店铺名称,用户名,评论
码头故事火锅（温江店）,RhI416817212,挺好的
码头故事火锅（温江店）,rgJ179310392,服务员看到团购了一脸的嫌弃，觉得我们好像要饭的。永远不会再去
码头故事火锅（温江店）,rgJ179310392,团购区别对待，团购的油是颗粒状，可能是回收油。
码头故事火锅（温江店）,团子家长,菜品还可以，锅底味道也还行，最近吃的人比较少，菜品小吃还不错
码头故事火锅（温江店）,cKn744279800,团购物美价廉，性价比很高
码头故事火锅（温江店）,guhao1990,味道还不错的样子
码头故事火锅（温江店）,邝看看呀，,我们3个人团的套餐，太多太多了，实在是吃不下。菜品还不错，比较新鲜。
码头故事火锅（温江店）,HvA878525209,很不错👍👍👍下次再去
码头故事火锅（温江店）,槿枫楠,还不错，吃了很多次码头故事龙泉这边，所以又选择温江，还可以，味道适合我的口味。
码头故事火锅（温江店）,lovelyww520,好吃 是我很喜欢的火锅之一
码头故事火锅（温江店）,oohooya,有学生优惠，菜品还算新鲜，就是店面位置不太好找。
码头故事火锅（温江店）,无求431,不错不错以后还会在来
码头故事火锅（温江店）,匿名用户,还行，美团比较划算
码头故事火锅（温江店）,Arp270902025,真的太贵了，三个人蒋进300元，刚刚上的菜点多了，就不给退
码头故事火锅（温江店）,Xlc227234172,一般般，名气与实力不符，味道也就那样，价格贵量少
码头故事火锅（温江店）,匿名用户,4个大人2个小孩吃了376块钱，说便宜也不便宜，说贵也不贵，点了一份黄辣丁4个，一个都没有吃完不新鲜。耗儿鱼不是我们以前吃了那个一条一条了，而是一条大了切的，跟以前比差别太大了。有点小失望。
码头故事火锅（温江店）,在路上呢哈哈,服务很好，佐料也很多，菜品新鲜
码头故事火锅（温江店）,WMf691646417,不是很好吃，味道很一般。菜品多，分量少
码头故事火锅（温江店）,QIQI骐骐,服务还不错，菜品也新鲜。 味道一般吧。
码头故事火锅（温江店）,雪里蔷薇495,蛮好
码头故事火锅（温江店）,hqysi,要的清油锅底，味道恰到好处。菜新鲜，量足。虾滑鲜嫩，郡肝香脆。真的不错哟。
码头故事火锅（温江店）,匿名用户,去了几次了，很喜欢
码头故事火锅（温江店）,金色盾牌1960,这家火锅店很不错，味道好，交通也方便，停车位置也充足，值得
码头故事火锅（温江店）,Xlc227234172,美团券需要提前 24小时预约才能使用，第一次遇到
码头故事火锅（温江店）,xiao菇凉,两个人真的吃不完，强烈建议这家店出个2-3人餐
码头故事火锅（温江店）,guhao1990,味道巴适，价格公道，童叟无欺
码头故事火锅（温江店）,匿名用户,味道挺不错的，地方也好找
码头故事火锅（温江店）,pangyanyan123,买了套餐到店告诉我们不能用，然后是上菜很慢，服务员很是懒散，态度也不是很好，爱答不理的
码头故事火锅（温江店）,绿叶2050,味道还可以，吃得不辣的可以把锅底的辣椒捞出
码头故事火锅（温江店）,pDc360566420,以前大学的时候在这里吃过，今天又去了还是原来的味道，巴适。
码头故事火锅（温江店）,绿叶2050,吃了好多次，味道还可以
码头故事火锅（温江店）,绿叶2050,吃了几次，味道还是可以
码头故事火锅（温江店）,pDc360566420,还是原来的味道，真的巴适的很。
码头故事火锅（温江店）,一千年以前1,物美价廉
码头故事火锅（温江店）,jSj837307676,不错，下次还来
码头故事火锅（温江店）,lII546595379,嗯，怎么说呢，价格还是便宜味道也确实不错，但是我想请问商家是不是美团的菜品和点餐是不一样的呢？团的199套餐我们八个人，加了七个菜，加的菜品分量明显感觉比团购的多，另外的话你们这个肉圆子确实变味了，我们叫了服务员拿下去给厨房尝，搞笑的是厨房回复过来说本来就是这个味道，是姜蒜放多了的原因！我们这么多人难道连姜蒜味还是变质了吃不出来？一盘菜而已至于这样吗？反正肉圆子最后全都选出来的（ps因为是我开始吃的第一个圆子，吃完之后我感觉不对叫其他人尝的，然后下午四点半我开始拉肚子，现在肚子还咕噜咕噜叫，本来是打算给小朋友吃的，还好没吃）其实我们计较的不是一盘菜的问题，我们都知道做餐饮嘛有时候菜品放久了变质其实很正常，不可能厨房每样挨到尝嘛，但是既然顾客吃到了，换一份菜就行了偏偏还要出来狡辩，这真的让人生气，之前去小龙坎同样的事情，人家尝了之后立马换了一份还重新给我们换个锅底，你们这解决方式确实不行，怎么说码头故事也是个连锁店开这么大别因小失大，本来是朋友说的还可以，以后可能还会可能也不会去，希望老板多强这方面的管理吧！推荐巴沙鱼和牛肉确实好吃
码头故事火锅（温江店）,mdV187098449,还可以吧，味道就火锅味儿，没特别的…中规中矩
码头故事火锅（温江店）,美少女的meng,生日在码头故事吃的 环境古色古风 晚上亮灯 招牌都很好看 有包间 也可以装扮 味道是真的不错 服务也是加加加 还送了长寿面 也不贵
码头故事火锅（温江店）,匿名用户,在码头故事吃了那么多次，菜品是越来越不实惠了，分量越上越少，这个鸭肠是单点的，就这么点，品牌店现在也开始搞这样的花招了，真是服了，现在的菜品一点都不实惠，既然你做活动，那么你也应该把分量搞足呀，打着做活动的旗号，克扣分量有意思吗？与其这样不如不搞，更何况是单点的菜，真是醉了
码头故事火锅（温江店）,匿名用户,菜品很丰富 也都很好吃(∗❛ั∀❛ั∗)✧*。牛肉很嫩 肥牛也很好吃(❃•̤ॢᗜ•̤ॢ)✲*｡☽˟然后和室友五个人吃的六人套餐吃的特别撑！可以说是超满足了呜呜呜(ꀕڡꀕ)
码头故事火锅（温江店）,皮卡皮卡的脑袋,好吃又划算
