店铺名称,用户名,评论
香街坊汤锅馆（国色天乡店）,EVF891955909,之前看到评价说服务态度差得很本来准备不吃了，看到店面不错进去问了下，老板娘态度很好，吃得也蛮好。 所以来了财大又来吃这个，结果，这里的服务员果真很牛逼，没拆那个付费的碗，凶得狠哦。。。原来国色天香店是受了财大店拖累啊！
香街坊汤锅馆（国色天乡店）,兔子亲吻玫瑰花,这次消费总体来说比较一般，提几点问题吧：服务不到位、性价比低、团购接待不好，希望店家能有所改善。
香街坊汤锅馆（国色天乡店）,Ykj187404506,价格优惠，份量足，两个人都吃不完，味道也不错
香街坊汤锅馆（国色天乡店）,匿名用户,和以前完全不同了，秒杀的两人餐就是噱头，和到店点的两人餐完全不一样，全是边边角角，居然两个脚
香街坊汤锅馆（国色天乡店）,mayttm,鸡肉和配菜的分量都很足，两个人没吃完，最后锅里还余了一下鸡肉和菜，汤里类配的菇品种很多，三个人估计再单点一个肉菜就够了，锅边馍一定要点，套餐没包含，单点一份。调料是自助，可能是调好，味道一般，应该请餐厅工作人员帮忙调的话，应该会好一些。
香街坊汤锅馆（国色天乡店）,匿名用户,味道可以 就是荤菜太少了，看了￼很多评价的普遍问题缺点，鸡肉太少了，确实是屈指可数。￼
香街坊汤锅馆（国色天乡店）,西瓜猫儿咪,味道一般，无功无过。服务员很忙。
香街坊汤锅馆（国色天乡店）,0风的旋律0,味道好，菜品干净卫生，值得去体验下。
香街坊汤锅馆（国色天乡店）,蕻妹HM,之前和朋友带起小孩去的，去的比较早店里还没有什么人，第一次去不晓得它家啥好吃，就选了个2至4人餐，菜很多，但我们还单独加了一份烤的锅边馍馍，宝贝她们很喜欢「#玉米馍馍」👍👍 【口味】味道比较清淡 【环境】一般吧 【服务】还好 【性价比】划算
香街坊汤锅馆（国色天乡店）,EyL677953103,上次吃的了，还不错
香街坊汤锅馆（国色天乡店）,dqU282472068,食材不新鲜，板栗鸡汤中的板栗和鸡肉味道都不是很好。点的八人餐，食材也比较少
香街坊汤锅馆（国色天乡店）,theLanlan,跟家人一起去的 很适合一家老小去吃 不辣又好吃 我们一共七个人点了八人份套餐 最后剩下两个菜没吃完打包带走了  单独点了一份玉米馍馍 很推荐 最好是让服务员小姐姐们来帮忙翻面 我们自己翻的火候没有掌握好 有些焦了 另外套餐里的干锅个人觉得一般 更推荐汤锅
香街坊汤锅馆（国色天乡店）,石有格,环境可以 菜品不错
香街坊汤锅馆（国色天乡店）,匿名用户,服务非常差，喊个服务员要喊三次没人理，叫服务打米饭极不耐烦，米饭打来后叫拿点泡菜，居然嘴里小声说了句：焦人得很。我靠这什么服务态度。点了一份脆骨本应该烤的也没服务员来烤，被迫倒进锅里煮了。。。极不推荐，差！！
香街坊汤锅馆（国色天乡店）,hJN748446882,服务很好 会贴心帮忙烤玉米饼 而且每次去都会点玉米饼 好吃😋
香街坊汤锅馆（国色天乡店）,匿名用户,吃过很多次了。不错哦
香街坊汤锅馆（国色天乡店）,hJN748446882,带朋友来过多次了 汤好喝 玉米饼饼也好吃
香街坊汤锅馆（国色天乡店）,匿名用户,中午因为在游乐场玩了，就近找了个汤锅，然后导航过去，汤好喝，我们都没有加菜就吃得很饱，服务都很好，整体不错，好评！
香街坊汤锅馆（国色天乡店）,OkokW,寒冷的冬天和室友聚餐，汤锅当然是不二选择啦，于是选择了学校附近的外婆家汤锅。 【环境】店铺很大空间宽敞，装修简约清新，总得来说环境干净卫生。 【菜品味道】「#套餐：2 人特色汤锅」菜品味道都还不错，汤很好喝，我们点的板栗鸡汤锅，板栗嚼着挺甜的。因为我们六个人，所以除了套餐里自带的三个小菜，我们还单点了虾滑、嫩牛肉、宽面、一份干锅兔🐰玉米馍馍和一份红糖糍粑。玉米馍馍烤的挺好吃的，甜甜的，红糖糍粑炸的也不错，不过我觉得干锅兔太干太油了，而且味道有点过于辣不是很推荐。 【服务态度】服务态度都不错，小姐姐细心帮我们弄玉米馍馍。 【性价比】我们六个人，最后人均45左右，性价比不错，我们五点钟去的，人比较少上菜速度挺快的。
香街坊汤锅馆（国色天乡店）,爱琴琴宝贝,这次就餐整体感觉很赞，比较满意的方面有：口味、团购接待、环境、性价比、服务。
香街坊汤锅馆（国色天乡店）,＊302,份量很足，味道很好，经常来，没想到还抢到劵了
香街坊汤锅馆（国色天乡店）,WWZ635510691,这次就餐整体感觉很赞，比较满意的方面有：环境。
香街坊汤锅馆（国色天乡店）,nJT963183501,便宜就是了
香街坊汤锅馆（国色天乡店）,nJT963183501,便宜
香街坊汤锅馆（国色天乡店）,土豆努力努力,"就在大湾区的对面 位置很好找 停车也特别的方便 
街边饭店 普通装修 有自己的特色
我们点的板栗鸡汤锅 汤很鲜很好喝 咸淡刚刚好 我个人很喜欢喝汤 鸡肉有点柴 不是很喜欢 汤锅里的板栗很好吃 又甜又糯超级香 蘸碟是自助的 要吃啥自己弄"
香街坊汤锅馆（国色天乡店）,泡菜zoey,还可以
香街坊汤锅馆（国色天乡店）,MSSBOSS,菜的味道口感都还不错，就是调味酱太单一了，如果能多几种调味酱我想会更好
香街坊汤锅馆（国色天乡店）,小熙哥哥丫头妹妹,味道不错
香街坊汤锅馆（国色天乡店）,哦哟哦哟了不起,在这里汤锅吃过好多次了 不错
香街坊汤锅馆（国色天乡店）,我要去娶沫沫,便宜，而且服务员阿姨们很温柔，爱了。
香街坊汤锅馆（国色天乡店）,枫叶若屿,这是一锅虫火锅呢，解释是鸡骨头的东西，还是带带脚
香街坊汤锅馆（国色天乡店）,IzF925439864,挺好吃的，养生的，环境也很干净。
香街坊汤锅馆（国色天乡店）,蕻妹HM,因为第一次去比较满意，所以再次带盆友去，朋友们都比较满意。 【口味】很不错「#虫草花老鸭汤」
香街坊汤锅馆（国色天乡店）,胡萝卜与土豆精,汤锅喜欢，已经吃过好几次了，美团有券的时候超划算，特别喜欢那个玉米馍馍
香街坊汤锅馆（国色天乡店）,JokerXue0719,和爸妈一起去吃的 总体来说就一般吧 味道就是很清淡的那种 然后菜品那些也就是普普通通 没有什么特点 吃到最后还发现了虫 可能是菜上面的吧 但想想都吃到最后了 就算了 希望店家以后洗菜那些的时候多注意一下 多清洗几遍 避免再出现类似情况 店家服务还是不错的
香街坊汤锅馆（国色天乡店）,ASo506495374,味道不错，菜品新鲜
香街坊汤锅馆（国色天乡店）,XRP446594133,很满意的一次就餐体验，整体评价的话我觉得：口味、团购接待、服务、性价比、环境。
香街坊汤锅馆（国色天乡店）,laH143534064,"确定好吃，下次还去


"
香街坊汤锅馆（国色天乡店）,aWj143889213,味道不错，价格很实惠，锅边挺好吃的
香街坊汤锅馆（国色天乡店）,匿名用户,不错的，卫生很好，菜品份量很足，我们两个都没吃完，剩的素菜打包，服务很好，下次再来。
香街坊汤锅馆（国色天乡店）,Eleoar,有点臭，回家吐了，应该是隔天的肉了。差点食物中毒
香街坊汤锅馆（国色天乡店）,uiy252314605,很满意的一次就餐体验，整体评价的话我觉得：口味、环境、性价比、团购接待、服务。
香街坊汤锅馆（国色天乡店）,MXv449296575,还可以
香街坊汤锅馆（国色天乡店）,nhqf,还不错哦，路过可以去吃那种。
香街坊汤锅馆（国色天乡店）,未来的你要做自己,吃的板栗，鸡汤，团了一个陌陌，味道还可以分量也很足两个人去吃的使劲儿吃撑了之后都没有吃完，最喜欢的软糯软糯的玉米馍馍，老板，上菜速度也很快服务的，也比较周到，挨着温江的大学城附近地理位置还是算比较好找的了，店面还是有那么大。￼
香街坊汤锅馆（国色天乡店）,ycm战狼,还行吧!
香街坊汤锅馆（国色天乡店）,ccb728997600,第一次尝试这家，冬天了想养生就去了这家，两人餐，菌类种类很多，热腾腾的很大一锅，老鸭汤很清淡有很香，鸭架煮的也很软烂 还点了玉米饼来品尝。店面很大很暖和，还有烧烤之类的可以尝试，装修也很好，让人开始想家哈哈哈
香街坊汤锅馆（国色天乡店）,匿名用户,家就在附近，第一次来吃，味道很好，家里有老人喜欢汤锅，我们年轻人喜欢干锅烤肉，菜品很不错.新鲜，美女老板也很好.
香街坊汤锅馆（国色天乡店）,wlW140293022,很巴适  味道不错 环境可以 服务到位
香街坊汤锅馆（国色天乡店）,PaQ257474540,环境不错，味道也很好，满意的一次消费，下次继续光临
香街坊汤锅馆（国色天乡店）,满天星785,食材新鲜味道鲜美，环境干净整洁
