店铺名称,用户名,评论
江南道自助烤肉海鲜涮锅（温江大学城店）,么么哒尐,图片当时没有拍，但是味道还是挺好的服务态度也可以，价格稍微贵一点也还哈还能接受整体来说还不错。「#套餐：单人自助」有牛排不限量挺好，就是有时候需要排队，菜品也挺新鲜。个人比较喜欢吃鸡翅和扇贝肉。虾需要自己处理建议生的处理，煮熟了虾线整不掉。
江南道自助烤肉海鲜涮锅（温江大学城店）,qSB612167016,还行，龙虾一上来就抢光，其他菜品挺好的，海鲜还需要改进一下，还有饮料，其他没啥了
江南道自助烤肉海鲜涮锅（温江大学城店）,匿名用户,还不错，品种多，下次还会去吃的
江南道自助烤肉海鲜涮锅（温江大学城店）,PtT588887896,菜品多，味道也可，就是最后有点撑
江南道自助烤肉海鲜涮锅（温江大学城店）,nDY173589987,服务差不怪服务的阿姨，未经允许擅自碰我我的包包，也没有问过我。我现在哪里静静地看着她，一句话没有。
江南道自助烤肉海鲜涮锅（温江大学城店）,sXQ276384679,很满意的一次就餐体验，整体评价的话我觉得：口味。反正吃的挺饱的（毕竟是自助餐，肯定比平时多一点）口味方面一直挺喜欢她们家烧烤酱。肉的话最喜欢五花肉，其次是肥牛。饮品最喜欢银耳汤。蛋糕也挺喜欢的，冰淇淋蛋糕。
江南道自助烤肉海鲜涮锅（温江大学城店）,rMw178652465,菜很好，希望下次还是一个人来吃
江南道自助烤肉海鲜涮锅（温江大学城店）,小川7777777,不错的，很适合聚餐，情侣打卡圣地，不贵很实惠，阿姨超级热情，很温柔的介绍皮皮虾的剥皮方法 ，食品上新的速度挺快的，点赞他家的甜点，颜值很高，细心指数满分，，虾甜甜的，应该事先调过味，不小，蘸料很多，种类不少，值得去一家店
江南道自助烤肉海鲜涮锅（温江大学城店）,倒拐香,服务真的是差得没话说，质量也是一次比一次差
江南道自助烤肉海鲜涮锅（温江大学城店）,匿名用户,吃过很多次了，是在学校附近，菜品之类的还是挺不错的，服务也不错，卫生也ok，然后就是有时候生菜会有点不太洗的干净，不过自己多注意一下也还好！冰淇淋也很不错的，然后就是西瓜绝绝子！好吃，每次都吃很多真的爱了爱了
江南道自助烤肉海鲜涮锅（温江大学城店）,ALanmma,小龙虾建议弄成麻辣口味的。其他的菜品还是挺多的，老顾客了，但是感觉没得以前好吃
江南道自助烤肉海鲜涮锅（温江大学城店）,泰绒绒,很满意的一次就餐体验，整体评价的话我觉得：环境。
江南道自助烤肉海鲜涮锅（温江大学城店）,匿名用户,可能是因为去的太早的原因 很多东西都没有出来肥牛拿完了也没有再补  鱿鱼须缩水太严重 烤熟都快没了 菜品看着挺多但个人都不怎么喜欢 甜品种类小吃这些都挺多 饮料也比较丰富但个人不喜欢这些花里胡哨的东西 最后准备走的时候有个阿姨问要不要换纸 但她有点凶的感觉 我说我们要吃完了 然后她就走了 总的来说喜欢大口吃肉的 个人不太建议去……
江南道自助烤肉海鲜涮锅（温江大学城店）,qSB612167016,非常可以，菜品蛮多的，还有龙虾供应
江南道自助烤肉海鲜涮锅（温江大学城店）,匿名用户,环境不错，阿姨们的服务态度也很好
江南道自助烤肉海鲜涮锅（温江大学城店）,QvP904803217,人挺多的，味道还是可以，小朋友就有点不划算
江南道自助烤肉海鲜涮锅（温江大学城店）,mrV110381497,人太多了……累了拍了两个小时
江南道自助烤肉海鲜涮锅（温江大学城店）,傲小狼,菜品比较多 对得起这个价格 服务也不错
江南道自助烤肉海鲜涮锅（温江大学城店）,kjD432054410,好吃不贵
江南道自助烤肉海鲜涮锅（温江大学城店）,sDn221344316,小龙虾太热门了，我吃不到差评啊
江南道自助烤肉海鲜涮锅（温江大学城店）,Guh254887062,经常消费的餐厅，菜品很丰富，蘸料也非常不错。地段也很好，还有各种各样的小吃水果饮料等等等等等等等等。阿姨态度也很好，很喜欢的一家烤肉哈哈哈哈哈哈。每次都吃的很撑很饱，非常棒！！！！！！！！！推荐大家去吃的
江南道自助烤肉海鲜涮锅（温江大学城店）,耳冉829,菜品丰富 干净卫生 服务热情 口味不错
江南道自助烤肉海鲜涮锅（温江大学城店）,紫苏桃子0,服务态度好，菜品很齐全，环境杠杠的，安利安利
江南道自助烤肉海鲜涮锅（温江大学城店）,soc397656670,"非常好「#牛排」「#鸡翅」「#肥牛」「#脑花粉丝」「#糕点」「#烤肉台」「#小龙虾」「#生蚝」「#海鲜台」「#套餐：单人自助」「#蒸蛋」「#青口」「#鸭肠」「#螃蟹」「#甜点台」「#蔬菜」「#银耳汤」

【口味】好

【环境】很好
【服务】非常好
【性价比】还不错
【性价比】很好很好"
江南道自助烤肉海鲜涮锅（温江大学城店）,Luo5353,烤肉必来江南道
江南道自助烤肉海鲜涮锅（温江大学城店）,曾198608,不错呦
江南道自助烤肉海鲜涮锅（温江大学城店）,罗茜爱吃鱼,性价比超高，主要是我们每次都会带一个小孩，3岁以下的小孩子都是免费的哦
江南道自助烤肉海鲜涮锅（温江大学城店）,UfJ398955292,很舒服
江南道自助烤肉海鲜涮锅（温江大学城店）,ZlW224537438,非常实惠 性价比很高 已经是很多次的回头客了
江南道自助烤肉海鲜涮锅（温江大学城店）,匿名用户,菜品很多，但是质量真的不好。牛排根本排不上队，人太多了，小孩儿也是很多，超级吵闹。体验不好
江南道自助烤肉海鲜涮锅（温江大学城店）,匿名用户,性价比真的不错，环境也可以，大家可以去试试！
江南道自助烤肉海鲜涮锅（温江大学城店）,Wow460814135,Nice
江南道自助烤肉海鲜涮锅（温江大学城店）,匿名用户,「#套餐：单人自助」 【口味】不错可以一试
江南道自助烤肉海鲜涮锅（温江大学城店）,匿名用户,对于学生来说 很实惠了，种类多 味道也不错，西门的环境也不错 但是押金只能退现金的规定就很不人性化
江南道自助烤肉海鲜涮锅（温江大学城店）,hrx51448816,还可以，人很多，每次去都要等哈
江南道自助烤肉海鲜涮锅（温江大学城店）,GlL374424587,菜品很多，但是人也很多，生蚝还是很新鲜的，小龙虾个头很小，味道一般，草莓汁是粉兑出来的，香精味特别大
江南道自助烤肉海鲜涮锅（温江大学城店）,软件小杜,温江两家江南道，这家稍微贵了十多块，但是更加享受，力推，非常不错，种类多，环境好，停车也比另外一边更好听
江南道自助烤肉海鲜涮锅（温江大学城店）,erM763017342,不建议下次再次，性价比有点低，口味不是很好
江南道自助烤肉海鲜涮锅（温江大学城店）,zmi64491369,挺好的，阿姨太热情了，位置很宽敞。真的。
江南道自助烤肉海鲜涮锅（温江大学城店）,杜彬彬SJTU,味道很好，挺不错的，排骨和牛肉味道很好
江南道自助烤肉海鲜涮锅（温江大学城店）,GlL374424587,菜品挺多的，然后味道一般吧，小龙虾个头很小，味道也就一般，人很多，周末去人特别多
江南道自助烤肉海鲜涮锅（温江大学城店）,LhP112914544,菜品丰富，但是火锅的菜不够丰富
江南道自助烤肉海鲜涮锅（温江大学城店）,Ass763023327,菜品很多，口味也不错，周六去的，爆满，生意很好，唯一想吐槽的就是烤肉用的夹子，要用挺大的力才行，给菜翻面没一会儿手就酸了
江南道自助烤肉海鲜涮锅（温江大学城店）,LhP112914544,将就吧
江南道自助烤肉海鲜涮锅（温江大学城店）,落地为殇2580,超级棒，有很多菜品，而且非常新鲜，还有寿司，海鲜，冰淇淋，牛排，味道蛮，看自己烤得咋样，自己考不好那也不好吃啊，反正蘸料挺不错，挺棒的，值得那个价位。
江南道自助烤肉海鲜涮锅（温江大学城店）,轮回咕噜咕噜,马上要回家了，和舍友们**出来吃顿自助餐😂问了一下学校跳蚤群，都推荐江南道，然后买了券就直接过来了（用券每个人便宜1.5哈哈） 来的比较早，位置基本上都可以选，环境还是很不错的，自助台能拿的东西也挺多。特别推荐鸭肠！烤鸭肠脆脆的超级香！！还有煲汤😭喝了三碗还不够，最后我们几个吃得超级撑回去了
江南道自助烤肉海鲜涮锅（温江大学城店）,放荡者mc,很好，吃味道特别好，欢迎下次再来。希望你们都来吃，可谓很棒很好。￼￼菜品口味很好，服务态度也很棒，卫生，条件很好。￼烤肉很好，吃价格也便宜也优惠，希望大家都来都来吃，欢迎下次光临加油加油，加油加油。￼￼
江南道自助烤肉海鲜涮锅（温江大学城店）,Flb940945412,菜还是比较新鲜，味道可以，服务很好，菜品不多。汤锅加10元，
江南道自助烤肉海鲜涮锅（温江大学城店）,世界无奇不有oo,味道不错下次继续，服务也非常到位菜品也丰富
江南道自助烤肉海鲜涮锅（温江大学城店）,匿名用户,很满意的一次就餐体验，整体评价的话我觉得：环境、口味比较好
江南道自助烤肉海鲜涮锅（温江大学城店）,mMv791502821,一个字好
江南道自助烤肉海鲜涮锅（温江大学城店）,asI982989782,还不错，菜品多，去过几次，今天又点了哈哈，适合聚餐
江南道自助烤肉海鲜涮锅（温江大学城店）,EFr990075138,今年的小龙虾没有去年的好吃，太难吃了，
江南道自助烤肉海鲜涮锅（温江大学城店）,jYT354887447,服务很周到，去得比较早没什么人后面人就很多了，但菜品很丰富，一个人坐在床边一边烤肉一边看电视真爽，就是吃得太开心了走的时候忘了拿手机支架🤣
江南道自助烤肉海鲜涮锅（温江大学城店）,何以乐乐乐,环境很好地理位置也很好找 去过好几次都很棒
江南道自助烤肉海鲜涮锅（温江大学城店）,yXP860562753,环境很好，服务也非常不错，菜品种类很多，味道也不错，下次再来!
江南道自助烤肉海鲜涮锅（温江大学城店）,aOV886016381,「#套餐：单人自助」「#牛排」很喜欢这里的牛排
江南道自助烤肉海鲜涮锅（温江大学城店）,匿名用户,很满意的一次就餐体验，整体评价的话我觉得：服务细致。
江南道自助烤肉海鲜涮锅（温江大学城店）,dhz172362882,"可以可以  挺好吃的一家烤肉！
推荐哦"
江南道自助烤肉海鲜涮锅（温江大学城店）,ZJF997707004,「#套餐：单人自助」就是感觉菜品有点少
江南道自助烤肉海鲜涮锅（温江大学城店）,匿名用户,此次用餐总体来说不错，觉得比较认可的地方有：口味、服务、环境、性价比、团购接待。
江南道自助烤肉海鲜涮锅（温江大学城店）,JOU185400783,觉得菜品也不是很多呀，尤其是那个牛排，真的不好吃，好难吃呀，然后就是冰淇淋，实在是太淡了，还有油炸小屋，全是冷的。一点也不好吃服务也就一般般吧。。。小火锅倒是还可以吧挺好吃的。加一些丸子在里面还是挺好吃的。
江南道自助烤肉海鲜涮锅（温江大学城店）,TTn972006056,菜品挺好，这一代很好的自助了。周末都回来开开荤，不错哈
江南道自助烤肉海鲜涮锅（温江大学城店）,匿名用户,味道不错哦，。。。。。来了很多次了。。吼吼吼吼吼，，，。还是一样的好吃。。。。。服务也很好。。。。。。。😊😊😊😊😊😊😊😊😊😓😒😞😠😠😝😞😢😠😞😞😝😝😝😜😚😚😝😏😒
江南道自助烤肉海鲜涮锅（温江大学城店）,JOU185400783,我觉得就一般吧尤其是那个牛排真的特别难吃虽然这个价位肯定是合成牛排但是这个牛排真的不好吃尤其是个黑椒酱。然后就是他的油炸小食全都是冷的，不好吃。以及冰淇淋味道真的特别淡。种类其实也不是很多吧，就这样。
江南道自助烤肉海鲜涮锅（温江大学城店）,Tfyackr,「#套餐：单人自助」「#牛排」饭点人很多，牛排现煎的，吃了一块，有些筋，有部分嚼不烂。其它的都可以。比如环境还是蛮好的，进去就感觉很干净，很卫生，菜品都很整齐。服务也挺周到的，服务员就在周围，需要帮忙就叫一声。
江南道自助烤肉海鲜涮锅（温江大学城店）,Fgy283336962,环境挺好的，菜品也很新鲜。味道也很不错。
江南道自助烤肉海鲜涮锅（温江大学城店）,只吃一碗饭咧,环境挺好，但是我居然记不住它了，说明给我印象不深刻🌞🌞
江南道自助烤肉海鲜涮锅（温江大学城店）,SUYU无可救药,菜品新鲜丰富！环境优雅大方！服务态度很好！很赞的一次用餐👍
江南道自助烤肉海鲜涮锅（温江大学城店）,xvJ147805151,真不错！适合情侣一起哦！！！
江南道自助烤肉海鲜涮锅（温江大学城店）,今天天气真好Aa,好
江南道自助烤肉海鲜涮锅（温江大学城店）,DSF668444714,这个价位来说的话，还是挺不错的，上新速度很快，环境很好，餐桌不大，但是收餐盘收的很勤，小建议：饮品可以再多一些～
江南道自助烤肉海鲜涮锅（温江大学城店）,深SL蓝,这次就餐整体感觉很赞，比较满意的方面有：性价比。
江南道自助烤肉海鲜涮锅（温江大学城店）,匿名用户,房间干净卫生，老板人超级好，环境也不错，楼下就有买吃的，旁边有小超市，很方便
江南道自助烤肉海鲜涮锅（温江大学城店）,Cky969003044,很满意的一次就餐体验，整体评价的话我觉得：口味、服务、环境。
江南道自助烤肉海鲜涮锅（温江大学城店）,PAH123486082,菜品新鲜，小吃丰富，环境不错，服务良好
江南道自助烤肉海鲜涮锅（温江大学城店）,ffw300577720,吃的东西很多，烤肉很好吃，寿司也不错，泡椒鱼皮超赞
江南道自助烤肉海鲜涮锅（温江大学城店）,AGL724,眼睛大，胃太小的我，吃自助巨亏
江南道自助烤肉海鲜涮锅（温江大学城店）,skC773464968,挺不错的，环境雅致，菜品丰富，蘸料丰富。
江南道自助烤肉海鲜涮锅（温江大学城店）,OaG178894184,借前面姐妹的图用用😣，我竟然没拍过照 作为大三老狗，已经在江南道吃了很多次了，以前是在柳浪湾那边的江南道吃，新尚天地开张后就一直在这家店吃的，尝试过周边的各种烤肉店，这家是为数不多的多次光顾，口味是不错的，吃饭的时候一直都有服务员帮忙收菜渣。
