店铺名称,用户名,评论
猪圈小米辣（温江1店）,我寻找半生春天,挺好吃(｢･ω･)｢嘿「#套餐：单人汤锅自助」
猪圈小米辣（温江1店）,匿名用户,实惠
猪圈小米辣（温江1店）,KTa980150151,味道不错，菜品丰富，一直都喜欢
猪圈小米辣（温江1店）,匿名用户,没有传说中的惊艳
猪圈小米辣（温江1店）,lXU845752071,也是看着那么多人评价才去吃的，就一般吧，汤还可以，可能我喜欢吃的菜比较少，不过一分价钱一分货。也还可以了
猪圈小米辣（温江1店）,xul636653879,去吃了好多次了  冬天真的很推荐 吃素菜让你吃够哦
猪圈小米辣（温江1店）,超级女侠克,第一次光临贵店，还是很实惠。吃了两盘子素菜。煮了一次就吃饱了。虽然吃素好。但是吃多了感觉捞的很
猪圈小米辣（温江1店）,H大河向东流,好吃
猪圈小米辣（温江1店）,eDm857952946,菜不新鲜 午餐肉冻了好久一样 不好吃
猪圈小米辣（温江1店）,匿名用户,点了几个荤菜，素菜自助，吃得挺饱的
猪圈小米辣（温江1店）,匿名用户,价格不贵，好吃，哦，买它
猪圈小米辣（温江1店）,落枫我愿微笑,我真的超级喜欢小米辣啊，加上汤锅，很好吃。点的多了店员还很体贴问吃不吃的完😂很喜欢这里
猪圈小米辣（温江1店）,NO178,每次跟姐妹都会去吃一场，洗洗肠哈哈哈哈
猪圈小米辣（温江1店）,z1300057422,「#套餐：单人汤锅自助」 【口味】不错的
猪圈小米辣（温江1店）,GhC795719176,味道不是很好，而且饮料也是不给热的，主要是觉得菜不是很新鲜，点了一个酥肉，吃起来味道不是很好
猪圈小米辣（温江1店）,tsI534744726,经常跟朋友们去聚餐，味道也还好，自己配调料。然后有白汤锅底，新增了番茄的锅底，只需要多给十块钱就行了，然后素菜是自己拿，特别适合那些想减肥，然后想吃素的同学们去。，也特别适合聚会。基本上晚上去都没有位子了。
猪圈小米辣（温江1店）,guolinaluck,健康饮食，值得推荐
猪圈小米辣（温江1店）,郇茴,一般般吧，就是便宜
猪圈小米辣（温江1店）,Ijh974493516,老公以为很便宜，结果算下来其实也不是很便宜，不过还是值得一去。菜的种类很多，味道也不错。
猪圈小米辣（温江1店）,Dmn546420251,菜品很多也很新鲜，环境很干净，正是因为这样生意也挺好的
猪圈小米辣（温江1店）,靠近悬崖跳舞,到店吃，16一个人，加碟子2元，加饮料4元，一样是22，跟团购没啥子区别
猪圈小米辣（温江1店）,匿名用户,性价比超级高了，推荐！
猪圈小米辣（温江1店）,WHL在努力,味道不错骨头汤熬的也入户，不吃的选择。美团买还有饮料😀
猪圈小米辣（温江1店）,沐雨寒风斜,还不错，很满意，比较好吃，下次有机会还要再去
猪圈小米辣（温江1店）,eag192712216,从读书吃到现在，至少有十年了，还是以前的味道，很良心的商家
猪圈小米辣（温江1店）,匿名用户,可以
猪圈小米辣（温江1店）,匿名用户,清汤寡水的……不好说……不难吃也不好吃
猪圈小米辣（温江1店）,CheungPakHoi,一店吃了吃二店 服务周到 菜品齐全
猪圈小米辣（温江1店）,GPu551561858,菜品还是可以，就是自助的配料我觉得可以再丰富一点，现在的也很不错
猪圈小米辣（温江1店）,。。。。2688,好吃的好吃的
猪圈小米辣（温江1店）,大脸猫7696,还不错，适合吃素的人去吃，素菜种类还是比较齐全，价格也便宜
猪圈小米辣（温江1店）,zgm870193422,回头客了，不错，新增加了鸳鸯锅，清红汤都有，很满意
猪圈小米辣（温江1店）,匿名用户,新出的番茄锅太好吃了
猪圈小米辣（温江1店）,HyD358777716,经常吃 喜欢吃素菜
猪圈小米辣（温江1店）,SeMbRo,价格便宜，偶尔来吃一下还是可以，味道真的很清淡。
猪圈小米辣（温江1店）,多吃少吃都是吃,真心好吃，下次还来
猪圈小米辣（温江1店）,匿名用户,回头不知道多少次了
猪圈小米辣（温江1店）,罐罐从此要Lucky,见证了小米辣从12元慢慢涨到现在这个价格，性价比还是很足，老顾客，以前喜欢去二店还是三店吃鸳鸯锅，现在一直在一店吃清汤也不错，以前蘸碟还要单独点，现在完全免费加哦
猪圈小米辣（温江1店）,Tom爱吃杰瑞鼠,番茄锅很可但是要贵八块 可能是去晚了蔬菜不多了似乎 不该加泡面净吃面面去了 可乐是可口可乐，棒 雪碧也是可口可乐的 居然还有唯怡，虽然没喝但是nice 二楼的某间屋子，靠门，热热热，很热，火飘起来煤气味(也可能是其他的可燃烧气体，总之是液化气的味道)问起来不舒服，也烧人 里面煮生菜之类的菜，很可 总之比较满意辣
猪圈小米辣（温江1店）,猪鸽鸽483,汤非常好喝，很适合养生哈哈哈，味道很不错，很便宜
猪圈小米辣（温江1店）,周麒麟zql,好吃
猪圈小米辣（温江1店）,YANYAN0425UW,大学城这边的一家很清淡的小火锅，我和室友都吃的比较少，对于我这种吃肉不消化的人来说简直是天堂，吃素菜再多，过不了多久也会消化完的！不过还是感觉挺好的，下次还会请朋友来吃，素菜种类还是挺多的，拿了我最爱的粉条，金针菇之类的，还送了饮料，赞赞赞。
猪圈小米辣（温江1店）,Ctq215489251,菜品一般，但排骨很多，汤很好喝
猪圈小米辣（温江1店）,pt1028,味道不错，性价比超高，总体来说很满意噢😊
猪圈小米辣（温江1店）,罐罐从此要Lucky,老顾客了，素菜多多 玉米很好吃 不过胃口越来越小 每次和朋友最多一人拿一盘就吃的胀胀的 见证了小米辣从12块到现在19块 也算陪着一起成长了 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
猪圈小米辣（温江1店）,BsC478116934,蔬菜种类挺多的，量也足够，服务态度挺好
猪圈小米辣（温江1店）,aLh132227716,菜品种类较多，服务挺到位的，位置也很好找
