店铺名称,用户名,评论
蜀大侠火锅（温江店）,yJg364729329,同行的朋友都觉得比成都的蜀大侠直营店味道淡  而且服务确实不怎么样      本来就是请朋友吃饭     下菜一直要自己动手  让服务员帮忙下菜     还很不耐烦的说等一下     份量也没有成都多       团购价也比成都贵       也就在温江生意能这么好     还有一道菜  什么蟹柳     都是蜀大侠   区别也太大了  忘记拍图了
蜀大侠火锅（温江店）,GLc597861803,"味道还不错，但服务一般，服务人员比较少，推荐他家的笋很不错

还有一般火锅店粥是免费的，但这边要收3元一碗，而且粥是放在调料自助平台，价钱写的很小，一般人是不会注意到（附图）

希望这个可以改进一下啊，为了凑字"
蜀大侠火锅（温江店）,IVn817650130,还不错
蜀大侠火锅（温江店）,Ynp356617804,很好吃
蜀大侠火锅（温江店）,Dananananan,菜很快上，态度可以，就是大堂有点热，总体还不错
蜀大侠火锅（温江店）,hth492085257,"「#套餐：双人餐」最近跟蜀大侠杠上了，来的比平凡😛😛
【环境】还是一如既往的好，干净 整洁 大侠气息十足
【口味】点的番茄鸳鸯锅  辣的还合适，好吃的很「#花千骨」麻辣味合适 煮10分钟左右 「#太极双滑」很Q弹 两个味道 很不错
服务特也特别好 非常好的热情👍👍👍👍"
蜀大侠火锅（温江店）,KpK269919081,味道都很不错，菜品也新鲜，份量也不错
蜀大侠火锅（温江店）,zYK657907881,很好吃，已经吃了很多次了，美味
蜀大侠火锅（温江店）,湯小易,蜀大侠味道真心不错…………………菜品多，又新鲜…服务态度好哦……平时有时候还有川剧变脸，确实符合四川的文化…旁边有伊藤洋华堂和珠江国际，还有星光天地……逛累了就可以过来吃顿火锅，吃完了继续去逛…………
蜀大侠火锅（温江店）,RlG243594642,个人不是很喜欢，跟重庆火锅没得可比性。
蜀大侠火锅（温江店）,w鲡萱,味道不错好吃，就是觉得菜品少了一些。
