店铺名称,用户名,评论
屋头串串（临江路店）,匿名用户,服务还不错，
屋头串串（临江路店）,rAX521089851,菜品味道还不错，干净卫生，味道也不错
屋头串串（临江路店）,用户不在线ing,几年都没变的味道和服务
屋头串串（临江路店）,匿名用户,"很喜欢的店 昨天看公众号今日可以堂食 赶紧来就餐 
临时有事没吃多少就买单走了 看了小票我和老公都笑了 从不曾拿过小票 今天第一次一看就知道不对 不会再来了当然我这一个客人微不足道 将心比心吧"
屋头串串（临江路店）,是小星星呢,地方很好找！一进去人声鼎沸的很有氛围，菜品柜仙气缭绕看着就让人食指大动（…）牛肉很好吃！！！还有免费的黑米粥可以喝感觉很赞～菜品也很丰富，服务员态度也不错，是一次很不错的用餐体验，两个人吃的很饱也不贵，就是好像称签签的那个仪器会稍微多称重一点233我们是自己数了去的！
屋头串串（临江路店）,匿名用户,挺好的，菜品多，调料多，位置方便
屋头串串（临江路店）,LOn888533197,他家牛肉都比较好吃，喜欢吃串串的可以去喲，干净卫生，消费较之前有所升高。
屋头串串（临江路店）,Jrd762221706,可以的
屋头串串（临江路店）,top887738092,环境，都还可以。就是味道很一般。价格比较贵
屋头串串（临江路店）,fang08888,好吃不贵
屋头串串（临江路店）,红脸敦儿,签子偏重，味道偏淡，菜丰富干净，零食多， 【性价比】还是高
屋头串串（临江路店）,墨涵鸭.,好吃哈哈哈哈，
屋头串串（临江路店）,红脸敦儿,味道还能更优化，锅底稍微偏淡了，香油可以在配好些的，
屋头串串（临江路店）,SkJ594463879,吃了好久了，但是想起来对味道还是挺认可的，会再去吃的
屋头串串（临江路店）,喝啤酒当漱口,好久没来吃了，店面装修了一下，晚上灯光效果不错，有气氛。菜品花样多，就是份量感觉和以前差距不小，8毛一根牛肉串的少的可伶，一把牛肉里面空签好几根——哎！生意好了牛X啊😱味道感觉没以前好吃了，不知道是不是换了厨子，最搞笑的是喊服务员拿个啤酒开瓶器自己开啤酒都舍不得，好像用了开瓶器就不还一样，朋友等不得只能用嘴开瓶，真的有点影响喝酒的心情，噢，开瓶器估计镶钻的…4个人消费接近400，这味道和服务，我也是醉了
屋头串串（临江路店）,BhG956006936,还可以，。我们好多人都去吃了，
屋头串串（临江路店）,dtc845362142,用了一张代金劵后两个人花了110元！
