,Unnamed: 0,店铺名称,用户名,评论
61154,285,韩国小胖料理自助烤肉,匿名用户,冲 真的不错 炒年糕太好吃了😋 冲就是了
61155,286,韩国小胖料理自助烤肉,kai511555093,老板是个韩国人欧，服务态度特别好，人也很热情
61156,287,韩国小胖料理自助烤肉,lydjdhbde,非常好，老板人也很好。味道也不错
61157,288,韩国小胖料理自助烤肉,gkv580689613,是我喜欢的店店，五花肉烤焦一点点很好吃的哦，那个梅肉也是相当不错的，烤肉配泡菜解腻爽口 。
61158,289,韩国小胖料理自助烤肉,匿名用户,味道很不错(*๓´╰╯`๓)♡
61159,290,韩国小胖料理自助烤肉,九离7092,真是太棒了！！强烈推荐！！！无限回购，老板也很耐斯！
61160,291,韩国小胖料理自助烤肉,ktH244627409,服务可以，味道还不错，下次还会光顾，
61161,292,韩国小胖料理自助烤肉,嘻嘻喜之狼,菜品味道都非常的巴适，老板提供了四种口味的沾料，烤肉是五花肉和梅花肉，非常的新鲜，老板是个韩国欧巴，全程给我们服务，非常的贴心，下回烤肉首选这家，总之非常满意的一次体验。
61162,293,韩国小胖料理自助烤肉,BGm993865135,在这里吃了很多次了  超级赞👍
61163,294,韩国小胖料理自助烤肉,ZhR116302834,超好吃！性价比很高  满意！
61164,295,韩国小胖料理自助烤肉,Tom爱吃杰瑞鼠,终于拔草小胖烤肉，如图所示主打两种肉， 肥五花真的很肥辣， 梅肉可以烤好了用筷子（锋利的筷子，但是不是割嘴的那种锋利）穿成肉串（或许卖家可以单独提供签子），一口一堆不肥不腻。 小菜黄瓜不甜不咸不辣不酸，比较好吃， 辣白菜切得略碎，酸酸辣辣较为解腻， 不爱吃洋葱豆芽，但是有这两种小菜， 拌生菜很好吃（里面的蒜苗/韭菜/葱，好像不太好吃，我也没有尝，因为我不吃那种形状颜色的东西，但是据男朋友说不好吃，里面的豆芽也不好吃），微甜微辣，很香。 蒸蛋恕我直言没有我蒸得好， 大酱汤恕我直言不好喝(可能是里面有葱的原因，我很不喜欢葱啦)， 可乐雪碧恕我直言不够喝， 辣椒面略辣。 【吃的自助】 #小菜# #梅肉# #拌生菜#
61165,296,韩国小胖料理自助烤肉,匿名用户,服务很周到，味道很好
61166,297,韩国小胖料理自助烤肉,却像风留不住,五花肉很多，肥肉很多，味道很一般，自助菜品非常少，单点的更难吃。这辈子都不可能来了，不知道好评哪来的。
61167,298,韩国小胖料理自助烤肉,PyC316233394,超级好吃呢，肉很新鲜很多，比温江其它的店要好吃，尤其是酱，香！！
61168,299,韩国小胖料理自助烤肉,丿灬俗,不错不错滴
61169,300,韩国小胖料理自助烤肉,UsU811638656,很好吃呀！
61170,301,韩国小胖料理自助烤肉,鱼咘哩,梅肉炒鸡好吃，我们五个女生吃了16块肉！！
61171,302,韩国小胖料理自助烤肉,匿名用户,肉吃的闷脑壳，只有碳酸饮料，第二瓶开始收费，是玻璃瓶装的可乐雪碧要5块一瓶。素菜种类很少。
61172,303,韩国小胖料理自助烤肉,潺潺190,好吃
61173,304,韩国小胖料理自助烤肉,Lii738017494,一般吧  韩国的口味你不懂   第二杯水要钱
61174,305,韩国小胖料理自助烤肉,UsU811638656,吃好多次了
61175,306,韩国小胖料理自助烤肉,无明最苦,肉管饱，份量足，韩国老板人也很热情的。
61176,307,韩国小胖料理自助烤肉,匿名用户,只有2种肉味道一般偏下，饮料第二瓶开始要钱，素菜很少。
61177,308,韩国小胖料理自助烤肉,nVG936177513,品种少吃不惯韩式料理我们吃不惯
61178,309,韩国小胖料理自助烤肉,一碗豌豆儿,很不错 还可以 不错的 无限加肉 不过也吃不下啦
61179,310,韩国小胖料理自助烤肉,匿名用户,算是吃过最差的自助（不单指烤肉）了，我不知道为什么这么多好评，肉就给你规定只能五花肉，梅肉，培根，真的稀少五花肉巨肥，烤几片就毫无胃口了，酱特别咸，蔬菜也就几种，其他的都没有饮料居然只能一人一瓶300ML的雪碧可乐芬达三选一，真的人才烤肉自助，老板好像是个韩国人，看着真的好厉害的样子T恤背后大字写明他是韩国人，佩着韩国国旗，好像韩国人很牛逼的样子，而且态度不好。韩棒子欢迎来喷我。
61180,311,韩国小胖料理自助烤肉,匿名用户,我拍的不是很好，可是客观来说呀烤肉真的很不错，服务也很棒，来了学校两年，温江大大小小的烤肉店我基本都去过啦，这家店除了配菜少一点，但是肉真的很香，韩国的小哥哥好可爱啊，跟他对视了一眼我都很不好意思然后就把筷子弄掉了，背井离乡来到中国一定很不容易呀，希望多多加油哦，我会再来的
61181,312,韩国小胖料理自助烤肉,ksj的阿米,在美团看到的，很久之前就想来了，放假前和朋友来一次聚餐，反正还是很推荐的，老板真的汉语很好，哈哈哈，下学期还会再来的❤️ #拌生菜#
61182,313,韩国小胖料理自助烤肉,匿名用户,味道不错
61183,314,韩国小胖料理自助烤肉,徐妹妹耶_,超好吃的！老板人也很好的！超级热情的，已经认准了这家店以后都来这家店了，味道太好啦喜欢喜欢耶好吃的不得了！期待饿了吗的外卖，以后天天吃 #五花肉# #梅肉# #土豆# #年糕拉面# #芝士年糕#
61184,315,韩国小胖料理自助烤肉,fyg713701298,菜品都是挺好吃的，也挺多，两个人吃，订了两张 ，完全吃不下，五花肉很实在，肥瘦正好，而且还有小姐姐帮忙烤，店长很热情，听韩国欧巴说着不太流利的中文，还蛮可爱的，本来去的有些早，4点半就去了， 但是看到2点到5点休息，就晚了点再过去，，结果都已经在排队了，，来吃的人超多，，满座，而且还有好几桌排队等着。强烈推荐五花肉和梅肉，稍微烤焦一点，沾着辣椒面，用生菜裹着，，，超好吃 #五花肉# #烤肉# #藕片# #土豆#
61185,316,韩国小胖料理自助烤肉,x辜月二十,还行，酸黄瓜和泡菜巨好吃
61186,317,韩国小胖料理自助烤肉,小熊lois,秒杀看到的券，很久没吃正宗的韩餐了，果断买了当天去吃。老板是韩国小哥，全店的服务态度都非！常！好！帮忙烤肉的服务员阿姨们人都很好，特别亲切。自助可以吃五花肉梅肉培根，喜欢肥点的可以多吃点厚切五花肉，喜欢瘦一点的可以多吃梅肉，蘸料也很好吃！大酱汤味道正宗。店里还可以点其他东西吃，下次准备尝尝炸酱面，希望老板以后可以丰富菜单，我真的很怀念以前经常吃的冷面米肠泡菜饼明太鱼呜呜呜呜呜~(>_<)~
61187,318,韩国小胖料理自助烤肉,eVi958881434,老板是韩国的小胖哥哥，还有另外一个韩国小哥哥，他们人都超好，服务也好很亲切呀！中文说的也不错，我们相处的很愉快。肉好好吃也不腻，强烈推荐黄瓜，味道很好爽口。去吃的都是好看的小姐姐和小哥哥，特别养眼！
61188,319,韩国小胖料理自助烤肉,rRH965411446,和朋友聚会的时候经常来这里吃，气氛很不错，最重要的是，贼好吃！哈哈，烤到焦脆的五花肉真的是超好吃，拌菜和泡菜也很棒，推荐一下
61189,320,韩国小胖料理自助烤肉,bpQ395199654,分量足，烤肉味道不错。去的时候中午十二点，直到下午两点离开也只有我们和另一桌客人，不知道为什么如此冷清啊，猜可能是因为位置稍有些远离大众视野。金枪鱼拌饭的金枪鱼有点腥。其实可以不用单点其他食物，烤肉真的很足！甚至送的小菜都基本没动过，肉太足了！蒸蛋没咋吃出芝士味，但味道也很不错哈。 #五花肉# #蒸蛋#
61190,321,韩国小胖料理自助烤肉,mZN757096418,安利！中医大对面的韩国烤肉店，自助50一个人，韩国小哥哥服务态度很好，味道也很赞👍 大酱汤味道跟全北大一模一样，来自被全北大食堂支配的恐惧哈哈，而且很凑巧的是，还遇到一起上课的韩国同学，而且这里工作的孃孃还跟我是老乡
61191,322,韩国小胖料理自助烤肉,小萌妮子__,电烤味道远不如炭烤的香，一般般，个人不是很喜欢。阿姨全程帮忙烤肉，服务很好
61192,323,韩国小胖料理自助烤肉,mYd857957696,菜品很少，肉一开始吃真的美味，特别那种五花肉的原味，赞啊，不够吃到后面就腻了。
61193,324,韩国小胖料理自助烤肉,天池弟弟Tianchi,味道巴适，两个人可以自助也可以单点。不过我我们自助都没有加过东西，味道价格都是必须赞的， #石锅拌饭# #烤肉# #小菜# #五花肉# #蒸蛋#
61194,325,韩国小胖料理自助烤肉,托马斯哇,超级推荐！去的时候是大中午，还排了一会儿队！虽然只有两种嘎嘎，但可以无限量得加！加！加！服务也很到位，店里面的人很多，但依然也会来给我们烤肉，还送了很多开胃菜，就是蒸蛋有点儿咸有点儿老了。打卡小胖！nice！为了吃烤肉，我们还错过了回学校的高铁😔😔
61195,326,韩国小胖料理自助烤肉,匿名用户,"很好吃！！！
感觉是比较正宗的韩国烤肉~
味道真滴很不错  很满意  吃得挺开心哇
而且超级容易吃饱。。
不过有点不足的是……肉的种类太少了
希望以后可以多点
但如果纠结吃什么的话，可以直接选择这个！！
老板很好  很热情也很随和哈哈~
总之是很推荐了！！！"
61196,327,韩国小胖料理自助烤肉,cTR968511555,烤肉很有韩国的味道。非常不错。 老板是韩国人。亲自为每桌烤肉，亲力亲为。非常客气。肉，菜都可以无限加，服务也很好呢，拌的素菜也好吃。 #五花肉# #肥牛# #小菜# #梅肉# #拌生菜#
61197,328,韩国小胖料理自助烤肉,豆大大大哥,还可以吧，分量超足很过瘾，就肉的品种略少
61198,329,韩国小胖料理自助烤肉,章国荣457,服务还是不错，就是菜品太少，真的少，全是五花肉，而且都没有腌，所以吃着没啥味道，做为四川人，还是比较在意口味的，饮料每个人也只有一瓶，不会去第二次。
61199,330,韩国小胖料理自助烤肉,刘大灰灰灰,【口味】五颗星肉很扎实，每一口都是满足 【环境】五颗星 【服务】老板阿姨很贴心，五颗星老板，阿姨都很可爱 #五花肉# #肥牛# #梅肉# #烤肉# #小菜#
61200,331,韩国小胖料理自助烤肉,Fieeeeeee,我觉得阔以哦 很实惠的 很喜欢吃烤肉
61201,332,韩国小胖料理自助烤肉,ZLH274320985,我要吹爆这家店 服务超级好的 味道也很赞👍 超级喜欢啊啊啊啊啊啊 蒸蛋下面嫩嫩的滑滑的 蔬菜和肉都很好嘻嘻嘻
61202,333,韩国小胖料理自助烤肉,eJq359846629,只有两种肉，五花肉和梅肉，五花肉有点肥
61203,334,韩国小胖料理自助烤肉,vonkin824,服务热情，菜品新鲜，只不过是自己吃不习惯这种韩餐，还可以 #小菜# #梅肉#
61204,335,韩国小胖料理自助烤肉,嘻嘻女神哈哈,………………………………一般人都会有一种说法是因为我的原因是我的错觉，我们
61205,336,韩国小胖料理自助烤肉,SHOt827,"【口味】炒鸡好吃的！五花肉很新鲜 跟速冻的不一样 可以放心 酱料也很好吃哦（很全 辣椒粉 烤肉酱 都有）大酱汤也很不错 小菜很好吃 朋友说腌黄瓜超级棒（我不吃黄瓜）肉无限续 菜随便吃 哈哈哈哈哈 
【服务】韩国小哥超级可爱啦 时不时还互动一下 中文很棒哦 店里的阿姨和韩国小哥互动很可爱反差萌 下雨了还问我们带没带伞 随时问我们要不要加肉 哈哈哈哈哈 很棒了
【环境】店里很温馨 一直在放韩文歌 很有感觉 装修也很好看"
61206,337,韩国小胖料理自助烤肉,MK阿磊,啥玩意儿啊 哎呀我滴妈呀还要先缴费 这就很方咯 肉也越来越肥了
61207,338,韩国小胖料理自助烤肉,子小小L,【口味】超级好吃肥瘦相间配着生菜+酱料+泡菜刚刚好，另外杂菜也必须安利下很不起眼的一道菜可是味道好极了超级爽口，这个米酒也必须赞一个跟汽水差不多不醉人的 【服务】老板人很暖超级nice很有礼貌，阿姨服务也很到位 强烈安利！！棒呆棒呆
61208,339,韩国小胖料理自助烤肉,UpN105352968,刚刚吃完就来评价了 服务态度特别好，不多说了 说一下菜品 如果吃自助要求的不多，有特别喜欢吃五花肉的话，这里是最佳，最佳的选择。绝对的最佳选择 原因有二 第一，特别好吃，烤肉不会不棉久久 第二，特别干净，在这里吃，以我觉得不可能会有其他自助那样还会拉肚子。 然后就是黄瓜和辣白菜都好吃，烧酒也好喝，对了，还有年糕也好吃，年糕需要蘸那种水一样的调料。 强烈推荐！！！！！
61209,340,韩国小胖料理自助烤肉,wZl436298122,味道不错哦，肉特别好，各种配菜也不错，我喜欢里面的黄瓜还有辣白菜，生菜包肉非常好吃不油腻哦 ，这里有个蘸料特别好吃 酸酸甜甜的，像甜醋，培根肉也不错，当然最好吃的是五花肉啦，我吃的是自助烤肉所以还配有饮料是可乐，非常好喝。
61210,341,韩国小胖料理自助烤肉,小邓邓的外卖,味道还可以，就是种类真的太少了
61211,342,韩国小胖料理自助烤肉,匿名用户,很好吃 环境也很好 服务也好好 老板也很好
61212,343,韩国小胖料理自助烤肉,yus918076081,老板是个特别可爱又温柔的韩国人 店里还放了好多经典韩剧的歌 好有氛围  老板全程亲力亲为 普通话好好 还能听懂四川话哈哈哈 店里的阿姨服务也太到位了 又很贴心  菜品不多但绝对管饱！ 味道也非常好  菜品很新鲜  服务加新鲜的菜  店里值得有更好的生意！祝老板生意兴隆~
61213,344,韩国小胖料理自助烤肉,咩三岁的犟拐拐.,两个人去的 只吃的烤肉加蔬菜 烤肉不好吃啊就上面撒了黑胡椒粉没有码料 烤肉说是有四种 但是只上了三种 肉只上了一次都没吃完 蔬菜都比肉好吃 年糕烤着好吃还有杏鲍菇 身上也溅到了油 店家应该主动给顾客拿围裙的呀或者放在那里自助拿
61214,345,韩国小胖料理自助烤肉,DYc227402576,肉很足可以一直加，服务热情，年糕超级好吃
61215,346,韩国小胖料理自助烤肉,匿名用户,比起众多烤肉最喜欢的一家，五花肉，牛肉都是很巴适的，值得推荐
61216,347,韩国小胖料理自助烤肉,hDx113101500,炒鸡无敌好吃的烤肉！！！强烈安利！！走过路过不要错过！！！老板人炒鸡好哟😜 😜 
61217,348,韩国小胖料理自助烤肉,匿名用户,五花肉吃起来很爽！
61218,349,韩国小胖料理自助烤肉,匿名用户,同事推荐过来的，味道真的超级棒。五花肉是那种很好很新鲜的肉，肥瘦相间。都是韩国小哥哥亲自烤的。辣白菜特别解腻，有点酸酸的，腌黄瓜也好吃，比较偏甜。米酒和烤肉特别般配，可以试试。图片忘记拍了，光顾着吃了😂😂 #五花肉# #米酒# #烤肉#
61219,350,韩国小胖料理自助烤肉,949790ang,四个人完全吃肉吃得饱饱的 小哥哥也很很可爱~在我们吃完肉之后还给我们喷了除味的喷剂 下次再来~
61220,351,韩国小胖料理自助烤肉,inl834449373,老板和服务的四川阿姨都非常热情，配合的也很默契，都会来主动帮忙烤肉。肉品虽然少但是品质和口味都很好，是肉眼可见的新鲜度，泡菜和肉配生菜是屡试不爽的搭配。不太喜欢肥肉的宝宝建议点梅肉，能接受的都建议点。 最后希望老板能加点芝士玉米和炒年糕在自助的选项里 #烤肉# #五花肉#
61221,352,韩国小胖料理自助烤肉,ggb337169572,很不错哟，吃得很开心，分量也很足
61222,353,韩国小胖料理自助烤肉,最长的情92,"为这家店实力打call 
肉多 好吃 小哥哥长得帅 还很温柔
店里面阿姨也可爱 哈哈哈Nice ！"
61223,354,韩国小胖料理自助烤肉,匿名用户,菜品分量很足 老板也很热情 我女朋友吃的不想走哈哈哈哈哈哈 我们 来这里 吃饭 觉得 饭很 好吃 我开心
61224,355,韩国小胖料理自助烤肉,WENJooo,欧巴的烤肉没的说  在温江开店了以后当然要常来啦  今天和朋友两个人吃了刚开始上的肉之后就没再加肉了  因为真的撑不下了  配的小菜和大酱汤也都很好吃  嘻嘻  欧巴加油哦！！生意兴隆(ˊᵒ̴̶̷̤ꇴᵒ̴̶̷̤ˋ)꒰  파이팅!
61225,356,韩国小胖料理自助烤肉,Lydia（Xueyan）,环境人好，老板是韩国人，两个小哥哥服务态度特别好，非常热情。肉不够可以再加，菜品也是非常新鲜的，喜欢喝韩国的烧酒，不想白酒那么辣，味道很好。辣白菜也很好吃，还有拌的豆芽生菜和五花肉一起吃，味道特别棒！ 불고기가 맛있어요！
61226,357,韩国小胖料理自助烤肉,VianneLi,韩国小哥哥很热情，是一家新开一个月的店，很正宗，拌生菜真的巨好吃啊，然后就是烤肉是真的好吃，我和男朋友两个人吃了好多。自助是包含饮料，不含酒的，肉可以无限加，随便吃。下周再去🙈
61227,358,韩国小胖料理自助烤肉,小露子77,【口味】味道不错，老板是韩国小哥哥，所以味道还是不错的 【环境】店面装修也很不错哦，很有感觉 【服务】小哥哥和阿姨的服务都很好👍👍还专门帮忙烤肉，指导我们怎么烤味道好些 【等位】我们是中午去的，不用等位置，可能晚上就不好说了
61228,359,韩国小胖料理自助烤肉,匿名用户,肉很好吃 老板长得很像电竞选手哈哈哈哈哈 #五花肉# #梅肉# #拌生菜#
61229,360,韩国小胖料理自助烤肉,Dlc923403275,真滴好好吃啊  肉很厚实  泡菜也很好吃  我和我同学全部吃完了  肉食者强推  喜欢韩料的也强推嘻嘻嘻嘻嘻嘻
61230,361,韩国小胖料理自助烤肉,DlV270267311,味道很棒，肉很多，自助的可以随便吃肉
61231,362,韩国小胖料理自助烤肉,买给豆豆吃,넘넘넘 맛있당～～～～～好吃也很实惠 짠짠^ ^
61232,363,韩国小胖料理自助烤肉,噗噗666,五花肉和梅子肉真的超级好吃，也超级新鲜，蔬菜也很新鲜，老板欧巴超级可爱，喜欢喜欢
61233,364,韩国小胖料理自助烤肉,BOS767071950,生菜没有了我问阿姨。叫阿姨拿。阿姨直接说说没有了。给我气死了，之后有一个高高瘦瘦的韩国哥哥给我拿了好开心呀！帅并且好。我看到他帮人家啤酒拿过来开盖。哈哈哈小哥哥你拿之前给人家说一声呀！中国农村阿姨我是知道，典型爱占便宜的，不怪小哥哥 但是自助在中国来说是自己想吃什么拿什么，是没有束缚的。今天感觉到了束缚。 #五花肉#
61234,365,韩国小胖料理自助烤肉,Xxx20120408,在美团上面看到评价就觉得很不错，然后到了以后韩国小哥哥人也很好，店员都特别热情，肉真的很多，就跟韩国一样是厚切的，吃完以后还一直问我们要不要加肉，真的超级棒，味道也超好吃，下次有机会一定还会再来！！！
61235,366,韩国小胖料理自助烤肉,xGe539935665,真的很不错呢！老板很可爱的呢，还帮忙烤肉 #五花肉# #蒸蛋#
61236,367,韩国小胖料理自助烤肉,素白莲子,好吃，老板态度很好，奈斯
61237,368,韩国小胖料理自助烤肉,匿名用户,味道挺正宗的，肉很新鲜，配菜也齐，全程都不用自己动手烤的，老板很热情，人真的非常不错唷，推荐推荐☺☺， #蒸蛋# #梅肉# #五花肉# #小菜#
61238,369,韩国小胖料理自助烤肉,匿名用户,说实话 菜品味道个人觉得很一般 觉得没有啥味道 也可能是我吃不习惯这种 环境还可以 就在交院附近 继续加油吧
61239,370,韩国小胖料理自助烤肉,zRL973252778,原相机拍摄，本人用吃遍温江的名号担保，比财大那边所有烤肉店料理店都正宗，因为老板就是韩国人啊，肉质很好，可自助，可单点，大酱汤比任何一家都好喝。本来是要去拉风吃凉山烤肉的，不后悔哈，各有特色，鼓掌。
61240,371,韩国小胖料理自助烤肉,匿名用户,店面很好找，就在路边。环境也很好。还有肉真的超级大份！我们后面又要了一份五花肉，真的超级大份啊！吃得好饱！老板人也很好，会帮我们烤肉！走的还问我们有没有吃饱，真的吃得超级撑，哈哈哈哈哈哈哈哈，祝生意兴隆！ #五花肉# #烤肉#
61241,372,韩国小胖料理自助烤肉,AA666666aaa,经济实惠老板都不让你动手只用坐下享受用餐就行了推荐
61242,373,韩国小胖料理自助烤肉,RabbitKiller.,超级好吃啦 朋友圈也帮忙宣传了下次还会来
61243,374,韩国小胖料理自助烤肉,FEn772648069,环境看起来很卫生，表白一下服务员小姐姐，态度很好。
61244,375,韩国小胖料理自助烤肉,BGm993865135,老板人超级nice  味道也很好 自助餐一开始就配了很多菜  感觉根本吃不完  还贴心的帮忙烤肉和剪肉    还可以无限续加  中途勺子掉了  本来想擦一下  结果老板超级心细  帮我又拿了一个干净的  强烈推荐呀！！！
61245,376,韩国小胖料理自助烤肉,小饼干超级爱吃饭,强烈安利一波这家店！味道真的太棒了！而且小哥哥小姐姐人都超级棒！爱你们！下次一定要带着朋友一起来！
61246,377,韩国小胖料理自助烤肉,匿名用户,味道不错，服务很不错，推荐，就是肉的品种不多，但是肯定可以吃饱的，总体不错。
61247,378,韩国小胖料理自助烤肉,UsU811638656,先在美团看到的，然后看评论里的图片超级诱人，就打算改天有空来吃，以为离学校还是有点距离，后来散步就看到了真的超级近，第二天就来吃了，我们4个人，只吃了肉，哈哈哈哈，送了汽水，加了两次肉，肉真的很新鲜，吃自助餐一般都是吃肉，这家的肉是我吃过最新鲜的一家，然后还有萌萌的韩国小哥哥给我们剪肉，我们一行人真的吃了超级多，虽然很涨但是也仍然想吃下去，老板也很热情，服务很好，觉得生意会越来越好，怕以后过来要排队，哭唧唧 #五花肉# #烤肉# #肥牛#
61248,379,韩国小胖料理自助烤肉,呀呀啊！,强烈推荐！！！味道很好，吃了都不想走了。想吃多少加多少，肉和菜都可以无限加哦（但是吃多少点多少，不要浪费）老板是两个韩国的小哥哥，还挺好玩的。下次还会再来，服务也很好！！！
61249,380,韩国小胖料理自助烤肉,Melantha009,说一说这个自助，味道真的很可以，只是东西不多！只有五花肉和牛肉，其他的有些蔬菜！没有水果，饮料只有一瓶汽水，而且一个人只有一瓶，菜都是上上来的！不用自己拿！所以这个自助品种比较少，唯一可以的就是味道还是不错的！其他一般般吧！！！
61250,381,韩国小胖料理自助烤肉,VianneLi,好吃的。但不要经常去，吃太多还是会有点腻，哈哈哈哈哈哈
61251,382,韩国小胖料理自助烤肉,ais328139248,两个韩国小哥哥都很热情，笑起来很可爱，中文也很好！两位阿姨服务也很贴心，很愉快的一餐！菜品也都很新鲜，也很干净，不是其他地方那种速冻肉，猪肉烤的焦焦的很好吃啦~
61252,383,韩国小胖料理自助烤肉,啄木鸟485,阿姨和韩国小哥哥都炒鸡热情，五花肉很好吃，小菜也是，想吃单纯的烤肉真的就编辑推荐
61253,384,韩国小胖料理自助烤肉,匿名用户,大口吃肉，大口喝酒 #烤肉# #五花肉#
61254,385,韩国小胖料理自助烤肉,鱼苏安,好吃的，分量也很足
61255,386,韩国小胖料理自助烤肉,c柚子香香,菜品非常新鲜，每一片生菜都是洗的干干净净，服务态度也特别好。特别是第一口酱汤，味道好正宗。蘸酱也很好吃。可以说是性价比超级高了。还赠送饮料。很贴心，祝生意兴隆。以后就锁定这家了嘿嘿
61256,387,韩国小胖料理自助烤肉,RHi546916843,非常棒的一次烤肉！很划算滴！烤肉无限供应，而且肉质很好吃😋感觉比姜虎东烤肉好吃！而且重要的是便宜啊啊啊啊！有小哥哥帮忙，感动！本人是一个人肉测食品安不安全的，经过检测，安全！没有拉肚子！巴适巴适！对啦对啦！！！强烈希望老板可以搞一个芝士玉米，那就更棒啦！下次去试试拉面！
61257,388,韩国小胖料理自助烤肉,VHY648295790,菜品种类比较少。 但小哥哥很热情，考的肉很好吃，而且用生菜包肉一点都不油腻 酱黄瓜超级好吃 #五花肉# #小菜#
61258,389,韩国小胖料理自助烤肉,匿名用户,很好，老板人也很好，服务周到。
61259,390,韩国小胖料理自助烤肉,无為小姐,好吃不贵，好久没吃这么多啦，肉也很新鲜，就是地太滑了，要注意这点
61260,391,韩国小胖料理自助烤肉,kCt187731222,"好吃,小哥哥服务很热情。推荐！五花肉烤的很好吃。我室友说忘不了他家的拌菜！嘻嘻嘻"
61261,392,韩国小胖料理自助烤肉,匿名用户,特别棒，强烈推荐，非常正宗的韩国烤肉
61262,393,韩国小胖料理自助烤肉,FLx100598171,"非常棒的环境,小哥哥也很热情,阿姨也很好"
61263,394,韩国小胖料理自助烤肉,yk一颗颗,肉的品质很好，大酱汤、泡菜、拌菜都特别好吃，烤土豆也好吃，而且所有东西都可以加，好吃又实惠，服务也很到位哟～～～强烈推荐！
61264,395,韩国小胖料理自助烤肉,十七呀哇,烤肉很好吃 老板很热情也很可爱
61265,396,韩国小胖料理自助烤肉,VbZ140021746,环境氛围都很不错，老板和阿姨都很热情，肉质很好很新鲜，很美味，但作为女生会吃不了这么多。
61266,397,韩国小胖料理自助烤肉,Ulf877480285,阿姨们和韩国欧巴的服务都炒鸡周到，阿姨们敲可爱，我们吃到最后的时候放了很多的儿歌╭(╯ε╰)╮特别欢快。
61267,398,韩国小胖料理自助烤肉,Qug487049466,先说服务吧～老板是两位年轻的韩国欧巴，很有礼貌，肉也烤的刚刚好，而且店里的阿姨也都很热情，服务周到，最重要的是菜品很好，自助是五花肉和梅肉，很新鲜，酱料也很赞，不会齁咸齁咸的，喜欢韩式厚五花肉烤肉的朋友们一定不要错过！！另外实名吹爆店里的酸黄瓜，超好吃！
61268,399,韩国小胖料理自助烤肉,匿名用户,在美团抢的券 真的超好吃的一家 老板是韩国人 很可爱 店里的阿姨们也都好可爱 肉都超好吃 😋 爱了爱了 我已经到处安利了
61269,400,韩国小胖料理自助烤肉,ZLC809899232,"이 자조 불고기는 정말 맛있고, 서비스도 좋고, 음식도 좋고, 맛이 아주 좋아요. 매일 그 집의 쇠고기를 먹고 싶어요. 하하 하하."
61270,401,韩国小胖料理自助烤肉,糖梅仙子0517,菜：很新鲜 很棒 味：是我喜欢的味 很棒 人：两个小哥哥都很和善 很棒 实力推荐 很棒
61271,402,韩国小胖料理自助烤肉,匿名用户,挺不错的。性价比高，推荐哦哦哦 #五花肉# #烤肉# #拌生菜# #蒸蛋# #小菜# #梅肉# #藕片# #饮料酒水# #土豆# #雪碧#
61272,403,韩国小胖料理自助烤肉,匿名用户,好吃环境也好，服务也不错，味道很赞 #五花肉# #小菜# #蒸蛋#
61273,404,韩国小胖料理自助烤肉,村里重点贫困户,哇，味道真的很不错 菜品真的太好 太新鲜，不是我吹，菜品那样新鲜的还能有几家店呀 菜品不够 可以继续加哟。老板真的是个地道的韩国小哥 很有礼貌。强力推荐哟 ！！！
61274,405,韩国小胖料理自助烤肉,SgX415318004,味道真的好级了，肉是特别新鲜的那种五花肉，小哥哥还会帮你烤帮你剪，服务特别周到，泡菜还有小菜都特别爽口开胃
61275,406,韩国小胖料理自助烤肉,吃货阿默默,味道很不错，老板服务也很热情，下次还要去吃～
61276,407,韩国小胖料理自助烤肉,匿名用户,环境很好，阿姨服务很好，菜和肉都很新鲜，位置在中医大和交院中间那条大路的旁边，后街沿着大路往离开交院的方向。 #肥牛#
61277,408,韩国小胖料理自助烤肉,vHO133434904,自己烤的不好吃，韩国哥们儿烤的好吃。已经推荐给朋友。
61278,409,韩国小胖料理自助烤肉,ylU265209865,服务热情周到，味道也不错
61279,410,韩国小胖料理自助烤肉,Kcsunnn,好吃，老板人很好，就是菜品比较少，建议加上韩剧里的大肠啥的哈哈，价格可以提高一些，不晓得老板看不看得懂哈哈哈哈
61280,411,韩国小胖料理自助烤肉,匿名用户,韩国小哥哥很热情，一直在帮忙烤肉，菜品很好，下次想去吃部队火锅！嘿嘿
61281,412,韩国小胖料理自助烤肉,VianneLi,才隔了两天又和男朋友来吃，超级棒的店啊，老板说要买空调哦～～哈哈哈  都走了老远老板又出来说拜拜～哈哈哈哈真的太可爱了～老板加微信吗？我和男朋友都超喜欢你的啊哈哈
61282,413,韩国小胖料理自助烤肉,uhx633261505,很热情的服务，肉肉也很新鲜，腌黄瓜真的很棒！我们一行吃肉吃到饱！ #烤肉# #五花肉#
61283,414,韩国小胖料理自助烤肉,kjy907257818,超级推荐哟，烤肉也非常好吃，服务态度也非常棒 #五花肉# #烤肉# #肥牛#
61284,415,韩国小胖料理自助烤肉,AQI120458691,刚下班就马不停蹄的赶过去，第一次去味道不错，果然没有失望👍👍👍👍老板很贴心，人也很帅😝😝😝😝😝😝 #烤肉# #五花肉#
61285,416,韩国小胖料理自助烤肉,匿名用户,辣白菜很好吃 肉也很好吃 下次还会去哈哈哈
61286,417,韩国小胖料理自助烤肉,RUr507862141,服务态度特别好，阿姨都特别可爱哈哈哈，肉肉也很好吃~~喜欢蒸蛋和大酱汤
61287,418,韩国小胖料理自助烤肉,tSi388279633,肉类菜品都很新鲜，生菜也很干净，小哥哥很温柔服务态度非常好！！
