,Unnamed: 0,店铺名称,用户名,评论
61797,344,韩婆婆小院烧烤,Lzf593471301,菜品少，不新鲜，两个人吃了回家就拉肚子。
61798,345,韩婆婆小院烧烤,WPM804035598,挚爱蒜香
61799,346,韩婆婆小院烧烤,dbX357907117,味道一如既往，不过花样好像没有以前多了。
61800,347,韩婆婆小院烧烤,Wing芳子,韩婆婆小院烧烤跟老公吃了不下三十次了，刚开业的时候住在温江经常会去，后来回成都了，周末也会开车去吃，生意是越来越火爆，菜品种类比较丰富，也比较新鲜，味道也很不错，边看边吃氛围非常好，价格也比较实惠，自助烤肉这个价格能吃到这么多种类的菜品真心很不错，推荐！！！
61801,348,韩婆婆小院烧烤,Fhv899869988,好吃 都已经去吃了好几次了 每隔一段时间不吃就想
61802,349,韩婆婆小院烧烤,xqN255605669,感觉一般般、菜品一般吧、收银员小姐姐温柔可爱。
61803,350,韩婆婆小院烧烤,容猪猪,菜品没以前那么好
61804,351,韩婆婆小院烧烤,匿名用户,菜还是很多的，但是补菜不算很及时，总体推荐。用餐人很多，提前去哟～
61805,352,韩婆婆小院烧烤,osR636582101,去了很多次了
61806,353,韩婆婆小院烧烤,WtY289147839,带儿子去国色天香玩，可是设备开得特别是少非常不好玩。所以就搜美团找附近好吃的，搜到这家第一名，还在美团上预约了位置。因为是周五中午，没有几桌，大堂里的阿姨服务很好。菜品也不少，小香猪肉和牛肉是家里两个男人最爱吃的。
61807,354,韩婆婆小院烧烤,QHa392629918,服务态度好
61808,355,韩婆婆小院烧烤,GfA369292848,还可以，东西也算比较齐全，甜品也挺好的
61809,356,韩婆婆小院烧烤,MOJ725371601,还行
61810,357,韩婆婆小院烧烤,DAJING呀,菜品比以前多了
61811,358,韩婆婆小院烧烤,cAe239265583,吃了很多次了，只要想吃烤肉了就会去着家
61812,359,韩婆婆小院烧烤,安然逍遥,食材还可以，但是品种比较少，嗯，价格不贵。
61813,360,韩婆婆小院烧烤,安然逍遥,好吃，食材不错，但种类较少。价格不贵。
61814,361,韩婆婆小院烧烤,LKL138846491,味道不错，烧仙草超级棒?
61815,362,韩婆婆小院烧烤,xttu150,菜品新鲜，味道不错
61816,363,韩婆婆小院烧烤,黎轩魁,味道不错 菜的品种也是更多的非常好吃
61817,364,韩婆婆小院烧烤,匿名用户,带了很多朋友来吃，还不错
61818,365,韩婆婆小院烧烤,TKa110098243,还不错，五花肉可以的。
61819,366,韩婆婆小院烧烤,匿名用户,不错
61820,367,韩婆婆小院烧烤,YFW679183262,味道很巴适，服务也不错，菜品好
61821,368,韩婆婆小院烧烤,sndeurrra,"地方不大，环境一般，服务也不怎么样，只有两个人，但是菜品和味道可以！(除了不怎么新鲜，酸不溜久的鲫鱼，这个真的吃不来)  
推荐排骨和五花肉，味道不错，这家烤肉算是我吃过比较好吃的烤肉了，回家也没有出现拉肚子什么的，想下次再去！"
61822,369,韩婆婆小院烧烤,BkT366960093,好吃，最喜欢牛肉和五花肉
61823,370,韩婆婆小院烧烤,kxj914259166,菜品挺丰富的，环境也还行，味道不算太惊艳，总体来说还不错。
61824,371,韩婆婆小院烧烤,adoudoudou_,菜品新鲜 第二次来这里吃了 还不错
61825,372,韩婆婆小院烧烤,一醒如梦,菜品还是多，也比较新鲜，环境也很好。
61826,373,韩婆婆小院烧烤,匿名用户,我和老婆吃了都拉肚子。没以前好吃。菜品也不行了。生意也没以前好了，不干净。
61827,374,韩婆婆小院烧烤,匿名用户,第一次去年来吃还挺好的。今年来吃菜品不行，最关键不干净了，吃了拉肚子。
61828,375,韩婆婆小院烧烤,娃哈哈我要原味滴,不错  还是可以的          好好好  好啊哈哈  好好好哈好好
61829,376,韩婆婆小院烧烤,匿名用户,一般，味道还行，但服务员态度和某些动作卫生看着确实不舒服
61830,377,韩婆婆小院烧烤,匿名用户,服务 菜品新鲜 味道也不错 安利安利
61831,378,韩婆婆小院烧烤,lm此情可待成追忆,其他都不错，就是凳子坐着不舒服……
61832,379,韩婆婆小院烧烤,唐梦一米六,吃过很多次了，还可以。性价比高
61833,380,韩婆婆小院烧烤,chui1998,菜品种类丰富，比较新鲜，超级喜欢吃?你们家的烤肉???
61834,381,韩婆婆小院烧烤,匿名用户,聚会强烈推荐掌中宝特别特别好吃  脑花稍微有点辣 其他的都特别特别好吃 吃很多次了 推荐推荐
61835,382,韩婆婆小院烧烤,chui1998,吃过很多次了，超级喜欢吃你们家的烤肉，比较新鲜，安逸???
61836,383,韩婆婆小院烧烤,匿名用户,味道一般，环境太吵了 ………………
61837,384,韩婆婆小院烧烤,匿名用户,菜品挺多的，味道也很好，最喜欢的是蒜泥五花肉，不过有点肥
61838,385,韩婆婆小院烧烤,chui1998,菜品样数还是多，超级好吃?
61839,386,韩婆婆小院烧烤,chui1998,超级好吃?
61840,387,韩婆婆小院烧烤,打饱嗝的小芹菜,其实就很一般。。。。。比较适合公司聚餐那种，毕竟酒水随便喝
61841,388,韩婆婆小院烧烤,qCl849858319,好吃好吃
61842,389,韩婆婆小院烧烤,Fri714256440,去了三次，这次一直喊收空盘阿姨都不理，吃完了才来收
61843,390,韩婆婆小院烧烤,南音ing.,强烈推荐蒜香五花 烤茄子 脑花 鲫鱼 烧仙草也很赞
61844,391,韩婆婆小院烧烤,匿名用户,最好吃的肥牛被老板换成了合成肉，再也不会去了。
61845,392,韩婆婆小院烧烤,BGm993865135,超级推荐 我觉得菜品很新鲜 而且是一份一份装好的 方便我们拿取 饮料也很多 还有水果沙拉和烧仙草布丁那些  蒸的也有好些品种 我觉得蒜香排骨和蒜香五花肉超级美味 强烈推荐 鱼也很好吃 酸酸甜甜的 我比较喜欢 小香猪烤得焦焦得吃起来也很香 想打五星的烤肉 哈哈哈
61846,393,韩婆婆小院烧烤,qWJ719973151,去了三次
61847,394,韩婆婆小院烧烤,江星樾,一般般了，菜品比较少，过生日温江那家没关门，才来这家得
61848,395,韩婆婆小院烧烤,zme963719651,味道很一般。 自助就只有这个水平了。
61849,396,韩婆婆小院烧烤,Aum870757989,味道很好，真不错，又想吃了，过几天来吃。
61850,397,韩婆婆小院烧烤,Gpk712434982,味道好，菜品多，适合聚餐
61851,398,韩婆婆小院烧烤,VmO631680577,吃了几次小区附近这家烧烤，菜品环境都不错，推荐大家使用哈，价格实惠，这次吃的脑花没以前吃的新鲜了。昨晚上我端的有盘牛肉上面发现一根很细小的钢丝球掉下来的细丝。我默默的捡出来了没开腔哈，希望厨房的叔叔阿姨们以后注意一下  。总体还是比较满意
61852,399,韩婆婆小院烧烤,绝望的心动,性价比一般，但是胜在品质还不错，菜品新鲜，我们中午去的，人不多，只有两三桌人，不知道是前台还是是老板买单的时候给我们安排的靠墙的位置，我要求换，她还不是很乐意，本来也那么多空着，最后还是给换了，全称无笑脸…不过餐桌上服务的阿姨人还挺好的，一直帮我介绍怎么烤之类的，烤架只能两边烤，另外两边没有火，不知道没开还是没有，这点不是很好，但是总体来说菜品新鲜，比一般的自助餐品质好，饺子还不错，吃多了会腻，小香猪很棒，扇贝也不错，脑花量很足，就是有点咸，还有很多菜品没吃，像鲫鱼没吃，烧仙草什么的，因为肚子太小了，哈哈哈，下次再去
61853,400,韩婆婆小院烧烤,Wing芳子,味道很不错   之前在温江上班每个月都要来两三次    现在来成都了   每个月还是最少要开车去吃一次   两年来菜品依旧很多很新鲜   服务员嬢嬢些也比较热情   看到空盘就会给你端走    还会观察火的大小    就是去太晚了人有点多需要排队    所以好吃嘴们六点钟之前就要去
61854,401,韩婆婆小院烧烤,偶尔发神经411,菜品比较新鲜，种类少，但烤肉也就那几样常吃！！扇贝又不是多稀罕的，在这简直跟抢样，一会儿出一点，分分钟就被拿完了～这个价位还是有点偏贵！商场里面这个价位菜品种类比这个多！只是菜品质量可能稍微逊色一点
61855,402,韩婆婆小院烧烤,匿名用户,菜品新鲜 味道也不错 吃过好多次了 但是建议多加一点海鱼海产品
61856,403,韩婆婆小院烧烤,Gxj518982025,吃得很满意 不愧是 温江第一烤肉 之前就评价过了。温江区第一奶茶 也在这里.
61857,404,韩婆婆小院烧烤,丑丑还是丑,脑花是真的好吃 ? 强烈推荐
61858,405,韩婆婆小院烧烤,丑丑还是丑,脑花是真的好吃泡椒味的
61859,406,韩婆婆小院烧烤,tTV643478531,可以，经常吃
61860,407,韩婆婆小院烧烤,久欢1141,服务真的越来越差了 虽然都是阿姨很不容易 但是态度真的有点让人吃不下去
61861,408,韩婆婆小院烧烤,丑丑还是丑,脑花是真好吃
61862,409,韩婆婆小院烧烤,qji624478665,一个月来一次吧，这家烤肉菜品是我最推崇的，比较新鲜，价格也合理，味道也不错
61863,410,韩婆婆小院烧烤,Lcd316173091,服务态度越来越差，服务员比客人还歪，
61864,411,韩婆婆小院烧烤,TQp151824301,去的有点迟，菜品一般般
61865,412,韩婆婆小院烧烤,TQp151824301,一般
61866,413,韩婆婆小院烧烤,kXs232558105,就是人太多了，要排队。
61867,414,韩婆婆小院烧烤,QFP206317247,再也不去了，太坑人了，美团定的还不给开发票
61868,415,韩婆婆小院烧烤,那一抹微笑m,最好吃的就是牛肉了，就是炉子是铁网的不好翻容易粘
61869,416,韩婆婆小院烧烤,Gxj518982025,强烈推荐 我都已经来几次了 味道一天比一天好 真心推荐这家自助烤肉。
61870,417,韩婆婆小院烧烤,kxb362218386,味道非常的巴士， 菜品很新鲜 ，服务态度很好 ，环境也很棒！！！
61871,418,韩婆婆小院烧烤,uAx211418327,味道好好吃
61872,419,韩婆婆小院烧烤,Z18628188700,阿姨太度好，随和，我带着幺儿跟老板说，换位子，老板马上就给换了
61873,420,韩婆婆小院烧烤,老朱462,中午到场。菜品已全部摆满。看看都什分新鲜，上桌同伴说都好吃，不摆了，下次还要光临
61874,421,韩婆婆小院烧烤,Z18628188700,菜品新鲜
61875,422,韩婆婆小院烧烤,坏家伙的全盛时代,韩婆婆的性价比一直都是很不错的
61876,423,韩婆婆小院烧烤,Tcn908138144,其他的都没什么  去了四五次了  就是每次叫阿姨们有事  都听不见 要叫好久 聚在一起聊天收盘子 味道什么的都不错的  毕竟也去了那么多
61877,424,韩婆婆小院烧烤,QOz301071009,肉类丰富，菜品干净，环境也比较整洁，味道也不错的，总体来说还比较好，推荐！
61878,425,韩婆婆小院烧烤,匿名用户,菜品可以   就是服务一点都不好  真的 这服务气到了  需要改一下
61879,426,韩婆婆小院烧烤,六十二T,前台服务态度不好   把客人一直晾着也不管 不问
61880,427,韩婆婆小院烧烤,匿名用户,我觉得很好吃 等了两个小时很值得
61881,428,韩婆婆小院烧烤,TiT131948376,价格贵一点点味道是真的非常棒，来过几次了，值得推荐
61882,429,韩婆婆小院烧烤,丑丑还是丑,好吃好吃好吃 真的好吃尤其是那个牛肉和脑花 哇那个味道
61883,430,韩婆婆小院烧烤,能吃葡萄的桃子,没涨价十分良心  这次比以前还多了肥牛 十分的nice
61884,431,韩婆婆小院烧烤,白色剑客,一个人不让吃，事先也不说明！ 肉类算中等偏上，饮品虽少但味道很好！
61885,432,韩婆婆小院烧烤,匿名用户,一般般 不知道为什么那么多人吃 菜品几乎都是冻货 不是很新鲜 体验一般般
61886,433,韩婆婆小院烧烤,匿名用户,还可以，整体环境，菜品都还可以，就是人很多，如果不提前预约的话就得等很久，自助品类还是丰富的，工作人员说了什么也很积极
61887,434,韩婆婆小院烧烤,路口678,嬢嬢些的服务简直不要太好，店子有这么好的生意嬢嬢些最少有一半的功劳，强烈申请老板加工资！！！！ #猪肉# #秘制脑花# #五花肉# #扇贝# #牛肉# #小香肠# #包浆豆腐# #毛肚# #鱿鱼片# #小龙虾# #鸡皮# #香脆鸡脚筋# #烤馒头# #蒜香五花#
61888,435,韩婆婆小院烧烤,FfS529484108,超级喜欢今天的服务员张阿姨 超级热情 服务态度也特别好 另外菜品也很多 很新鲜 烤脑花和五花肉特别好吃 环境也很好 特别适合三五好友约着一起去吃
61889,436,韩婆婆小院烧烤,笑123脸,太好吃了，东西都很划算，味道香香的，还很新鲜。我们是去温江看侄女在财经大学上学，选了好久看评价很高最后决定来这里，真的没上我们失望啊。用老公的话说他上大学的时候如果有这么一家他会天天来吃一顿。上学时对肉的欲望这里完全可以满足。价格也公道。总之很棒。我想以后去肯定去还会再吃。老板的烤肉院子也很休闲舒服。让我感觉像在泰国的户外海鲜自助烧烤的感觉……
61890,437,韩婆婆小院烧烤,BjR972485961,这是什么宝藏店啊，朋友推荐过来的，当时来的时候人还不多，菜品不少也新鲜，味道巴适，特别推荐他家的双椒鲫鱼啊，还有自己弄的小甜品也不错哈，服务阿姨态度也特别好，吃完一盘收一盘……两个人才吃了一百三，可以说是我吃过的自助餐里这个价位的，性价比最高的一家了，真的没踩雷，很棒的用餐体验，前台小姐姐也很漂亮哦?，最后祝老板生意越来越好，以后会常来的??（忽略我的拍照技术）
61891,438,韩婆婆小院烧烤,NBk53698893,味道一如既往的好，菜品没以前丰富了。但是我是来吃五花肉的，他们家的五花肉容易上瘾。 【口味】
61892,439,韩婆婆小院烧烤,SzC916425278,味道巴士
61893,440,韩婆婆小院烧烤,小南瓜作曲家,韩婆婆家依旧很奶思，猪肉涨价了她家都没涨
61894,441,韩婆婆小院烧烤,hNw174172070,去了好几次，每次都吃的很满足，菜品精致老板是实在人
61895,442,韩婆婆小院烧烤,blg440411825,菜品新鲜，服务态度很好，小吃很丰富
61896,443,韩婆婆小院烧烤,lr丶0606,【口味】还可以， 【环境】不错 【服务】可以
61897,444,韩婆婆小院烧烤,瓶子里的小眼睛,客观的说菜是好的新鲜，但是种类少而且腌得很咸。电烤的火也不太好控制，一开始我以为是肉烤焦了苦，后来发现他们的辣椒面有点苦。吃了一会儿真不晓得吃啥了又饿，但东西咸，素材种类不多，小吃，额（︶︿︶）=凸可以忽略不计了，可以说是吃过味道最差的烤肉了，而且来的时候手机没电了，让老板先给安排个位置再团，老板面无表情的表示不行，让必须团了才能安排坐的。服务员倒是热情，老板就呵呵呵了。很不愉快的一次体验以后也不会再去了，看了美团好评去的。真不晓得怎么会有这么多好评
61898,445,韩婆婆小院烧烤,匿名用户,这个店离家比较近，基本上和家人一个月就要去打卡一次，非常不错。
61899,446,韩婆婆小院烧烤,CYNthia_biubiu,好吃呀！不过有个小建议就是希望再加一些酱料，比如甜辣酱！这样就更棒啦！
61900,447,韩婆婆小院烧烤,蒲枫666,真的是非常满意
61901,448,韩婆婆小院烧烤,vLg889998164,服务员还可以，网购没有吸引力还不如不上美团。
61902,449,韩婆婆小院烧烤,jEN192075998, #扇贝#
61903,450,韩婆婆小院烧烤,没有名字的用户99,好吃
61904,451,韩婆婆小院烧烤,匿名用户,还不错，就是一个盘子装得很少，要跑很多趟。水果多，小吃也不错，适合聚餐，不过前提是需要人会烤，不然弄出来很难吃
61905,452,韩婆婆小院烧烤,幸福的朝阳,给爸妈买的，他们说可以
61906,453,韩婆婆小院烧烤,senliachen,来了无数次了。紫薯布丁！
61907,454,韩婆婆小院烧烤,匿名用户,朋友从大一就被我安利，大三了终于有机会来温江，第一件事就是来吃烤肉???中午确实没晚上热闹
61908,455,韩婆婆小院烧烤,璞璞兔,要提前预定 早去有车位 经常去 味道不错 阿姨们的态度也特别好
61909,456,韩婆婆小院烧烤,Ibr449416959,太好吃了，进城第一次吃到这么好吃的食物
61910,457,韩婆婆小院烧烤,匿名用户,经常去  不管谁问烤肉都是推荐你们  今天国庆特意请朋友来吃  前台换了还是老板换了？真是被服务态度恶心吐了  没一个好脸色哦
61911,458,韩婆婆小院烧烤,cc123橙子,菜品和环境都还不错。。。。。。。。。。
61912,459,韩婆婆小院烧烤,C不过尔尔,菜品很一般，不新鲜，服务员服务态度也很差，明明是自助餐，让她多拿一份虾，服务员就说没有了
61913,460,韩婆婆小院烧烤,clJ96265546,带孩子到国色天乡耍，看美团评价来的，第一次来吃，惊喜到了，肉价那么贵，还有这么实惠的烤肉，实属难得，关键还有我爱吃的血肠，太好了。支持一下
61914,461,韩婆婆小院烧烤,飚嫂,离家近，方便，来吃过几次……还好吧
61915,462,韩婆婆小院烧烤,徐爱君JS,好
61916,463,韩婆婆小院烧烤,柴米油盐酱醋醋茶,好吃 牛肉很好吃啦 挺便宜的 爱啦 会再来的
61917,464,韩婆婆小院烧烤,fuV985780968,今天那付账处绿衣小妞态度差  我就问你你拽什么???cnm   不过服务的婆婆态度很好    给婆婆点赞
61918,465,韩婆婆小院烧烤,奶茶娃子,好吃
61919,466,韩婆婆小院烧烤,nqM702455626,太失望了，菜品不好味道也不行，下次不会去了
61920,467,韩婆婆小院烧烤,涵麻麻.656,真的好吃!而且划算!
61921,468,韩婆婆小院烧烤,rfX105725841,之前是朋友带我去吃过一次，然后就觉得味道特别好，吃了那么多家烤肉，对这一家印象最深了。后面也带朋友来吃过好几次了都说味道很赞，并且服务态度也好，后面只要是想吃烤肉了，只要在温江这边的话，这家烤肉一定是首选
61922,469,韩婆婆小院烧烤,Gxj518982025,菜品很新鲜 强烈推荐  性价比超高  服务也很到位 饺子超级好吃 经常会来 #牛肉# #小香肠# #蒜香五花# #布丁# #蒸饺#
61923,470,韩婆婆小院烧烤,小兔1431,全家人都爱吃烤肉、院坝吃烤肉更适合、奶茶也很好喝哦！
61924,471,韩婆婆小院烧烤,enzo385,非常巴适 除了夏天有点热 但是其实很好 吃进去的热量也热掉了 又满足了口腹之欲
61925,472,韩婆婆小院烧烤,匿名用户, #牛肉# #秘制脑花# #扇贝# #茄子# #自助酒水# #蒸饺# #冰粉# #包浆豆腐# #蒜香五花# #布丁#
61926,473,韩婆婆小院烧烤,匿名用户,服务员老阿姨的态度极差，素质极低，后面都没心情吃了，再也不会去吃了 。
61927,474,韩婆婆小院烧烤,刘清汤,【环境】旁边国色天乡玩儿完水就近找个饭店，坐三蹦子三分钟就能到， 【等位】等位有点久 【口味】味道很棒，性价比很高，推荐小香猪鸡皮小腊肠牛蹄筋掌中宝，冰激凌虽然我没吃到但是推荐，因为别人人手一只哈哈哈哈，鹌鹑蛋放蛋挞壳里放点小葱花很有意思，胆固醇高就没吃，各位可以尝试一下，不过尽量早点去，九点过去冰淇淋就没了，总之是个不错的体验 #西昌小猪肉# #秘制脑花# #小香肠# #掌中宝# #鸡皮# #牛蹄筋# #小猪儿肉#
61928,475,韩婆婆小院烧烤,Mamie敏, #五花肉# #扇贝# #布丁# #龟苓膏#
61929,476,韩婆婆小院烧烤,VBZ377401865,环境不错，味道不错
61930,477,韩婆婆小院烧烤,Jid556859693,性价比高
61931,478,韩婆婆小院烧烤,匿名用户,那个鱿鱼片真心臭了，你们闻不出来吗？而且里头服务员些一个二个的就只知道收个盘子，什么都不得帮忙，一个二个板起个脸，真心一般，感觉好评那些夸大了
61932,479,韩婆婆小院烧烤,不忘初心rs,很不错，菜品很多，并没有涨价，味道很好，很新鲜
61933,480,韩婆婆小院烧烤,匿名用户,好吃 菜品都很新鲜 现在的这样良心商家很少了 就是蘸料多种点就好了  希望继续保持啊！ 以后就都在这家吃烤肉了 #秘制脑花# #五花肉# #扇贝# #包浆豆腐# #小土豆# #布丁# #掌中宝# #西昌小猪肉# #香脆鸡脚筋# #蒜香五花#
61934,481,韩婆婆小院烧烤,DSAJI,味道一般般吧，价格比较划算。。
61935,482,韩婆婆小院烧烤,Jid556859693,味道巴适，强烈推荐小猪肉，蒜香五花肉，奶茶和奶茶店一样，安逸
61936,483,韩婆婆小院烧烤,小样469,去过几次了，这次感觉一般吧。。。。
61937,484,韩婆婆小院烧烤,文小扁,味道一般，服务还行，排队的人较多
61938,485,韩婆婆小院烧烤,匿名用户,还行吧，菜品挺多的，但其实吃不了多少，味道一般般
61939,486,韩婆婆小院烧烤,babyface1221,以前每次中午来都有 醋碟，就是冲着醋碟味道好，阿姨说中午厨房没弄，不管中午人是否多，也麻烦把味道一直传承下去，谢谢，今天中午2个人就全喝水了
61940,487,韩婆婆小院烧烤,XiK132229914,真心好吃，种类多，推荐牛肉和秘制鲫鱼，还有蒜香五花肉，哦吼，烤出来简直是。。。不说了，自己试一试，绝对值得推荐 #牛肉# #五花肉# #扇贝# #香菇肉丸# #蒜香五花# #鲫鱼#
61941,488,韩婆婆小院烧烤,匿名用户,昨天不知道哪个食物不新鲜，回去就拉肚子了。哎……
61942,489,韩婆婆小院烧烤,EKs292914258,挺好吃的，超级喜欢这家店哈哈哈哈，后面还来
61943,490,韩婆婆小院烧烤,lm此情可待成追忆,还不错，就是等太久了！！！！！！
61944,491,韩婆婆小院烧烤,pbO980845242,没有海鲜，但是肉都很资格，味道也好！还会再来！
61945,492,韩婆婆小院烧烤,匿名用户,菜品种类很多，价钱也比较便宜！ #扇贝# #茄子# #包浆豆腐# #牛蹄筋# #芝士年糕# #烤馒头# #冰粉# #银耳汤#
61946,493,韩婆婆小院烧烤,匿名用户,真的非常不错啊，这种店，我觉得菜品最新鲜的就是你们家了。要继续保持啊，不要骄傲。
61947,494,韩婆婆小院烧烤,温寒冰biubiubiu,之前看推荐来的，有点失望，菜品很少，而且有的不怎么新鲜，郡肝都有味道了，吃了回来就拉肚子了，66有点不值，奶茶刚开始喝第一口还可以，第二口就开始变苦了
61948,495,韩婆婆小院烧烤,lydiagsoo,味道不错，就是太呛了，哭着吃完，排烟的根本没运行，就是摆设，呛的要命
61949,496,韩婆婆小院烧烤,aoq895732151,很不错，环境也很好，就是烟子太重了。味道也可以，去吃了两次了。
61950,497,韩婆婆小院烧烤,匿名用户,超级好吃！！！现在店面装修得更好看了！！！吃的种类更多了
61951,498,韩婆婆小院烧烤,奕然海然,菜品还算新鲜丰富，有的味道偏咸
61952,499,韩婆婆小院烧烤,奕然海然,菜品还算新鲜，就是不适合夏天去，太热了，
61953,500,韩婆婆小院烧烤,匿名用户,很好吃 #猪肉# #秘制脑花# #扇贝# #掌中宝# #布丁# #牛蹄筋#
61954,501,韩婆婆小院烧烤,奕然海然,夏天不要去了，热死人不偿命，太热了
61955,502,韩婆婆小院烧烤,匿名用户,很好吃，会常来的！！！
61956,503,韩婆婆小院烧烤,GWD503706367,味道很好，特别喜欢脑花，很有特色，牛肉也很巴适。
61957,504,韩婆婆小院烧烤,KjK188118263,永远不会再去，建议大家也别去，第一次去排队排了一小时，八点样子开始吃，吃到十点样子服务员就在你边上说时间要到了，催到你走，服务态度真的太差，今天请朋友吃晚上8点40到，没有生菜不说了，吃了一个小时服务员就在边上催了，我叫把火关小点直接把火给我们关了，一会另一个服务员又在边上阴样怪气，这种店真开不了多久。
61958,505,韩婆婆小院烧烤,匿名用户,味道很不错，真的性价比很好，超级喜欢排骨，而且生意很好，去迟了都要排队的，也可以提前预约。真的可以去试一试，菜品丰富，而且味道很好，推荐排骨，烤脑花，真的这个价格能吃到这样很棒，就是位置比较远，不过这都不是事！ #秘制脑花# #五花肉# #冰粉#
61959,506,韩婆婆小院烧烤,匿名用户,虽然去了四五次了但是菜品真的太少了，已经吃腻了，希望上新菜
61960,507,韩婆婆小院烧烤,匿名用户,好吃，回头客，挺好的实惠，希望大家观顾，下次还来这家 #牛肉# #扇贝# #五花肉# #小香肠# #茄子# #小土豆# #布丁# #蒜香五花# #冰粉# #蒸饺# #芝士年糕# #香菇肉丸# #米酒# #自助酒水#
61961,508,韩婆婆小院烧烤,hCi700765728,好吃好吃，超好吃的
61962,509,韩婆婆小院烧烤,Gxj518982025,菜品好吃 生意超级好 排骨 牛肉 质量都很好 一定会推荐朋友来这里车
61963,510,韩婆婆小院烧烤,OWK283002854,味道好，也很方便
61964,511,韩婆婆小院烧烤,匿名用户,泡椒鲫鱼和脑花。味道特好，，其余的还可以吧，菜品有点少，，小吃很多，环境不错，
61965,512,韩婆婆小院烧烤,匿名用户,菜品种类多，味道巴适，适合朋友聚餐
61966,513,韩婆婆小院烧烤,龙龙龙1234,味道还不错，服务还将就，菜品也还可以，自助嘛，酒水就那样了，扇贝都限制供应，自助就不应该那样，只要没浪费！ #秘制脑花# #鲫鱼# #扇贝# #牛肉# #五花肉#
61967,514,韩婆婆小院烧烤,洛雯爱吃肉,菜品还是可以的，扇贝一点都不好吃，脑花也会有很浓重的腥味。 但是服务态度特别的不好， 我这个人挺爱吃虾的，昨天叫朋友多拿几只虾，服务员就开始甩脸色，老板就当着我的面批评服务员，说你一盘虾放那么多干嘛，没盘放5只就好啦。而且我们排队排了很久，八点过才吃到，很多菜他不给你摆出来了。你除非问她要，她才会很不情愿的给你拿。 我想说的是，既然你们都是做自助餐了。让你们帮忙拿一下还是给好吗？既然你要嫌我们吃的多怎样怎样，那你别做自助餐呀。味道还是可以，就是服务态度太垃圾了。
61968,515,韩婆婆小院烧烤,AraGakiAya,属实不错
61969,516,韩婆婆小院烧烤,匿名用户,很多菜都不新鲜，应该说是很不新鲜，排骨脑花鸭肠…脑花烤了很久都是腥的，我朋友边吃边吐，她说饺子很油腻，酥肉也是，我男朋友觉得他们家的猪肉还挺好吃，我觉得他家烤鲫鱼还挺好吃的，其他菜品就一般，那些阿姨态度说不上好，也说不上不好，我们正好坐在她们前面，全程在我们旁边聊天，我们刚开始来的早没有好多人，问能不能坐中间点，阿姨说，安排你们坐哪儿就坐那儿，换不到。没说的了，反正不会去第二次
61970,517,韩婆婆小院烧烤,阿西八粑粑,环境很不错，菜品种类丰富，干净卫生，强烈推荐哦！老板人很好，
61971,518,韩婆婆小院烧烤,匿名用户,菜品肉类多，但是海鲜类除了鱿鱼和虾好像就没有了，而且虾是熟冻虾，口感不太好，也比较小只，记得很久以前来的时候有超级大只的扇贝，建议老板进一点海鲜啦。总的来说这家烧烤是我打卡最多的烧烤店了，脑花超级好吃啊，每次都要吃好几个，烧仙草和水果沙拉还有布丁还有饺子也很好吃！！！尤其烧仙草，但是饺子好油啊，咬下去一包油…但是牛肉很好吃，小香猪切的太大块了。。每次来都很不好咬～很赞的是，还有肥牛卷，不过它真的好容易粘在那个网网上，建议放在素菜锅底里煮，相当于又可以吃到火锅口感啦，忘了存照片，凑数吧
61972,519,韩婆婆小院烧烤,TDT635257543,味道不错，服务态度很好。环境好。值得去吃：家人朋友来吃价格不贵，
61973,520,韩婆婆小院烧烤,xht587698575,很好啊，人也很多，大爱脑花和肥牛去了很多次了
61974,521,韩婆婆小院烧烤,包子喵呜,味道很好，也很新鲜，而且有很多水果小吃，还有蛋糕，布丁，环境也非常好。 #牛蹄筋# #牛肉# #五花肉# #小土豆# #茄子#
61975,522,韩婆婆小院烧烤,qdr255335497,菜品很齐全，比预想的要好。下次还会光临。
61976,523,韩婆婆小院烧烤,匿名用户,啤酒不行，自助餐的通病，第一次也是最后一次
61977,524,韩婆婆小院烧烤,kkL594626027,味道还是可以 吹爆小香猪五花肉！就是有油烟有点大 #秘制脑花# #西昌小猪肉# #五花肉#
61978,525,韩婆婆小院烧烤,缘分五月824,【环境】不错，味道也还不错，可以考虑
61979,526,韩婆婆小院烧烤,万物有光辉,挺好的。菜很新鲜
61980,527,韩婆婆小院烧烤,xnd359979756,味道很不错，性价比超高，朋友聚会的好地方
61981,528,韩婆婆小院烧烤,mDw338676285,朋友推荐的，第一次去，环境还不错，价格也合理，就是生意太好了，服务员忙不过来，菜品都非常新鲜，熟的太快，忙到吃???搞忘拍照了
61982,529,韩婆婆小院烧烤,琪大爷，臭屁孩。,吃烤肉，一般都会选择韩婆婆，菜品多，小吃也不错，酒水免费。现在好多烤肉店50一个人，不包含酒水，小吃也少的可怜。相比之下，我宁愿多花10多块钱，去吃韩婆婆，性价比相当高！！！！ #西昌小猪肉# #牛肉# #香菇肉丸# #蒸饺# #五花肉#
61983,530,韩婆婆小院烧烤,Ybf605546712,特别好吃 #西昌小猪肉# #牛肉# #五花肉# #扇贝# #烤香蕉# #茄子# #布丁# #小土豆# #毛肚#
61984,531,韩婆婆小院烧烤,nBl168636699,很好吃 服务态度也好 排骨好吃
