,Unnamed: 0,店铺名称,用户名,评论
16871,1411,大美蓉城自助火锅烤肉（温江店）,A.Danslenzqi,菜品还可以、也比较新鲜。不错。
16872,1412,大美蓉城自助火锅烤肉（温江店）,人间晚晴201506,温江这边比较好吃的一家火锅店，吃过几次了。
16873,1413,大美蓉城自助火锅烤肉（温江店）,匿名用户,味道不错，菜品也很多，价格合适
16874,1414,大美蓉城自助火锅烤肉（温江店）,匿名用户,味道可以  去过几次了。  最喜欢肥牛
16875,1415,大美蓉城自助火锅烤肉（温江店）,jzo275654267,菜少了，肥牛要问他要才给你，不过总体很不错，还会再来
16876,1416,大美蓉城自助火锅烤肉（温江店）,bhS797360993,每一次去都很满足，菜品新鲜又多，已经介绍许多同学去了
16877,1417,大美蓉城自助火锅烤肉（温江店）,小小瑾是吃货,环境好，服务周到，味道也不错哟
16878,1418,大美蓉城自助火锅烤肉（温江店）,思雨晨欣,到店团购的速度还是可以的很快。
16879,1419,大美蓉城自助火锅烤肉（温江店）,清新俊逸柯震东,味道很好 我很喜欢这里 自认为最好吃的自助餐
16880,1420,大美蓉城自助火锅烤肉（温江店）,匿名用户,还是可以，和重庆的火锅有得一拼，下次又去
16881,1421,大美蓉城自助火锅烤肉（温江店）,Loser.567,还行，味道跟以前差不多，，，，，。。。
16882,1422,大美蓉城自助火锅烤肉（温江店）,巧克力好开心,菜品一般，人多，没有什么菜了，海鲜太少了，不太新鲜的感觉。
16883,1423,大美蓉城自助火锅烤肉（温江店）,卢智广,味道很好，就是有点贵对于学生党
16884,1424,大美蓉城自助火锅烤肉（温江店）,wAB369379113,小吃很少，菜品一般，但蔬菜很新鲜，服务一般。味道可以。
16885,1425,大美蓉城自助火锅烤肉（温江店）,jLp290415667,还好去的早，不然还得排队，生意很火爆
16886,1426,大美蓉城自助火锅烤肉（温江店）,悠扬6677,味道很棒，来几次了，就是岁数大的服务员爱理不理的，你问她，她装耳聋，！
16887,1427,大美蓉城自助火锅烤肉（温江店）,jzo275654267,还行，感觉吃饱了就再也不想吃了的感觉
16888,1428,大美蓉城自助火锅烤肉（温江店）,BeW839079,不错，只是觉得没有晚上菜丰富~~
16889,1429,大美蓉城自助火锅烤肉（温江店）,IWp253352165,可以巴适下次在去，下次带朋友去
16890,1430,大美蓉城自助火锅烤肉（温江店）,cHzluo20,菜品挺不错的，服务也挺好的，在一起开心就好。吃的挺好的。
16891,1431,大美蓉城自助火锅烤肉（温江店）,Madonanana,聚餐推荐去，菜品都新鲜味道也很好，特别实惠
16892,1432,大美蓉城自助火锅烤肉（温江店）,SIR711194428,服务挺好的～菜品还不错…不辣，不过感觉酒水少了点
16893,1433,大美蓉城自助火锅烤肉（温江店）,syl915226,味道不错  挺好的环境也不错 值得去
16894,1434,大美蓉城自助火锅烤肉（温江店）,lfx李飞翔,火锅浑汤很快，不知道是不是煮的东西不对头
16895,1435,大美蓉城自助火锅烤肉（温江店）,匿名用户,挺好的，是火锅就行，感觉还是挺干净的额的额的的的的的的的的的的的的的的的的的的
16896,1436,大美蓉城自助火锅烤肉（温江店）,爱瑞吧地,吃到饱 巴适得板 吃货哈哈哈哈
16897,1437,大美蓉城自助火锅烤肉（温江店）,Syrinx640,味道什么的都不错，适合大众口味。
16898,1438,大美蓉城自助火锅烤肉（温江店）,AJK978084014,去了两次了，都还不错，第一次坐包间，感觉效果好些
16899,1439,大美蓉城自助火锅烤肉（温江店）,AJK978084014,元旦聚餐，经济实惠，但是希望有大包间，外面太吵了
16900,1440,大美蓉城自助火锅烤肉（温江店）,匿名用户,菜品还是比较多，味道也不错，只是服务还是比不上不是自助的地方
16901,1441,大美蓉城自助火锅烤肉（温江店）,sDO741001906,菜品好人品好，服务周到啥子都好，老子下次还要来吃。
16902,1442,大美蓉城自助火锅烤肉（温江店）,Ysl120326680,挺不错的，环境也好，菜种类多，终于不是吃关东煮了，红汤有点辣
16903,1443,大美蓉城自助火锅烤肉（温江店）,li841825,菜品普通，冻货居多，哈多经典火锅菜都没有
16904,1444,大美蓉城自助火锅烤肉（温江店）,秀坊里的矮子秀,还不错，同学提前去都排队，基友来玩特地带她来吃自助火锅。。#肥牛##牛筋##毛肚#
16905,1445,大美蓉城自助火锅烤肉（温江店）,匿名用户,菜品多 味道可以 小吃也多 比较划算
16906,1446,大美蓉城自助火锅烤肉（温江店）,CHx889372820,之前感觉还行，这次感觉很不好，，，，，，，，，，。
16907,1447,大美蓉城自助火锅烤肉（温江店）,吃吃喝喝哈哈哈1,周四和室友一起去的，中午有种包场的感觉，虽然没有我想吃的鸡郡肝，但菜品还是挺多的，我们六个都吃的满意
16908,1448,大美蓉城自助火锅烤肉（温江店）,LT2609,一般般，菜品还算可以，小吃不错
16909,1449,大美蓉城自助火锅烤肉（温江店）,yufuking,还可以，人多热闹，下次再去一次。
16910,1450,大美蓉城自助火锅烤肉（温江店）,sally7684,味道还不错，比较干净，没拉肚子！！
16911,1451,大美蓉城自助火锅烤肉（温江店）,匿名用户,环境、菜品都不错，补菜很快，只是个别菜需要向服务员要才会给，
16912,1452,大美蓉城自助火锅烤肉（温江店）,SCU217765161,每次班里面有聚会都来的这里 菜品丰富 味道也很好
16913,1453,大美蓉城自助火锅烤肉（温江店）,Inaugurator,很好吃，中午去的很还不是很多。
16914,1454,大美蓉城自助火锅烤肉（温江店）,古巴美人娇,非常满意，吃得饱饱。总结一下，这家比奔跑的辣椒和九尺鸭肠王便宜些，最重要的是孩子超过一米二才给钱，侄女刚好一米，不过吃也吃不到啥子。前一天在裕昌吃的，感觉都吃到都味道淡淡，吃这个居然还感觉很有味，只是有点儿辣。总的说来，挺好的，以后还会光顾的。
16915,1455,大美蓉城自助火锅烤肉（温江店）,mTs135833102,还好  就是去了才知道还要锅底费。。。。。。
16916,1456,大美蓉城自助火锅烤肉（温江店）,匿名用户,不错啊真的不错啊。还可以。。。
16917,1457,大美蓉城自助火锅烤肉（温江店）,zbS153532334,还行！比周围的火锅店还是做的好得多
16918,1458,大美蓉城自助火锅烤肉（温江店）,iec470429109,总得来说都很好，不过，我让服务员加汤的时候她好凶。。。
16919,1459,大美蓉城自助火锅烤肉（温江店）,ilF95365745,没有第一次材料好了  但总体还行
16920,1460,大美蓉城自助火锅烤肉（温江店）,古巴美人娇,我很喜欢这里，带朋友去，她很挑剔，说菜品就是没有点菜的好，高档的吃多了的人是那么起的，只能理解。我转达，说没有郡肝，没有鱼头，没有银耳汤，只是一点小小的建议，只为你们做得更好。饮料冰糖雪梨卖得最好，一会儿又拿空了，什么绿茶红茶，碳酸饮料不怎么行销。
16921,1461,大美蓉城自助火锅烤肉（温江店）,匿名用户,不错不错挺好的期待下次再来这里
16922,1462,大美蓉城自助火锅烤肉（温江店）,OPn712093623,菜品很多哦，各种菜品都有，还有水果和小吃，面包卤味。。作料也齐全哦这次是班级聚会去，还是比较划算，真的大家在一起好开心，而且位置好哦，上面就是电影院，吃完还可以去看电影，出去嗨。
16923,1463,大美蓉城自助火锅烤肉（温江店）,zpu245530991,菜品还是很新鲜的，品种也有那么多，就是味道一般，环境太吵了，因为学生太多！
16924,1464,大美蓉城自助火锅烤肉（温江店）,ARb430525804,需要到早一点，要不然到了饭点以后会有很多人来吃，哈哈！菜品的种类很多！但是肥牛一般不摆出来，需要自己亲自去问服务员才能拿到。牛肚鸭肠之类的内脏都很新鲜~锅底不算特别特别重口味，我还算比较能吃辣的，没有麻辣到吃一会就吃不下的地步。
16925,1465,大美蓉城自助火锅烤肉（温江店）,匿名用户,味道还可以，就是去完了点没什么菜品，总的来说还是蛮好。
16926,1466,大美蓉城自助火锅烤肉（温江店）,忠实用户。。,中午去的，菜还行，油碟4元每人，锅底28
16927,1467,大美蓉城自助火锅烤肉（温江店）,Dqb853195593,还可以，，小吃很不错   口味也可以，，锅底有点辣！
16928,1468,大美蓉城自助火锅烤肉（温江店）,匿名用户,第二次去吃，味道可以，稍微比上次咸一点，最后服务员加了点水，就好吃了
16929,1469,大美蓉城自助火锅烤肉（温江店）,Rup898940267,很不错 生意火爆 吃的很饱。。。随手一发
16930,1470,大美蓉城自助火锅烤肉（温江店）,mEm542457452,菜多，小吃也多，还有粥，水果蛋糕类，还可以
16931,1471,大美蓉城自助火锅烤肉（温江店）,匿名用户,服务态度好   菜品新鲜    是因为去的早都没有等位置    很好吃   很符合我的口味！
16932,1472,大美蓉城自助火锅烤肉（温江店）,芒果zzw,很好吃，又便宜，附近的同学值得去，
16933,1473,大美蓉城自助火锅烤肉（温江店）,巴拿马炒面,味道很棒环境一般，适合聚会聚餐
16934,1474,大美蓉城自助火锅烤肉（温江店）,bzO718620960,菜品丰富，口味很好，菜量充足，服务态度很好！
16935,1475,大美蓉城自助火锅烤肉（温江店）,cease小郭,哎哟喂，真的毛肚，小丸子，虾饺！真的不要太好吃了哦
16936,1476,大美蓉城自助火锅烤肉（温江店）,lh拯救你,不错！！可以！朋友推荐过来吃的！！！下次还会来！！
16937,1477,大美蓉城自助火锅烤肉（温江店）,FQG785087742,服务周到，菜品齐，味道好，朋友们都喜欢，下次还来
16938,1478,大美蓉城自助火锅烤肉（温江店）,yIn79079595,个人不太喜欢锅底的味道，可能我比较挑剔
16939,1479,大美蓉城自助火锅烤肉（温江店）,月下YoYo,味道就那样 菜品还是比较多的 服务很一般 关键是要包间还收费30？？！！反正下次是不会再来了
16940,1480,大美蓉城自助火锅烤肉（温江店）,匿名用户,味道一如既往的好，小吃也多，小孩也很开心，不错
16941,1481,大美蓉城自助火锅烤肉（温江店）,PHF563290132,还可以的，而且人好多啊，味道还可以，就是吃到最后太辣啦，
16942,1482,大美蓉城自助火锅烤肉（温江店）,匿名用户,一般般，没得什么特别的得，都差不多
16943,1483,大美蓉城自助火锅烤肉（温江店）,毛七娃,还好，就是没有肥牛和jun gan
16944,1484,大美蓉城自助火锅烤肉（温江店）,bet760175948,菜品相当不错，味道我非常喜欢。#肥牛# #红汤锅底# #毛肚# #奶黄包# #肉卷# #流沙包# #烤肠# #黄喉# #王老吉#
16945,1485,大美蓉城自助火锅烤肉（温江店）,cease小郭,喜欢毛肚毛肚毛肚毛肚毛肚毛肚 太好吃了
16946,1486,大美蓉城自助火锅烤肉（温江店）,kgo340733649,可以。性价比可以。味道不错，吃得很饱
16947,1487,大美蓉城自助火锅烤肉（温江店）,mdX582335590,离学校近，菜品有点少，主要是人多，要早点去
16948,1488,大美蓉城自助火锅烤肉（温江店）,匿名用户,环境很好   菜品很新鲜  味道也好  吃完没有任何不适
16949,1489,大美蓉城自助火锅烤肉（温江店）,cease小郭,享受第一个毛肚的感觉，感觉太爽了
16950,1490,大美蓉城自助火锅烤肉（温江店）,FQG785087742,菜品齐，味道不错，朋友聚餐的好地方
16951,1491,大美蓉城自助火锅烤肉（温江店）,Ghy713419742,好吃(ฅ>ω<*ฅ)挺好的都，和朋友一起来的好地方
16952,1492,大美蓉城自助火锅烤肉（温江店）,cease小郭,真的很好吃！快去体验一下就知道啦！
16953,1493,大美蓉城自助火锅烤肉（温江店）,潼潼爸妈,去过几次了，环境不错，生意也很好，大家可以去尝尝
16954,1494,大美蓉城自助火锅烤肉（温江店）,匿名用户,菜品不怎么新鲜，味道一般  饮料种类很少，酒嘛就不说了，不喜欢
16955,1495,大美蓉城自助火锅烤肉（温江店）,Dzn205766144,味道还行吧……菜品也挺多，总体还是不错的
16956,1496,大美蓉城自助火锅烤肉（温江店）,匿名用户,菜品太少不新鲜服务一般般没好感
16957,1497,大美蓉城自助火锅烤肉（温江店）,HGf318263855,不错 就是WiFi卡 其他还好
16958,1498,大美蓉城自助火锅烤肉（温江店）,HGf318263855,不错 去过几次了 就是WiFi 卡
16959,1499,大美蓉城自助火锅烤肉（温江店）,美好环环相扣r,味道环境都还可以，服务不行。菜品不是很多。
16960,1500,大美蓉城自助火锅烤肉（温江店）,匿名用户,总体来说还不错，吃得不是特别重口味的可以去试试，还是便宜，味道也不错…
16961,1501,大美蓉城自助火锅烤肉（温江店）,小肥喵,来了好多次了 划算又好吃 强烈推荐#丸子# #肥牛# #千层肚# #黄喉#
16962,1502,大美蓉城自助火锅烤肉（温江店）,zxC503152779,味道不错哦，下次还会来。如果有，俊，花更好了。
16963,1503,大美蓉城自助火锅烤肉（温江店）,Littlejs96,挺好 菜品稍微有点少 整体不错 服务态度很好#毛肚# #凉粉# #肥牛# #火腿肠# #豆腐# #肉卷# #牛筋# #千层肚# ，好吃的太多了
16964,1504,大美蓉城自助火锅烤肉（温江店）,xns300246467,好。很好。非常的好啊。安逸的很
16965,1505,大美蓉城自助火锅烤肉（温江店）,VGu570151417,已经不是第一次去吃了，真心不错，，，，
16966,1506,大美蓉城自助火锅烤肉（温江店）,myj675916116,口味很好，服务态度很好，菜品很足
16967,1507,大美蓉城自助火锅烤肉（温江店）,kinstorm,一般吧，菜品有点少，环境也一般
16968,1508,大美蓉城自助火锅烤肉（温江店）,烟头儿o,味道很好，菜品很齐。环境也不错
16969,1509,大美蓉城自助火锅烤肉（温江店）,原来你也在这里丶,口味没得上次好了，而且服务也不好了。
16970,1510,大美蓉城自助火锅烤肉（温江店）,sjV751914388,还要收锅底费和香油费  菜也很多，味道棒极了
16971,1511,大美蓉城自助火锅烤肉（温江店）,JNd254944999,环境氛围一般，味道一般，人多不推荐，去好一点店单点价格差不多，味道还要好些。
16972,1512,大美蓉城自助火锅烤肉（温江店）,匿名用户,很好哦   吃过一次就爱上了！
16973,1513,大美蓉城自助火锅烤肉（温江店）,梦荷薄荷之翼,环境不错，菜品也很好，就是味道太辣了一点
16974,1514,大美蓉城自助火锅烤肉（温江店）,IHw805097193,味道一般牛羊肉要主动要才有重点是团购只便宜了三块钱
16975,1515,大美蓉城自助火锅烤肉（温江店）,匿名用户,室友一起去吃的 很不错的说 赞赞赞
16976,1516,大美蓉城自助火锅烤肉（温江店）,puY119517775,味道可以，服务也挺周到，比较满意
16977,1517,大美蓉城自助火锅烤肉（温江店）,大象是你啊！,好吃，有点辣，没有特别突出的感受
16978,1518,大美蓉城自助火锅烤肉（温江店）,匿名用户,第一次去吃，味道不错，菜品也有自己喜欢的，因为春节小吃放假，所以没什么小吃，其他的都非常不错，位置好找，值得推荐。
16979,1519,大美蓉城自助火锅烤肉（温江店）,cSj540444030,还不错，菜挺新鲜，锅底味道也挺不错，
16980,1520,大美蓉城自助火锅烤肉（温江店）,hev116263717,去得早没有排号，菜品很多，人依旧爆满！
16981,1521,大美蓉城自助火锅烤肉（温江店）,匿名用户,单位同事选的地方，还不错菜品还齐全小吃还丰富，聚完餐后到楼上是电影院看电影挺近的。
16982,1522,大美蓉城自助火锅烤肉（温江店）,lifang3210,带两个孩子去的，一个大孩子，一个小孩子，吃得好撑！
16983,1523,大美蓉城自助火锅烤肉（温江店）,燕子good,菜品多，味道也好，很划算，推荐来吃
16984,1524,大美蓉城自助火锅烤肉（温江店）,匿名用户,味道不错，种类很多，比较划算的
16985,1525,大美蓉城自助火锅烤肉（温江店）,Y、木槿,好吃，下次有机会还会去的，不错！
16986,1526,大美蓉城自助火锅烤肉（温江店）,匿名用户,味道好吃，性价比高，服务态度好，上菜速度那是杠杠哒快。口感不错，最喜欢吃牛肉了，嫩嫩哒，又香又好吃，和小伙伴一起，座位选的不错，很舒服，很方便，是一种享受，菜量是足够的，很有分量，我个人口味偏辣，这个不错不错哒，喜欢的小伙伴一定要来！！！！
16987,1527,大美蓉城自助火锅烤肉（温江店）,GyW298316783,可以还好还好还好还好还好 服务不是很满意
16988,1528,大美蓉城自助火锅烤肉（温江店）,dEA91416535,菜品质量没有以前精致了，有待改进
16989,1529,大美蓉城自助火锅烤肉（温江店）,zcyGXJ,我们去的时候，人比较少。但是也没有排队，服务也比较到位，位置算中等。口味也比较好。
16990,1530,大美蓉城自助火锅烤肉（温江店）,PWA765854828,味道不错，去了两次了，小吃也比较多，环境也比较好
16991,1531,大美蓉城自助火锅烤肉（温江店）,匿名用户,整体还好，只是有点难得等，，，，
16992,1532,大美蓉城自助火锅烤肉（温江店）,WuA373082403,失望了都，以前觉得挺好吃的，现在发现真心是越来越不好吃了，我这种不挑食的大吃货居然都没发挥出来，而且相比大学城附近其他的，真心不便宜。感觉随着时间，越来越没有以前好吃了。
16993,1533,大美蓉城自助火锅烤肉（温江店）,梵龛,口味还行，不用排队，位置挺好，就是吃完拉肚子
16994,1534,大美蓉城自助火锅烤肉（温江店）,Fda705893565,味道还不错，环境很好，就是小吃有点少，娃儿就爱吃小吃
16995,1535,大美蓉城自助火锅烤肉（温江店）,颜颜shully,没什么胃口，没怎么吃，秒秒结束战斗
16996,1536,大美蓉城自助火锅烤肉（温江店）,IWp253352165,己经去过很多次了味道菜品都还不错
16997,1537,大美蓉城自助火锅烤肉（温江店）,付离觞,价格便宜，菜品比较新鲜，人暴多，还要排队，味道还可以
16998,1538,大美蓉城自助火锅烤肉（温江店）,芸芸xun,还可以嘛！服务员会热心的帮你把桌子上多余的盘子收走。
16999,1539,大美蓉城自助火锅烤肉（温江店）,匿名用户,还可以，班级聚餐团购的，反正还行吧
17000,1540,大美蓉城自助火锅烤肉（温江店）,tiamo11235,很喜欢吃虾的人都不喜欢吃这个虾了，又冻又小又不新鲜，性价比不是很高，算下来一个人接近50了
17001,1541,大美蓉城自助火锅烤肉（温江店）,长巷尾,感觉很好  来吃过很多次了 。
17002,1542,大美蓉城自助火锅烤肉（温江店）,木子山委鬼,还好。今天人不算多，不过水果都没得了。。其他都不错
17003,1543,大美蓉城自助火锅烤肉（温江店）,涅槃空明,味道般般～～～～环境可以～～～～
17004,1544,大美蓉城自助火锅烤肉（温江店）,匿名用户,菜品丰富，口味还可以，值得去品尝一下
17005,1545,大美蓉城自助火锅烤肉（温江店）,Naiveyq,不错，味道一如既往的好，很喜欢
17006,1546,大美蓉城自助火锅烤肉（温江店）,顾凌之,味道很不错，挺喜欢，可以一试。
17007,1547,大美蓉城自助火锅烤肉（温江店）,骑着乌龟赛蜗牛,挺不错的，吃下来就差不多50块钱每个人。。
17008,1548,大美蓉城自助火锅烤肉（温江店）,Madonanana,#卤菜# #竹笋# 菜品很新鲜，味道很好！强烈推荐
17009,1549,大美蓉城自助火锅烤肉（温江店）,Djm898634294,菜品挺多的，肥牛数量比较足，蔬菜也很新鲜。
17010,1550,大美蓉城自助火锅烤肉（温江店）,PBH370878588,不推荐，不是特别好，味道一般般
17011,1551,大美蓉城自助火锅烤肉（温江店）,CHx889372820,味道很好，环境不错，菜品丰富，和朋友一起吃的很不错
17012,1552,大美蓉城自助火锅烤肉（温江店）,小main,来吃过很多次了，菜品很多，小吃也很多，味道也很好
17013,1553,大美蓉城自助火锅烤肉（温江店）,无敌大苏,菜挺新鲜，总体不错。。。。。。
17014,1554,大美蓉城自助火锅烤肉（温江店）,匿名用户,算菜品比较齐全的自助了。味道也可以，不过不知道是不是老油的原因吃了肚子不太舒服。
17015,1555,大美蓉城自助火锅烤肉（温江店）,大丽丽丽丽丽丽丽,中午去的，还不错！就是环境差一点点！
17016,1556,大美蓉城自助火锅烤肉（温江店）,yjliu2010,服务很好，口味很巴适，菜品也丰富。
17017,1557,大美蓉城自助火锅烤肉（温江店）,匿名用户,我妈说服务好。关键我没去吃。我给她订了十几个位，加上她们没按点去，去晚了，人家最后一天要关门过年了。我妈说都没啥菜了。还是好评
17018,1558,大美蓉城自助火锅烤肉（温江店）,a谢先生～,味道好，菜新鲜，种类多，人也多，要排队。
17019,1559,大美蓉城自助火锅烤肉（温江店）,FWF541265621,挺辣的 味道很好 算是大学城附近最好的了
17020,1560,大美蓉城自助火锅烤肉（温江店）,匿名用户,还不错     第二次来   感觉还可以
17021,1561,大美蓉城自助火锅烤肉（温江店）,lh拯救你,挺喜欢的，味道确实可以！！！！
17022,1562,大美蓉城自助火锅烤肉（温江店）,Zqv482789574,这次去的时候就只有我们一家人在里面吃，可能是由于学生放假吧。
17023,1563,大美蓉城自助火锅烤肉（温江店）,文哥哥好帅,环境不错，火锅味道很正宗，菜品新鲜，就是菜品较少。
17024,1564,大美蓉城自助火锅烤肉（温江店）,郝大瀚,很不错。推荐给大家啊。味道还是可以的。
17025,1565,大美蓉城自助火锅烤肉（温江店）,匿名用户,去的时候，菜也没有什么了，问服务员么，也说没有了，还好有炒饭可以吃，吃了三碗炒饭。。。饱了。。。
17026,1566,大美蓉城自助火锅烤肉（温江店）,FWF541265621,一样的 媳妇儿 总喜欢这家 不过每次都排队
17027,1567,大美蓉城自助火锅烤肉（温江店）,IXW30110382,特别好吃的啊哥们义气了解我也不知道啊@_@海尔售后
17028,1568,大美蓉城自助火锅烤肉（温江店）,匿名用户,味道还行。可是那个胖胖的递菜阿姨态度很不好啊。舍友是回民不能吃猪肉，问她那盘肉是啥，她竟然特别不耐烦地回答说:“村里来的啊，没见过啊？”问她要肥牛，递给我们的时候还催我们赶快拿走。表示很委屈啊。！倒是其他服务人员态度都还挺好的，希望相关负责人重视一下。
17029,1569,大美蓉城自助火锅烤肉（温江店）,kBS606752041,其实有些菜没那么新鲜，肠胃不好的不推荐
17030,1570,大美蓉城自助火锅烤肉（温江店）,MbG502987881,菜品不在于多，在于新鲜。 这样才吃的放心，希望店家做的到
17031,1571,大美蓉城自助火锅烤肉（温江店）,匿名用户,味道还是多巴士的，去好几次了，其实可以把锅底都算在里面就更好了
17032,1572,大美蓉城自助火锅烤肉（温江店）,eqi399508828,都挺好的，就是有点小贵，不过适合家庭聚会～～～～
17033,1573,大美蓉城自助火锅烤肉（温江店）,冯虫2,味道还可以，就是去晚了，有些菜没有了，生意还多好的
17034,1574,大美蓉城自助火锅烤肉（温江店）,dgd701440013,去过三四次，还可以，就是啤酒一般般
17035,1575,大美蓉城自助火锅烤肉（温江店）,匿名用户,很好，味道很好，菜品很全，好满意
17036,1576,大美蓉城自助火锅烤肉（温江店）,匿名用户,菜还比较新鲜，环境也可以。香油也是自助就更好了
17037,1577,大美蓉城自助火锅烤肉（温江店）,匿名用户,菜比较新鲜，生意也很好，比较实惠～～吃多少，拿多少～～很棒
17038,1578,大美蓉城自助火锅烤肉（温江店）,带泥的红萝卜,好吃，菜品丰富，关键是有肥牛，而且是真肥牛。
17039,1579,大美蓉城自助火锅烤肉（温江店）,Cbs491590716,菜品的味道实在一般，不过这个价位也不好要求更高了，不过出自助火锅温江有比这家好的多的选择
17040,1580,大美蓉城自助火锅烤肉（温江店）,VHu2,菜品很多，服务也不错，推荐啊。
17041,1581,大美蓉城自助火锅烤肉（温江店）,MbG502987881,来了很多次了，一如既往的好。下次还来。团购很划算
17042,1582,大美蓉城自助火锅烤肉（温江店）,yEN250701792,不错不错不错不错，物美价廉，还会去的
17043,1583,大美蓉城自助火锅烤肉（温江店）,TJa558191723,还可以，味道一般，但是环境不错，菜品不算很多
17044,1584,大美蓉城自助火锅烤肉（温江店）,豆芽豆芽1,味道和菜品都还不错，也比较新鲜
17045,1585,大美蓉城自助火锅烤肉（温江店）,匿名用户,很一般，很一般，不好吃，很一般
17046,1586,大美蓉城自助火锅烤肉（温江店）,bfd943731285,菜品相比与其它自助都挺新鲜的，算是自助火锅里很好的了，而且味道也很好的，饮料种类也挺多的，还有粥，挺好喝的，而且吃完了喝点粥感觉也不那么油腻了，服务员态度一般吧，还是毛肚放的好少，但是很新鲜，没有怪味，总体来说很不错，推荐去
17047,1587,大美蓉城自助火锅烤肉（温江店）,lfW552316395,挺好的，感觉味道不错，服务也好
17048,1588,大美蓉城自助火锅烤肉（温江店）,IVh760176151,不错很划算吃的很饱浑身解数咔咔
17049,1589,大美蓉城自助火锅烤肉（温江店）,双倍益达,中午吃火锅的人不多 但这里居然坐了一半 菜品很新鲜 推荐鸭肠（比较脆）、毛肚（千层肚不推荐）、午餐肉、耗儿鱼、鱿鱼、黄辣丁。包饮料。我和女朋友两个人吃个小锅，美团购票，胡吃海喝一顿才90块钱！性价比很高！关键味道和环境还不错！下次还会来！下次来吃晚饭！再体会下区别！
17050,1590,大美蓉城自助火锅烤肉（温江店）,戚恬—歪蜜,太贵了，说的不预约，结果去了没有位置。只有去雅间，就要加钱，还有锅底也是单独算的，要给钱，除了美团支付的，额外还有很多其他费用，现场结
17051,1591,大美蓉城自助火锅烤肉（温江店）,匿名用户,可能是中午，11点多才会开始，所以感觉菜才不是很多。#西瓜##竹笋##鱿鱼##肥牛##玉米#，特别喜欢玉米，味道都还行，#烤肠#作为点心很不错啦，就是一共就一盘，吃完了一根我再去就没了，也都没再上了。推荐菜#流沙包##肥肠##卤鸡##奶黄包##卤菜##泡椒鸡爪#这些都没有。中午不用排队，服务还行，位置好找。
17052,1592,大美蓉城自助火锅烤肉（温江店）,fMK767664622,环境不错  价格公道  还是推荐！
17053,1593,大美蓉城自助火锅烤肉（温江店）,QjV393874833,虽然是自助 但是菜很好 西瓜很甜
17054,1594,大美蓉城自助火锅烤肉（温江店）,馒头爱youth,味道非常棒，但是在百度糯米上更加实惠点，只要十多块钱就行了
17055,1595,大美蓉城自助火锅烤肉（温江店）,SYr40558901,才比较少，算下来一个人接近五十，不算便宜
17056,1596,大美蓉城自助火锅烤肉（温江店）,匿名用户,我就买了票，没吃的。唉，屁烂二中，放假补课！强行读书！
17057,1597,大美蓉城自助火锅烤肉（温江店）,李浩曼嫚,比较实惠，菜多，很划算得，味道比一般自助好。
17058,1598,大美蓉城自助火锅烤肉（温江店）,Faith1234556,挺好的，肥牛需要你找他要，但是有点点贵，因为要自己另外出油碟和锅底的钱
17059,1599,大美蓉城自助火锅烤肉（温江店）,RfI377228652,真的很棒 菜品很多 味道也很好～
17060,1600,大美蓉城自助火锅烤肉（温江店）,dVJ292505237,菜品还行 新鲜度还行。 人有点多
17061,1601,大美蓉城自助火锅烤肉（温江店）,zBr683161927,小吃品种很多，毛肚不错，但肥牛都像是猪肉
17062,1602,大美蓉城自助火锅烤肉（温江店）,周磊。。,很好吃。不错。    棒棒哒哒。
17063,1603,大美蓉城自助火锅烤肉（温江店）,匿名用户,明明去的时候人多在排队，排了号留了电话走了，等了1个小时都没给我们打电话。结果再去的时候没有人等位置了。不按顺序来，还做什么排号的形式。菜品少，越吃越咸。看生意那么好，尝试一次，表示再也不会去了。
17064,1604,大美蓉城自助火锅烤肉（温江店）,pCR728475620,种类比较多，也比较好吃，就是太油了
17065,1605,大美蓉城自助火锅烤肉（温江店）,ZTW151028,还不错  环境很好  不吵   棒棒的
17066,1606,大美蓉城自助火锅烤肉（温江店）,萌宠之家温江店,服务态度好菜品新鲜菜品多！！！
17067,1607,大美蓉城自助火锅烤肉（温江店）,爱中爱绿,很好，这次去吃的比较早，菜还很齐全，之前有次比较迟就没有那么好，味道好，但是真的辣啊，这次吃鸳鸯都还是辣得不行。。。
17068,1608,大美蓉城自助火锅烤肉（温江店）,Kfx868994296,环境还不错，离学校也很近，口味还行。
17069,1609,大美蓉城自助火锅烤肉（温江店）,匿名用户,对服务好评。因为没去吃，不知轻狂
17070,1610,大美蓉城自助火锅烤肉（温江店）,xzehybz,很不错，味道挺可以的，人特别多，去晚了还要排队，这次去等了一个小时才有位置，以后就定了位置直接去好了，哈哈哈，服务也不错，菜品也很新鲜，小吃比较多，棒棒哒
17071,1611,大美蓉城自助火锅烤肉（温江店）,KPP645203412,午菜品不是很多，味道还可以吧。
17072,1612,大美蓉城自助火锅烤肉（温江店）,BId711345625,味道还是可以，就是去的时候有的菜没有，点心还不错。
17073,1613,大美蓉城自助火锅烤肉（温江店）,匿名用户,这附近是还不错，但也不怎么样，吃了总是拉肚子！
17074,1614,大美蓉城自助火锅烤肉（温江店）,匿名用户,口味不错，而且交通方便，需要提前定位，因为比较忙
17075,1615,大美蓉城自助火锅烤肉（温江店）,cat_ztt,味道不错，环境也够档次。水酒都免费提供。巴适。
