店铺名称,用户名,评论
泥巴小院市井火锅（温江店）,uv317,"之前经常来这家里.都是排队！今天我们来的比较早.幸好还有位置,该说不说，进门的第一感觉就挺好.环境给人很好.迎宾的小姐姐也热情好客！锅底是真的很棒.一次性锅底.还用的矿泉水，这点得说一下.干净.卫生.主要感觉挺棒.在这里建议大家可以常来！推荐.推荐奥！！！"
泥巴小院市井火锅（温江店）,jUg444626820,"「#套餐：2-3 人套餐」「#奔驰锅」「#手工虾滑」「#鲜血旺」「#鲜鸭肠」「#草原毛肚」「#肥牛卷」「#鲜郡花」「#小院手工黑豆腐」「#小院麻辣牛肉」「#小院红糖糍粑」「#小院挂面鸭肠」
【口味】点的奔驰锅底  3种口味  菌汤锅好吃  推荐  调味料也有很多种类  赞赞赞
【服务】服务员也挺好的  总体感觉不错  还会继续支持！"
泥巴小院市井火锅（温江店）,GIG318368948,非常愉快的火锅体验 第一次过来，为他们家热情的服务点赞 菜品小份的但是我们完全够吃了，关键菜品非常新鲜，口感很不错 味道是一绝，很喜欢，推荐 锅底嘿干净，一次性的，矿泉水锅底，巴适得板 他们这里有个外摆区，用餐感觉美美哒 人均就是六七十元，不贵，性价比挺高了，收藏了，以后会再来！
泥巴小院市井火锅（温江店）,cZr941001702,"「#套餐：4-5 人套餐」「#手工虾滑」「#肥牛卷」「#鲜血旺」「#鲜鸭肠」「#小院麻辣牛肉」「#小院农家滑肉」「#鲜猪黄喉」
【口味】独特。汤锅很好喝。浓稠 
【服务】热情。主动
【环境】简单。很舒服
【性价比】四个人来的。挺便宜。实惠。。。。
值得推荐打卡！！！！！！！"
泥巴小院市井火锅（温江店）,MAI495767812,挺好的一次火锅体验 第一次过来，味道属于我们喜欢的口味，香味非常浓郁，麻辣适中，倍棒 服务员小姐姐很热情，很有礼貌，主动做到加汤下菜，暖暖的 环境装修很有特色，很多绿植🪴啦啦啦啦，🏜️沙漠沙漠🏜️ 菜品非常有特色，小粉菜，摆盘精致 整体性价比很高，美美哒
泥巴小院市井火锅（温江店）,凌空一战,已经来过好几次了，味道算是这条街，这几家里算是好的咯，非常棒，今天又带朋友来这里吃，朋友也说好吃，我们点的一个红锅，味道非常不错，菜品也新鲜。服务就更不用说了，主动，热情，服务员反应也很快。环境，简单，优雅，很适宜，舒服的感觉。各位朋有可以来打卡奥！👍👍👍👍👍
泥巴小院市井火锅（温江店）,tqq26,「#套餐：2-3 人套餐」「#鲜血旺」「#奔驰锅」「#鲜鸭肠」「#鲜郡花」「#小院手工黑豆腐」「#小院麻辣牛肉」「#小院红糖糍粑」「#苕粉」 【环境】味道很不错，尤其是调料的香菇酱，太赞了，份量也特别足，菜品也很多，两个人真的吃不完，还会光顾的，值得推荐
泥巴小院市井火锅（温江店）,a嘿嘿s,来过很多次了，每一次来基本点的套餐，都会给一个评价。忠实粉丝🤣🤣🤣不过她们这的锅底属实不错奥，一次性锅底的，还用的矿泉水，给人一种干净的感觉。特别推荐一下她们这的番茄汤锅奥 汤浓 好喝。服务跟彩品就不过多的评价了，能常来指定很莱斯。
泥巴小院市井火锅（温江店）,HXg428066738,性价比很高的火锅店，主要是味道也比较正宗，是那种吃了一次想吃火锅的话，绝对回来第二次的那种，我觉得成都凤凰大街这边，这个真的算性价比很高的了，确实不错，喜欢喜欢，也比较推荐，但是很多的话建议以前预约，感觉经常去人都比较多，
泥巴小院市井火锅（温江店）,暮染尘埃,"「#套餐：2-3 人套餐」「#奔驰锅」「#鲜血旺」「#鲜鸭肠」「#肥牛卷」「#小院手工黑豆腐」「#小院麻辣牛肉」「#小院麻辣牛肉」「#千层肚」
【口味】口味不错  口味的话，还可以，比较适中。
总体来说，感觉都很不错，后面就不多做评价，还是让广大的朋友们亲自来体验一次。值得打卡嗷！朋友们！！？👍👍👍👍👍👍"
