店铺名称,用户名,评论
守柴炉烤鸭（温江新尚天地店）,soc397656670,"「#套餐：2 人套餐」「#果木烤鸭」「#酸萝卜鸭架汤」「#烤鸭面皮」「#糯香销魂掌」「#辣卤鸭头」「#现炸酥肉」「#梅林午餐肉」「#酸菜鱼」「#北京烤鸭」「#红糖糍粑」「#山药」「#蒜泥白肉」「#辣子鸡」「#椒盐鸭骨架」「#南瓜饼」
【口味】味道很好

【环境】非常安静，就是不太好找"
守柴炉烤鸭（温江新尚天地店）,LKb575358790,牛逼
守柴炉烤鸭（温江新尚天地店）,木马sonia,在其他地方吃过守柴炉，印象很好，，酸鸭汤特别合口味。就是选错了日子，520爆满。两人餐够吃了的。水果免费
守柴炉烤鸭（温江新尚天地店）,匿名用户,味道一般，环境将近吧，很多位子靠着厕所
守柴炉烤鸭（温江新尚天地店）,我要抽闪耀,汤其实一般般，烤鸭挺好吃的。分量比较足
守柴炉烤鸭（温江新尚天地店）,胡萝卜与土豆精,挺好吃的，两个人可以吃的很饱，卷饼和烤鸭很配，酸萝卜老鸭汤很好喝！我喝撑了。有免费的调料还有泡萝卜和凉拌黄瓜，但是泡萝卜有点咸哈哈。汤里的鸭肉有点鸭味太重了，不过汤还是很好喝的。和以前吃的北京烤鸭差不多。
守柴炉烤鸭（温江新尚天地店）,fks390284397,总的来说只能算一般吧，位置在三楼。不是特别好找，在别的连锁店也吃过，但是价格好像是没这么高，但毕竟在成都也可以理解。
守柴炉烤鸭（温江新尚天地店）,qHi881439402,位置非常的好，环境也很好，汤好好喝啊，很有感觉哦哈哈，太喜欢了，很有感觉哦哈哈，太喜欢了，很有感觉哦哈哈，太喜欢了，很有感觉哦哈哈，太喜欢了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
守柴炉烤鸭（温江新尚天地店）,漩漩小可爱爱,最常吃的一家烤鸭 味道很不错 店家服务态度也很好
守柴炉烤鸭（温江新尚天地店）,ZLL麻麻,好
守柴炉烤鸭（温江新尚天地店）,匿名用户,很满意的一次就餐体验，整体评价的话我觉得：口味、环境、性价比、服务、团购接待。
守柴炉烤鸭（温江新尚天地店）,QOY710560363,太垃圾了，等了1个半小时烤鸭没有上，差评，没有下一次再来了。推荐大家也不要去。
守柴炉烤鸭（温江新尚天地店）,HNO846355185,很不错，两个人完全够了，根本吃不完。
守柴炉烤鸭（温江新尚天地店）,bsj770242892,很好
守柴炉烤鸭（温江新尚天地店）,uMF419096621,菜品不错，环境好，老妹儿来了几次了，强烈推荐点！你就站在冠军的位置上，我去帮你买几个橘子，请开始你的表演！贫穷限制了我的想象力，我最喜欢三月的风，四月的雨，不落的太阳和最好的你！我还是喜欢你，就像小时候吃辣条，从不看日期
守柴炉烤鸭（温江新尚天地店）,tGH898850347,都挺不错的，两人餐量有点大，三人吃也合适
守柴炉烤鸭（温江新尚天地店）,雪娃娃喜儿,离家近，味道比较清淡，烤鸭很香，比较正宗，大人小孩都适合，经常带家人朋友来吃，还推荐了单位同事来吃！地理位置优越，环境也好，还有免费的糖果，炒饭，银耳汤！调料也是自己打，特别方便！服务员态度也很好！推荐！！
守柴炉烤鸭（温江新尚天地店）,_qqm7w1398399308,怎么说呢，吃了很多家守柴炉烤鸭，烤鸭份量少，不好吃，但鸭架汤里面的鸭架还挺多
守柴炉烤鸭（温江新尚天地店）,容容小象,老味道，服务态度很好。
守柴炉烤鸭（温江新尚天地店）,EGl598170950,环境不错
守柴炉烤鸭（温江新尚天地店）,KkP723342634,这个烤鸭很多分店的 之前吃过 它的鸭架做成了烧烤一样。但是这次烤鸭就有点肥 但是鸭架做成了汤锅 又能吃烤鸭还能涮个小火锅 满意 但是当时和小姐妹吃的太开心都没有拍照 就在四川财大旁边 还是好找 人还是很多的 希望下次可以来点瘦的鸭子
守柴炉烤鸭（温江新尚天地店）,匿名用户,还是不错环境也好，味道也还可以，适合老人小朋友吃
守柴炉烤鸭（温江新尚天地店）,RRy623497651,已经是第二次来吃新尚天地的守柴炉烤鸭了，第一次吃的时候，套餐还是脆皮肠，现在都已经是午餐肉啦。 不得不说，味道是真的赞，烤鸭肉混上酱，美味至极。
守柴炉烤鸭（温江新尚天地店）,两只好萤,烤鸭很香！和朋友去吃，两个人感觉吃得很饱！
守柴炉烤鸭（温江新尚天地店）,SgX425233652,好吃
守柴炉烤鸭（温江新尚天地店）,CheungPakHoi,第一次在温江吃到守柴炉烤鸭，和以前在广安吃到的味道是一样的，每一次吃都把自己吃的得饱饱的，菜品多到两个人真的是努力吃都吃不完。
