店铺名称,用户名,评论
好利来（温江合生汇店）,QiE145673533,口感非常好
好利来（温江合生汇店）,匿名用户,买蛋糕只买好利来，一分钱一分货，虽然相比其他品牌价格小贵，但是个人觉得物有所值，奶油甜而不腻，口感不错
好利来（温江合生汇店）,zZG102427404,一如既往的好吃
好利来（温江合生汇店）,irh614391122,敲好吃，好吃不油腻，蛋糕也非常可爱
好利来（温江合生汇店）,shalihe,口感不错。孩子大人都爱吃
好利来（温江合生汇店）,小瓢虫虫,草莓蛋糕一般，抹茶芝士蛋糕没有原味好吃
好利来（温江合生汇店）,jVp153996663,味道不错！环境不错！人还挺多！
好利来（温江合生汇店）,岂尽人知v,哇，真的没有色差，给姐姐定的送上门的，服务也很棒！
好利来（温江合生汇店）,qxN271471445,我喜欢的类型
好利来（温江合生汇店）,匿名用户,味道还行，但是自己看图片的，用的水果都是烂的
好利来（温江合生汇店）,匿名用户,环境不错，服务态度很好，面包种类多，口味好吃新鲜，蛋糕甜而不腻，好吃 #北海道蛋糕# #拿破仑# #芝士玉米# #丹麦红豆#
好利来（温江合生汇店）,PUl740322725,不错的。味道好也干净卫生。感觉很好
好利来（温江合生汇店）,明月无颜,味道将就吧，不能算多好，就性价比来说还是差点。还可以提升提升
