店铺名称,用户名,评论
在首尔韩国料理•自助烤肉（温江店）,RSy600349867,好吃，划算
在首尔韩国料理•自助烤肉（温江店）,mNX917301591,味道不错 份量可以 下次还回来
在首尔韩国料理•自助烤肉（温江店）,原来是雨欣啊,服务很好 不会不耐烦 食物也很好吃 但是价格稍微有点不如意了
在首尔韩国料理•自助烤肉（温江店）,aZT556293822,我觉得那个韩国部队火锅一般的话
在首尔韩国料理•自助烤肉（温江店）,EOX491931610,石锅拌饭很好吃，后边我和朋友在店里点了一份年糕，两个人都没吃完
在首尔韩国料理•自助烤肉（温江店）,匿名用户,还行
在首尔韩国料理•自助烤肉（温江店）,ECx437696639,味道不错，芝士很香
在首尔韩国料理•自助烤肉（温江店）,匿名用户,口味好，环境棒！价格实惠，推荐给大家
在首尔韩国料理•自助烤肉（温江店）,匿名用户,【口味】「#肥牛辛拉面」 【环境】 【环境】看监控 【环境】 【环境】看监控 【环境】年就来了
在首尔韩国料理•自助烤肉（温江店）,XEY395266903,味道很好，服务很周到，环境可以。
在首尔韩国料理•自助烤肉（温江店）,z.j624,此次用餐总体来说不错，觉得比较认可的地方有：配菜合理。
在首尔韩国料理•自助烤肉（温江店）,z.j624,很满意的一次就餐体验，整体评价的话我觉得：配菜合理。
在首尔韩国料理•自助烤肉（温江店）,Tgo525031129,老板很热情，态度很好
在首尔韩国料理•自助烤肉（温江店）,匿名用户,环境不太好，地方很难找，服务员很少。
在首尔韩国料理•自助烤肉（温江店）,袁eating～,中规中矩
在首尔韩国料理•自助烤肉（温江店）,jzS889283816,不太理想，跟印象中的有点出入，
在首尔韩国料理•自助烤肉（温江店）,赴春日,很不错！
在首尔韩国料理•自助烤肉（温江店）,ZYe622365655,在首尔有东门最好吃的部队锅，没有之一～
在首尔韩国料理•自助烤肉（温江店）,hyh99999999,每次都会和我朋友来吃部队火锅 之前尝过她点的这个饭 感觉味道蛮不错的
在首尔韩国料理•自助烤肉（温江店）,蒜苗儿djy,当时去的时候，店里没客人。味道真的很一般。
在首尔韩国料理•自助烤肉（温江店）,nFC332196412,味道一如既往的好服务态度也很好。
在首尔韩国料理•自助烤肉（温江店）,火皿木子,第一次吃，不知道其它家的味道如何，这家一般吧，也可能是这菜系本就不合胃口
在首尔韩国料理•自助烤肉（温江店）,hyh99999999,我们经常来吃 里面的部队火锅很好吃
在首尔韩国料理•自助烤肉（温江店）,nFC332196412,不知道第几次吃了，还会来吃。
在首尔韩国料理•自助烤肉（温江店）,aJc557736102,如果专心做外卖，就别开实体，等半天，而且味道不好，很少给差评，但是真的想吐槽
在首尔韩国料理•自助烤肉（温江店）,匿名用户,真的从来没吃过这么难吃的部队火锅，味道太差了
在首尔韩国料理•自助烤肉（温江店）,匿名用户,真的很难吃，太难吃了，还特意开车过去
在首尔韩国料理•自助烤肉（温江店）,匿名用户,挺好，在店里吃的，知道这家分店多
在首尔韩国料理•自助烤肉（温江店）,_qqmtn1385000909,我感觉炸鸡外面的壳壳稍微有点火候大了有点糊
在首尔韩国料理•自助烤肉（温江店）,drq782729738,还行，挺满意的
在首尔韩国料理•自助烤肉（温江店）,gDl201284216,分量很足，很喜欢吃
在首尔韩国料理•自助烤肉（温江店）,lovelyww520,拉面随便加 赞
在首尔韩国料理•自助烤肉（温江店）,匿名用户,不划算。感觉吃了顿方便面。肥牛很少。
在首尔韩国料理•自助烤肉（温江店）,鹿途tu,又来评论了 味道不错呀 才三番五次的去吃
在首尔韩国料理•自助烤肉（温江店）,鹿途tu,不错了 偶尔有时间就会去吃一次。
在首尔韩国料理•自助烤肉（温江店）,匿名用户,一个人来吃的，料很足，一个人慢慢悠悠的吃很舒服啊嘻嘻，反正都是吃不完
在首尔韩国料理•自助烤肉（温江店）,西妹儿q,味道吧挺一般的，不过服务态度很好。环境也还行。可以免费加泡面
在首尔韩国料理•自助烤肉（温江店）,iVV390693694,好吃好吃
在首尔韩国料理•自助烤肉（温江店）,疗伤烧肉粽1,说真的部队火锅味道还没炒年糕好吃，总觉得差了点味，反正和以前吃的感觉不一样了，下面全是白菜，吃到后面都没吃完。饮料也不太好喝，超级甜。服务态度还是很不错的。
在首尔韩国料理•自助烤肉（温江店）,匿名用户,说实话，这个4.8的评分，是刷出来的吧，我坐地铁，大老远跑过来，吃这么难吃的东西，我也是服了，真的太难吃了，没有一个能吃的，饭团干的很，很难吃。非常难吃。芝士炒年糕，名字很好听，味道，比我自己做的还难吃。那个芝士肋排，绝了，真的绝了，这个排骨你是用的去年的猪肉吗，肉好柴，没有味道，不知道用的什么酱料，看起来红红的，然而，食之无味弃之可惜。这个店最好的东西，就是它的饮料了，毕竟是易拉罐饮料。出了服务很好以外，就没有优点了。哎，心累，还不如去楼下的小吃街。可惜……
在首尔韩国料理•自助烤肉（温江店）,向彩霞彩霞,上菜很慢，味道不是很好，不会再去
在首尔韩国料理•自助烤肉（温江店）,tdr986866926,超级好吃哦，我和我朋友两个人都吃光了，而且赶上做活动，两个人拼团买的话，只要11.9元就能吃到一份味道很好的石锅拌饭！真的爱了！推荐大家都去吃！
在首尔韩国料理•自助烤肉（温江店）,匿名用户,口味好 芝士肋排好吃
在首尔韩国料理•自助烤肉（温江店）,VtS462674451,菜品很干净，还可以免费续面，很好吃很棒，小姐姐态度很好很可爱，下次还会再来
在首尔韩国料理•自助烤肉（温江店）,孤海一叶舟2,今天试的金枪鱼拌饭，很有嚼劲，爱吃里面脆脆的感觉，参加也很有感觉，爱韩料的同志可以来试一试，就在miniso二楼，就是觉得酱的味道稍微有点重，带下次去要考虑酱放得少一些，哈哈哈哈。店里的工作人员服务很好，很有礼貌。希望越来越好。
在首尔韩国料理•自助烤肉（温江店）,XDf778876765,除了韩国泡菜好吃以外其他都不好吃。汤底不好吃。
在首尔韩国料理•自助烤肉（温江店）,rAN917408904,根本不值这个价，在大湾随便一家自助也比他家好，每次去碗都是脏的
在首尔韩国料理•自助烤肉（温江店）,匿名用户,好
在首尔韩国料理•自助烤肉（温江店）,omx664261397,超级好吃  分量足  很喜欢
在首尔韩国料理•自助烤肉（温江店）,匿名用户,忘记拍照了 不过量很足 两个人吃不完 味道也行 里面的海鲜很好吃
在首尔韩国料理•自助烤肉（温江店）,南爻爻,环境很好，味道也很好！
在首尔韩国料理•自助烤肉（温江店）,JdG409459987,还不错，分量比较多，不过味道一般
在首尔韩国料理•自助烤肉（温江店）,DPl759891959,炸鸡还不错，火锅一般般吧，石锅饭可以
在首尔韩国料理•自助烤肉（温江店）,ZUw697394273,味道超级好 服务也很好 性比价高
在首尔韩国料理•自助烤肉（温江店）,冷忆y123,可能个人原因，，看自己口味喜欢与否
在首尔韩国料理•自助烤肉（温江店）,匿名用户,说实话，总体并不怎么样。而且味道真的很一般
在首尔韩国料理•自助烤肉（温江店）,在逃猫猫头,好吃真的
在首尔韩国料理•自助烤肉（温江店）,匿名用户,        上来会送小菜和茶水，喜欢那碟花生，金枪鱼拌饭，金枪鱼的味道很香，拌好后是酸辣的带一点点甜味，很好吃，不太吃辣的也可以，贴着石锅的锅巴赛高！(｡･ω･｡)ﾉ我超喜欢那个口感，可以选择让服务员帮你拌，或者自己拌都可以，她们会主动问你要不要拌的，不过说实话拌前拌后的颜值是两个水准，我是拌完来写评论的就不发图了(´；ω；｀)
在首尔韩国料理•自助烤肉（温江店）,匿名用户,怪实烂吃，吃了几口就没吃了，剧不好吃。生意也不好，第一次踩雷
在首尔韩国料理•自助烤肉（温江店）,妞妞吃不胖哦,好吃好吃！！
在首尔韩国料理•自助烤肉（温江店）,匿名用户,一般般吧 吃的时候锅下面居然有一只蟑螂爬 想给店家反应结果爬走了 都没心情吃了 几本都没吃完 吃了去上厕所结果闻到厕所里面的🈶️味道我跟我朋友都吐了 毫不夸张 都吐了 是点的那种香的味道 超级闷人 反正真的很一般 就是便宜
在首尔韩国料理•自助烤肉（温江店）,铁臂阿童木的猪,超级喜欢超级喜欢，我基本上不吃火锅的，这次勉强去吃，结果惊喜发现！！！！！！太对我的胃口了，我好喜欢这种口味哇，肯定还回去二刷三刷四刷无数次刷的，就是我跟朋友都吃不惯年糕，希望下次去可以让小姐姐把年糕换成其他东西，超赞！！！满分💯
在首尔韩国料理•自助烤肉（温江店）,imissyoud,在双流吃过很多次啦！这次带上同学又来温江店，双人餐份量足，感觉就算2个男生也是可以饱饱而归~最推荐部队火锅！金枪鱼拌饭也赞赞！
在首尔韩国料理•自助烤肉（温江店）,匿名用户,味道不错，服务很周到，环境也很好
在首尔韩国料理•自助烤肉（温江店）,Yoko酱的猫,强烈推荐！很舒服的店！拌饭味道也很棒嗷！
在首尔韩国料理•自助烤肉（温江店）,青玉元夕a,服务很好，辣白菜也很够味，挺好～没拍图😬
在首尔韩国料理•自助烤肉（温江店）,ZVK683910529,看起来不错呀，环境和服务都很好。
在首尔韩国料理•自助烤肉（温江店）,Yoko酱的猫,泡面免费加味道也棒
在首尔韩国料理•自助烤肉（温江店）,Uqw694853941,不错
在首尔韩国料理•自助烤肉（温江店）,ZJA466215184,环境不错，也很好吃，希望鱼肉能多一点
在首尔韩国料理•自助烤肉（温江店）,vLP141570416,好吃呐，一级棒
在首尔韩国料理•自助烤肉（温江店）,iLb243384027,味道挺好 有锅巴 好吃 服务员小姐姐人很好 表扬
在首尔韩国料理•自助烤肉（温江店）,VHQ620554822,感觉就跟吃寿司一个口感，而且味道一般
在首尔韩国料理•自助烤肉（温江店）,nzp1223,性价比不高。肉不好，份量也少。
在首尔韩国料理•自助烤肉（温江店）,yue月儿815,拉面随便加，味道不错，好吃
在首尔韩国料理•自助烤肉（温江店）,匿名用户,味道很一般，炸鸡的水很多也没有味道。火锅里的菜大部分都不是很喜欢，而且也不是非常非常新鲜吧，但年糕还是好吃的。
在首尔韩国料理•自助烤肉（温江店）,文初一,点的石锅拌饭，感觉没有想象中那么好吃，不过总体还行，喜欢吃上面的紫菜
在首尔韩国料理•自助烤肉（温江店）,匿名用户,海鲜火锅口味一般，东西不那么新鲜，配色一般，关键是店里有怪怪的味道！失望的一次用餐。
在首尔韩国料理•自助烤肉（温江店）,iVE427534972,芝士肋排：排骨很柴表皮颜色难看没有味道毫无口感可言 石锅拌饭和芝士炒年糕不错 辛拉面：就是一个黑胡椒泡面不推荐 金枪鱼饭团：就是一坨没有味道的饭 韩式炸鸡：表皮很少内里水跨跨的没有什么味道鸡肉柴 一顿吃完不是很舒服的饭 3分
在首尔韩国料理•自助烤肉（温江店）,Ricd233,挺好吃的，然后服务也还好✧*｡٩(^㉨^*)و✧*｡
在首尔韩国料理•自助烤肉（温江店）,t1938559540,部队火锅我喜欢，很喜欢这里的鸡翅什么的158的套餐不错
在首尔韩国料理•自助烤肉（温江店）,随机发飙,味道可以，配送也快，鲜嫩可口！
在首尔韩国料理•自助烤肉（温江店）,guokekeye,还可以，肥牛部队火锅很好吃，年糕也好吃
在首尔韩国料理•自助烤肉（温江店）,匿名用户,味道还行 部队锅内菜品较少 emmmm4个人还是吃得饱
在首尔韩国料理•自助烤肉（温江店）,huyangmeituan,对我来说一般，觉得不太合我口味
在首尔韩国料理•自助烤肉（温江店）,AXB441777487,还不错，四个人吃的挺饱的！！！
在首尔韩国料理•自助烤肉（温江店）,Zzziti,...我本人是非常不喜欢韩国火锅的，身为一个成都人，还是喜欢吃成都本地辣辣的火锅，奈何女朋友就喜欢吃韩国火锅还有日本寿司之类的东西，虽然我欣赏不来并且吃不下去，但是我还是很耐心的陪她来吃完了，虽然我整个过程中就只吃了一口，之后就....一直等着她慢悠悠的吃完，表示很无奈，甚至有点想锤她
在首尔韩国料理•自助烤肉（温江店）,匿名用户,这是我吃过最肥的芝士排骨了，一共就没几块，就吃到一块瘦一点的，其他的都好肥，简直吃不下。不推荐，很少给差评，但是这个真的令我很失望
在首尔韩国料理•自助烤肉（温江店）,EhY352653961,分量超大 两个人吃很多
在首尔韩国料理•自助烤肉（温江店）,yhtsky,量足俩个人吃不了
在首尔韩国料理•自助烤肉（温江店）,NNl423557685,很好吃，还不错，主要是卖家服务很好！
在首尔韩国料理•自助烤肉（温江店）,w也许叭w,东西很好吃，分量也足够，每次都吃不完😂
在首尔韩国料理•自助烤肉（温江店）,匿名用户,东西不错，味道好。
在首尔韩国料理•自助烤肉（温江店）,匿名用户,不错不错，值得去试一试
在首尔韩国料理•自助烤肉（温江店）,紫色枫铃694,大老远冒着大雨跑过来吃没失望味道非常正宗，我们3大人3小孩子吃的饱饱的剩下的都打包了，份量足强烈推荐大家来吃
在首尔韩国料理•自助烤肉（温江店）,tXX773779508,味道很一般。真的。可能是我吃不来，都是些方便面。
在首尔韩国料理•自助烤肉（温江店）,zKM748175582,秒杀的金枪鱼拌饭，很好吃，划算！
在首尔韩国料理•自助烤肉（温江店）,CIm501836624,服务周到   物美价廉  性价比高  很好吃的一家韩国料理   下次还来
在首尔韩国料理•自助烤肉（温江店）,匿名用户,一共99.拍的照片还行，不过东西嘛，真心不怎么样，说不出来具体怎么个差法，但是没有我在其他地方吃的味道正。୧😂୨他家配菜的豆芽还不错，其他的就完全不行了，5.0的评分肯定是刷上去的。我们去的时候没多少人，所以环境还比较清净，第二次肯定是不会去了，
在首尔韩国料理•自助烤肉（温江店）,匿名用户,性价比比较高，适合学生。味道一般
在首尔韩国料理•自助烤肉（温江店）,请叫我颦大人,味道超棒的，小哥哥又帅又可爱～ #海鲜年糕火锅# #芝士炒年糕# #鱼饼# #辣白菜# #肥牛部队火锅# #烤肉石锅拌饭# #肥牛辛拉面# #韩国饮料# #石锅五花肉拌饭# #炸鸡米花# #甜辣鸡块#
在首尔韩国料理•自助烤肉（温江店）,匿名用户,最后一道芝士酱香肋排，很难吃。
在首尔韩国料理•自助烤肉（温江店）,咸奶油焦糖,一点也不好吃，，泡菜还是酸的。
在首尔韩国料理•自助烤肉（温江店）,风风无间,很一般吧 不是很好吃 没什么特色。zz
在首尔韩国料理•自助烤肉（温江店）,Lug385224789,非常不错哦，分量很足，也吃的习惯，很喜欢炒年糕和拌饭，强烈推荐哦！！！！ #芝士炒年糕# #肥牛部队火锅# #青瓜# #石锅五花肉拌饭#
在首尔韩国料理•自助烤肉（温江店）,Kwg808893934,第一次来呢，一直想吃韩料，店里的部队锅很好吃呀 拉面还可以续加，还有免费的小吃 感觉和请回答1998里看到的情景差不多呢，很喜欢炒年糕，服务员小哥哥也很好呢～ #肥牛部队火锅# #石榴# #炸鸡米花#
