,Unnamed: 0,店铺名称,用户名,评论
951,951,芭夯兔（温江店）,匿名用户,吃了他们辣的兔子  好吃  兔肉很嫩 
952,952,芭夯兔（温江店）,lwi665094723,还不错，就是点的有点多了，问服务员，还说不够，哎
953,953,芭夯兔（温江店）,顽皮可爱小郎君,好吃，略贵，竹珍锅应该比较好吃
954,954,芭夯兔（温江店）,汤圆不能被吃掉,味道还不错，价格比较适中，很喜欢可爱的兔子
955,955,芭夯兔（温江店）,cenqian20,服务态度超好！味道也特棒！和家人一起来吃的，菌菇汤的，喜欢！
956,956,芭夯兔（温江店）,nhO616116816,分量很足，环境也不错，小菜推荐黄金糕，非常好吃
957,957,芭夯兔（温江店）,J秋秋0609,不错不错哈，只是这里的小锅128，相当于达州88的小锅啊，有时还有吃一锅送一锅的活动，哎，不过，各个地方经营方式不同吧。味道还是那个味，巴适。
958,958,芭夯兔（温江店）,匿名用户,味道可以，比较清淡，适合老年人，中午用餐人太多，服务有点跟不上。优惠力度太小。
959,959,芭夯兔（温江店）,AYi82952651,很嫩的兔肉，不过我不是很喜欢，没有嚼劲，但是朋友们都说还不错。
960,960,芭夯兔（温江店）,liyifei911,味道可以的 家庭聚餐合适 口味人人都可以满足
961,961,芭夯兔（温江店）,XTl55152808,味道不错，服务也不错，环境一般，
962,962,芭夯兔（温江店）,蒋月萍414,第一次来这家吃的竹荪锅，兔肉的分量还可以，但感觉竹荪很少，很多都是壳，期待下次的竹荪。点了5个五香的兔腿，非常好吃！还点了一份兔肉串串！老人和孩子很喜欢！。位置还是很好找的，车也比较好停。生意很好，服务员都忙不过来。想点的兔头，都没有了。本来点儿的五香兔头，结果服务员上的麻辣，还说只有麻辣的了。
963,963,芭夯兔（温江店）,LWH77165463,经常来，量很足，味道好，值得推荐
964,964,芭夯兔（温江店）,N维数组,很好吃，服务态度很好，赞一个哦
965,965,芭夯兔（温江店）,huanmojing,非常不错，好吃，肉特别嫩，下次还去
966,966,芭夯兔（温江店）,匿名用户,肉好少!感觉没以前好了!服务还可以  环境把将就!分量不足  贵!
967,967,芭夯兔（温江店）,EGz111414022,挺好吃的。都来吃过好多次了。服务蛮不错的。一直跟我们，就是前台上收银的那个阿姨不知道是不是更年期到了，一副爱理不理的感觉
968,968,芭夯兔（温江店）,XPh789612556,第一次去温江的店，感觉不错，就是价格比郫县红光和成都的几个分店要小贵点。
969,969,芭夯兔（温江店）,辣妈yes11,味道呢还是一如既往地好，唯一觉得遗憾的是服务没有以前好了?这次呢还是带上老人可以免单??感觉上又被忽悠了，也没有有说团购不能免单?整体来说还是可以的，孩子老人都爱吃、希望下次服务得到提升、下次再来光顾
970,970,芭夯兔（温江店）,匿名用户,环境不错，服务很好，味道不错，巴光临几次了！
971,971,芭夯兔（温江店）,MjP203679208,没觉得不好，每次来朋友都在他家吃，感觉是个特色的样子！
972,972,芭夯兔（温江店）,Tsing954,菜品不错，老少咸宜，服务到位。
973,973,芭夯兔（温江店）,dlP104243295,味道不错，环境很好！下次还来！
974,974,芭夯兔（温江店）,匿名用户,好次！份量足！就是推荐的那些菜品，感觉不咋滴。
975,975,芭夯兔（温江店）,shenjian0506,去过几次！服务没以前好了！味道没变
976,976,芭夯兔（温江店）,MyX643013591,好吃的  挺清淡的  价格也合理
977,977,芭夯兔（温江店）,寻一世安宁,挺好老顾客了。特别汤很好喝，还经常打包带回家煮面，什么都不放特别鲜
978,978,芭夯兔（温江店）,DFH965261589,第二次来了  很好吃  专门来吃的
979,979,芭夯兔（温江店）,DFH965261589,服务号  味道好  推介去呢！
980,980,芭夯兔（温江店）,你在变脸谱。,味道不错。父母很满意，值得推荐
981,981,芭夯兔（温江店）,wq5214385,经常去的一家饭店，还是不错滴！
982,982,芭夯兔（温江店）,Ttg809354100,味道好，分量足，肉很嫩，很喜欢
983,983,芭夯兔（温江店）,白啊白白白泽,想吃的时候发现兔子家离我们好远，啊啊啊啊，和室友们一起吃的，会温江继续吃吃吃，好吃100个赞
984,984,芭夯兔（温江店）,匿名用户,味道不错 喜欢去吃 服务也好 不错
985,985,芭夯兔（温江店）,liyifei911,经常来吃啊 食材一直都很好 味道也喜欢
986,986,芭夯兔（温江店）,smL769075299,带老人和孩子去吃的，一家5个大人带一个小孩点了个大锅，没吃完！份量足！服务不错！
987,987,芭夯兔（温江店）,不想取名.,为什么一定要打字呢，我不想打字
988,988,芭夯兔（温江店）,Y.John66,"味道非常不错，清淡好味道，适合夏天吃。
"
989,989,芭夯兔（温江店）,vtY338969065,味道很好，吃了几年了，服务员态度很好
990,990,芭夯兔（温江店）,WWc759480112,很好吃，服务热情，味道很鲜，发朋友圈还送了包牛肉，现在在搞活动
991,991,芭夯兔（温江店）,缺一口芝士,价格还好，关键是很好吃，下次还会再来的！
992,992,芭夯兔（温江店）,匿名用户,服务一般，味道不错，值得一吃，在美团团购的要实惠些。
993,993,芭夯兔（温江店）,荆棘刺,第二次购买了，很喜欢很好吃，最喜欢辣味的鸭脚鸭翅，很香很入味。包装也很好，店里环境不错，离家比较近，就在菜市场，顺便买菜就忘不了它。团购更便宜，省3.2元，店里服务态度也不错，简直太好吃啦，上次买的很快就吃完了，还意犹未尽。
994,994,芭夯兔（温江店）,兰灵天使,经常去吃，喜欢汤锅，小孩老人都可以接受
995,995,芭夯兔（温江店）,管辉1,味道不错  下次还去  环境一般
996,996,芭夯兔（温江店）,匿名用户,l很/好吃!老人娃娃都适合吃!
997,997,芭夯兔（温江店）,匿名用户,很好吃，推荐。服务好，优惠政策太小。
998,998,芭夯兔（温江店）,VuK395720325,很久没吃了，觉得很好吃，服务很好，最后还送咯红烧牛肉，很划算
999,999,芭夯兔（温江店）,zm563779165,味道不错哦，一直都是我们最好的去处。
1000,1000,芭夯兔（温江店）,zm563779165,老去啦，不知道去了多少次，老人们挺喜欢
1001,1001,芭夯兔（温江店）,匿名用户,第一次来这家吃的竹荪锅，兔肉的分量还可以，但感觉竹荪很少，很多都是壳，期待下次的竹荪。点了一个麻辣，三个五香兔头，但直接上了4个麻辣，建议下次如果没有的菜品可以先提前告知。位置还是很好找的，车也比较好停。生意很好，服务员都忙不过来。想点的兔头，都没有了。本来点儿的五香兔头，结果服务员上的麻辣，还说只有麻辣的了。
1002,1002,芭夯兔（温江店）,堇哗i,味道还不错，值得去吃一顿、哈哈哈
1003,1003,芭夯兔（温江店）,uJG512125986,口味清单，服务态度特别好，及时更换骨碟
1004,1004,芭夯兔（温江店）,匿名用户,还不错，分量很足，不过服务态度有待提高
1005,1005,芭夯兔（温江店）,匿名用户,还不错哦，有个服务员大姐很热心态度很好。有老有小吃这个很合适
1006,1006,芭夯兔（温江店）,普思,吃的情侣锅，味道还行，兔头味道一般。总体还行
1007,1007,芭夯兔（温江店）,FDJ813914283,去过很多次啦，味道不错，推荐推荐！服务挺热情的……但是发现现在自助水果没有啦，而且美团的折扣也变少了，不开心～
1008,1008,芭夯兔（温江店）,oMR367653466,菜很新鲜，味道好，喜欢喝那个汤！
1009,1009,芭夯兔（温江店）,stkl4959,吃了很多次了  是不辣的很好选择
1010,1010,芭夯兔（温江店）,匿名用户,没有以前的午市卷划算了，端午的原因爆满，12点一刻到的一点才吃上，还是那个味，好吃，特地带了两个老年人来，很久没吃了
1011,1011,芭夯兔（温江店）,这个名字没有重复,还是可以，总体不错，，，，，，，，，
1012,1012,芭夯兔（温江店）,匿名用户,味道好，服务好，汤鲜味美，值得去吃
1013,1013,芭夯兔（温江店）,Ma5ker,菜品巴士，味道不错，价格合理！
1014,1014,芭夯兔（温江店）,MT287341091,肉很嫩，喜欢吃，下次再来!!!
1015,1015,芭夯兔（温江店）,匿名用户,不错适合带老人孩子一起吃，汤很鲜
1016,1016,芭夯兔（温江店）,JeF897146350,带办公室的同事去吃的，比较清淡，有汤锅和干锅，还不错，结果都没有吃完，打包带回公司第二天又吃，老板很热情
1017,1017,芭夯兔（温江店）,reh611898105,服务还可以！味道巴适！位置很好找！
1018,1018,芭夯兔（温江店）,VVVIP吃货,男票说好吃。下次还要去。就是肉质不够嫩，青椒碟有股清香。
1019,1019,芭夯兔（温江店）,黄焖酒糯鸡,服务好 味道好 环境好 位置好
1020,1020,芭夯兔（温江店）,cpc6923074814,味道很鲜美，第一次吃这种火锅，感觉火锅都是麻辣味的，没想到三鲜也这么好吃呢
1021,1021,芭夯兔（温江店）,zoO712918509,服务周到三个人消费215，菜点多了没吃完
1022,1022,芭夯兔（温江店）,voilet122,老顾客了，味道不错，服务员很会来事儿，棒棒哒
1023,1023,芭夯兔（温江店）,anlinhe,菌汤锅的口味真心不错，清淡鲜美
1024,1024,芭夯兔（温江店）,Ttg809354100,不错，兔子很嫩，份量也足。。。
1025,1025,芭夯兔（温江店）,petrel0518,还行，挺好吃的，团购的两张吃的撑死了，还打包了好多小吃回去。
1026,1026,芭夯兔（温江店）,qTJ570835753,味道还行。不是特别的好吃吧。喜欢清淡的应该喜欢
1027,1027,芭夯兔（温江店）,WwB664492163,很久没去这家店吃了，以前觉得这家好吃，现在没有以前那么好吃了，好像价格也涨了。不过主要是味道不如以前了！大老远跑去吃，有些失望！
1028,1028,芭夯兔（温江店）,匿名用户,服务员服务态度，非常好，但是收银员态度不好
1029,1029,芭夯兔（温江店）,YGL917731265,很不错 亲们喜欢的话就直接上门的哦
1030,1030,芭夯兔（温江店）,Byrne66,现在不喜欢去这里了，兔肉和汤味道都没以前好了
1031,1031,芭夯兔（温江店）,Ya_菊,兔肉很嫩，我们点的菌锅，想着是不辣的，结果汤头里有朝天椒，小朋友都不怎么吃。额外点的五香兔腿，有点咸。服务员很热情，服务到位，不错！
1032,1032,芭夯兔（温江店）,匿名用户,还不错，味道巴适，菜也新鲜，下次再去……
1033,1033,芭夯兔（温江店）,MKb719741653,点的清汤，味道感觉一般。分量还好吧。4人花了240
1034,1034,芭夯兔（温江店）,sai357035010,已经吃过很多次了，这次是最不满意的了。抛开味道什么的不说，价格是比以前贵了点不说。就说那个收银员的态度就存在大问题。吃了500多。喊少收2块都唧唧歪歪的。说什么已经给了优惠，团购的就没给钱吗？如果这样区别对待团购客户，估计以后回头客会越来越少。真心想给一心，男经理还多好的。多给一心。。。。
1035,1035,芭夯兔（温江店）,lvdan1988817,味道没有以前好了，感觉菜品的做法都和前两年不一样了。
1036,1036,芭夯兔（温江店）,zhuangjia140308,味道不错，第二次吃了，小朋友喜欢
1037,1037,芭夯兔（温江店）,豆豆木木和不必,哈哈哈哈三个人点了一个小锅还没吃完，分量真心足。。
1038,1038,芭夯兔（温江店）,东方未明儿,挺好吃的，第一次和女朋友一起吃清汤，下次试试辣的
1039,1039,芭夯兔（温江店）,xnN129534188,味道还是不错的，走溫江过顺路，挺方便的。
1040,1040,芭夯兔（温江店）,RVF808792675,好吃好吃好吃 菌类很多 肉也很多 吃的很满足 鲜美可口
1041,1041,芭夯兔（温江店）,蛋蛋De幽殇,很好吃，人也很多！服务不错！！
1042,1042,芭夯兔（温江店）,suT639426806,就汤好喝，肉吃多了就没那么好吃了，还是挺不错的
1043,1043,芭夯兔（温江店）,原谅莉,和我原来吃的有点不一样，服务很好
1044,1044,芭夯兔（温江店）,MON757188763,其实味道非常棒！适合老年人和小孩！
1045,1045,芭夯兔（温江店）,yWr713032818,前台服务人员态度不好，团购怎么了，啊
1046,1046,芭夯兔（温江店）,_qq2dt1386657833,感觉没以前好吃的。。。。。。。
1047,1047,芭夯兔（温江店）,TbO657114034,儿子最喜欢吃这家的兔子了，每次都吃很多，不错，全家老小都适合
1048,1048,芭夯兔（温江店）,Ihz449845791,店面比较大。服务很周到。要是有自助的粥和水果就更好了。
1049,1049,芭夯兔（温江店）,_alipay006126365,经常去，味道多巴适的。建议老姜少放点
1050,1050,芭夯兔（温江店）,gRi585197062,开始不说不可以退菜，三个人使劲摇我们点，点咯又吃不完
1051,1051,芭夯兔（温江店）,jl13550200334,吃过很多次了，味道不错，服务态度好，现在有优惠啦，也很划算的
1052,1052,芭夯兔（温江店）,匿名用户,黄金小馒头是我的最爱 每次来都要吃很多哈哈
1053,1053,芭夯兔（温江店）,匿名用户,味道很鲜、红锅味道也不错、推荐、推荐.
1054,1054,芭夯兔（温江店）,q540156327,味道还是不错的！都去过很多次了
1055,1055,芭夯兔（温江店）,穗杆,生意比较好，兔子味道还可以！比较喜欢青椒蘸碟～
1056,1056,芭夯兔（温江店）,匿名用户,吃不出是什么肉 不是太好吃 赋予也一般
1057,1057,芭夯兔（温江店）,deder_jj,从不去评价，不知道浪费了多少积分，现在知道积分可以换钱，就要好好评价了，后来我就把这段话复制走了，既能赚积分，还省事，走到哪复制到哪，最重要的是，不用认真的评论了，不用想还差多少字，直接发出就可以了，推荐给大家！！
1058,1058,芭夯兔（温江店）,忘却录音_,小贵 味道的话还是清汤的比较好
1059,1059,芭夯兔（温江店）,zzG477053690,挺不错的，已经成习惯了，每次都去。
1060,1060,芭夯兔（温江店）,蓝星草206,还可以，服务感觉没有第一次那么好
1061,1061,芭夯兔（温江店）,Jjm296591004,经常光顾这家巴夯兔，这次请客吃饭，唯一不好的是点的海白菜太咸了，跟经理反应情况后，他一品尝二话没说留给退了，服务态度很好，继续支持！
1062,1062,芭夯兔（温江店）,axo905916448,味道不错，可以去吃。两个人去吃的。 很划算。
1063,1063,芭夯兔（温江店）,yuanyuanzhe,经常来吃的。每次都点双椒兔，吃的很过瘾。这次服务员推荐点了乌鸡爪，很好吃！
1064,1064,芭夯兔（温江店）,FDJ813914283,去过很多次啦，清汤的和双椒的都很好吃！满满一锅肉肉～也推荐红糖锅盔，喜欢……服务挺好的，看了我们点菜后提醒点多了，吃不完，划了两道菜还是没吃完……
1065,1065,芭夯兔（温江店）,otP915586584,第一次在温江吃味道一般吧，还算不错
1066,1066,芭夯兔（温江店）,一手遮天707,味道不错，多次过来吃了，两个人情侣锅挺饱的了
1067,1067,芭夯兔（温江店）,QUD961814898,好吃好吃火车车次哈戳戳15个字
1068,1068,芭夯兔（温江店）,sophilehuang,一如既往的好吃，吃过很多次了，下次还来
1069,1069,芭夯兔（温江店）,baby耶嘿,不错，ー=≡Σ( ε|) 0(??e?)?
1070,1070,芭夯兔（温江店）,LCi735475559,吃了第N次了。喜欢喜欢喜欢喜欢
1071,1071,芭夯兔（温江店）,匿名用户,不错！适合老人小孩来！服务什么的都不错！
1072,1072,芭夯兔（温江店）,zhuangjia140308,味道可以，老人小孩都可以吃，就是要排队，建议可以早点去
1073,1073,芭夯兔（温江店）,爱淘猫的鱼,一如既往的好吃，服务员态度也不错
1074,1074,芭夯兔（温江店）,国界阻挡了生命,价格有点小贵，但是能接受。。。。。。。。。。。。。。。
1075,1075,芭夯兔（温江店）,匿名用户,跟自贡的差太远了就当吃了一顿面粉吧  没有下次了
1076,1076,芭夯兔（温江店）,匿名用户,味道还行，服务将就，就餐环境很一般
1077,1077,芭夯兔（温江店）,yihan721,味道一般 ...........
1078,1078,芭夯兔（温江店）,丽丽691,都还不错，味道一如既往的好，最喜欢百花锅，清淡老少皆宜
1079,1079,芭夯兔（温江店）,妖精ssssss,不错哈，味道好，小孩老人都喜欢
1080,1080,芭夯兔（温江店）,eFS707717098,挺好的，比较清淡，口味比较适合我
1081,1081,芭夯兔（温江店）,lGg894756481,7个大人2个小孩，团购的8.8折，结账平均消费30多吧，还行，
1082,1082,芭夯兔（温江店）,尧逸辰,吃过几次了，味道很好，尤其是有时候想吃点不油腻的东西的时候
1083,1083,芭夯兔（温江店）,h黄昏梧桐雨,服务不好，老贵了，味道一般，而且菇菇不新鲜！
1084,1084,芭夯兔（温江店）,Fok268684994,还行吧，一直没怎么变，有点闷啊啊啊啊啊
1085,1085,芭夯兔（温江店）,谁给你我专属,十五字十五字，感觉还可以十五字
1086,1086,芭夯兔（温江店）,rnL752939644,还行吧，，没有什么特别的，唯一好的就是没骨头
1087,1087,芭夯兔（温江店）,瑞妖精,还行，老味道，将就，方便。哈哈
1088,1088,芭夯兔（温江店）,livialirui,还可以，以前有段时间经常吃然后吃烦了，这次因为有老人然后又去了，很久没去之后发现又还是挺不错了。。有自助的一些小吃，也有红锅啊那些（虽然觉得一般），但是白锅真的是很不错的，汤也很好喝，肉质也还是很好吃啊。。
1089,1089,芭夯兔（温江店）,爱爱爱学习,芭夯兔不错，红糖糍耙太硬，别点。菜分量足，服务也不错，可以去。
1090,1090,芭夯兔（温江店）,vivian灵,很好吃！菌锅的很不错，值得推荐，青椒酱也很香！
1091,1091,芭夯兔（温江店）,亲亲丝路,总体来说还不错，味道好，环境可以，就是收银的态度不太好！另外不找零有点不是特别划算！
1092,1092,芭夯兔（温江店）,ghghisok,真的不错啊，来吃过很多次了。还是点个赞。
1093,1093,芭夯兔（温江店）,蓝星草206,味道棒棒哒！朋友推荐的，值得一试，下次还来
1094,1094,芭夯兔（温江店）,rcv889647832,味道挺好，去过很多次了，家里的老人小孩很喜欢
1095,1095,芭夯兔（温江店）,RpY959864983,味道不错，店家服务热情，可以可以可以
1096,1096,芭夯兔（温江店）,剑指星痕,味道不错，还是一如既往好评！！！！
1097,1097,芭夯兔（温江店）,wq5214385,不错的地方，可以常来，我们家常去
1098,1098,芭夯兔（温江店）,mmB550735396,各方面都不错，五一还有抽奖活动，三个人消费206，还行吧
1099,1099,芭夯兔（温江店）,Vqs658145223,环境挺好，服务热情，分量很多，结账的时候还送了一瓶水
1100,1100,芭夯兔（温江店）,cjy40200776,老少皆宜，还不错，花费一般，但碟子要收钱
1101,1101,芭夯兔（温江店）,匿名用户,味道很好，带老人小孩去吃，都说好。就是生意太好了。
1102,1102,芭夯兔（温江店）,匿名用户,味道还不错 两个人吃了一个菌锅 吃撑了 那个黄金小馒头超好次!!!!强烈推荐
1103,1103,芭夯兔（温江店）,匿名用户,服务好，兔肉爽口，团购很划算的，推荐哈。
1104,1104,芭夯兔（温江店）,匿名用户,好吃，非常好吃，特别好吃，兔肉很嫩
1105,1105,芭夯兔（温江店）,瑞瑞李子瑞,态度很好，老板很热情的！下次还去你们家
1106,1106,芭夯兔（温江店）,匿名用户,味道确实不错，服务也好，下次还会来消费
1107,1107,芭夯兔（温江店）,匿名用户,说实话，其他的都满意，就是停车收费很不满意。
1108,1108,芭夯兔（温江店）,匿名用户,每次来吃都觉得很好吃。很不错的适合清淡的味道
1109,1109,芭夯兔（温江店）,匿名用户,好吃好吃 特别是红糖锅盔小吃！好吃！
1110,1110,芭夯兔（温江店）,丽丽691,喜欢百花锅，位置好找，店里工作服务态度非常好
1111,1111,芭夯兔（温江店）,匿名用户,非常非常好吃哦～肉又多又鲜嫩～想吃很久了，一直没有时间～
1112,1112,芭夯兔（温江店）,lnKee,好吃不贵  有优惠券很划算 两个人一张代金券 再补点钱就够了
1113,1113,芭夯兔（温江店）,匿名用户,和男票从郫县打车特意去温江吃的，没办法郫县那家没干了。味道还是不错，作为一个自贡人，好久都没回去吃了，还是有家乡的味道，特别表扬的是服务的阿姨，看我这边点菜还特意提醒我们少点点，吃了再说，嗯，很赞
1114,1114,芭夯兔（温江店）,uDZ919957165,环境挺干净的，服务也不错，主要是好吃！来了好多次了！
1115,1115,芭夯兔（温江店）,豪放一生之逍遥,可以的，这又是一种新的餐饮文化
1116,1116,芭夯兔（温江店）,qq瑞宝,味道还可以，价格偏贵，下次还来
1117,1117,芭夯兔（温江店）,匿名用户,很不错，又去了，味道可以。。。。。
1118,1118,芭夯兔（温江店）,偶尔团购就是好,口味清淡的，沾酱也好吃，服务也挺好的。值得推荐
1119,1119,芭夯兔（温江店）,sOr850198003,去的有点晚，就我们一桌，服务员有些爱理不理的，不过总的来说还不错。
1120,1120,芭夯兔（温江店）,匿名用户,菜品比较新鲜，点菜太多了，服务员也会提醒，包间环境也还是不错的。。
1121,1121,芭夯兔（温江店）,SWc391309494,味道不错，个人感觉汤烫素材更好吃
1122,1122,芭夯兔（温江店）,vDl396422872,适合吃的很清淡的，如果要吃辣的绕行
1123,1123,芭夯兔（温江店）,匿名用户,鸡爪不错，味道也不错。汤很好的哦。
1124,1124,芭夯兔（温江店）,_qq3n21417961886,一般还好一般还好一般还好一般还好一般还好
1125,1125,芭夯兔（温江店）,陈永森,不是很好持，价格有点高。环境也不是很好
1126,1126,芭夯兔（温江店）,CHEN鑫鑫鑫,还可以。适合有老年人吃  环境也可以
1127,1127,芭夯兔（温江店）,匿名用户,味道鲜美，适合所有年龄层次的人吃
1128,1128,芭夯兔（温江店）,Mis419792147,还行，和以前一样，就是布局有些改变
1129,1129,芭夯兔（温江店）,zyc15982835751,很不错哦～下次还来～态度特别好～
1130,1130,芭夯兔（温江店）,匿名用户,服务态度很好，味道也很不错。适合带家人朋友去吃。
1131,1131,芭夯兔（温江店）,匿名用户,第一次过去，感觉味道挺好的，值得品尝！
1132,1132,芭夯兔（温江店）,Anny812,味道很好，肉很嫩，交通方便，服务不错
1133,1133,芭夯兔（温江店）,hjn950305,好好好好吃！和室友一起去吃的，要了一份情侣锅，一份金针菇，吃的撑到爆！
1134,1134,芭夯兔（温江店）,ddV383415172,态度好，服务好，菜品口味鲜，单品小菜消费小贵，不过总体还好！
1135,1135,芭夯兔（温江店）,zjerry12,挺好的，味道巴适，环境么也不错，第二次来了。
1136,1136,芭夯兔（温江店）,匿名用户,没以前的好吃了.服务员一个个都很迟钝
1137,1137,芭夯兔（温江店）,倩猛儿,超级棒。。里面的阿姨很热心。我们就两个人。。告诉我们不用点菜就够了
1138,1138,芭夯兔（温江店）,ctk241815640,好吃好吃很好吃兔肉鲜嫩地方好装修不错
1139,1139,芭夯兔（温江店）,小小小小雨195,兔子还是一如既往的好吃，今天去吃的时候全场爆满，幸好提前预定了座位！人很多，但是上菜速度很快，赞一个！
1140,1140,芭夯兔（温江店）,蝴蝶兰c,很久没有吃过了，有好几年了，还是那个味
1141,1141,芭夯兔（温江店）,Mmj143536149,味道挺好，小朋友也喜欢，本来不是很喜欢兔肉的，现在喜欢上了
1142,1142,芭夯兔（温江店）,Lilina.,味道还是不错的，因为朋友们不能吃辣，倒是个不错的选择
1143,1143,芭夯兔（温江店）,不样不森破,自贡芭夯兔跟芭夯兔有什么区别……
1144,1144,芭夯兔（温江店）,q540156327,味道还不错吧！还是清汤的好吃！
1145,1145,芭夯兔（温江店）,opH285065928,味道还不错，服务态度也好，环境也还好，总体比较好吧。
1146,1146,芭夯兔（温江店）,xfS830662759,不错，4个人吃了170多，很饱。记忆中的味道
1147,1147,芭夯兔（温江店）,匿名用户,双椒越吃越辣，冒汗啦……小锅两人都没有吃完，服务员还提醒我们不要点菜啦，不然吃不完，赞赞赞！下次还会去的……
1148,1148,芭夯兔（温江店）,Ynf327690855,不错！去了很多次了。味道很好！
1149,1149,芭夯兔（温江店）,素言sy,这家店唯一的遗憾是没有小包间，都是10人的大包间，人少了不给包。兔肉鲜嫩，味道纯正，服务还是不错的。
1150,1150,芭夯兔（温江店）,cccrrrnihao,坐的38桌，那嬢嬢态度敢不敢再不好一点？两个人，情侣锅是哪种，半天说不清楚，还不耐烦说你点不点？你不点我怎么给你喊？也是醉了。吃得不高兴。
1151,1151,芭夯兔（温江店）,daitor,服务员会告诉你点多少菜就够了～很赞！
1152,1152,芭夯兔（温江店）,喊外卖的炊事员,一般吧 一般吧一般吧 环境还行
1153,1153,芭夯兔（温江店）,_qq23t1376225826,好吃，来了很多次了，味道还是一样的好～
1154,1154,芭夯兔（温江店）,wq5214385,家边上的餐厅，感觉还是不错滴！
1155,1155,芭夯兔（温江店）,笑丶而不语丶,还不错哦嘿嘿还不错哦嘿嘿还不错哦嘿嘿
1156,1156,芭夯兔（温江店）,雪诺会回来,棒棒的，喜欢的味道，份量也足。
1157,1157,芭夯兔（温江店）,猪猪猪猪。。。。,一直觉得这里的兔肉特别好吃，鲜嫩。汤特别鲜美，服务态度很好很亲切，当时说好第二天买代金券的结果就涨价了，诶
1158,1158,芭夯兔（温江店）,匿名用户,不错哦！消淡不上火，卤肉拼盘值得推荐。总体感觉好。
1159,1159,芭夯兔（温江店）,nFP673897915,感觉没双流这味道好，分量也没得双流足喃。
1160,1160,芭夯兔（温江店）,VtS735946440,味道很好、家里老人小孩都喜欢。
1161,1161,芭夯兔（温江店）,yx530608632,很喜欢，孩子老人都可以吃。不错
1162,1162,芭夯兔（温江店）,HPS378334602,汤很鲜，兔肉吃起来非常嫩滑！赞
1163,1163,芭夯兔（温江店）,NOREASON.,过生店家送了面很感动！～！！！
1164,1164,芭夯兔（温江店）,美团42500,肉嫩汤鲜，服务员是一群大妈，味道不错，服务较以前有下降！
1165,1165,芭夯兔（温江店）,qdN356025011,点的竹珍锅 感觉里面竹荪好少 好小一根 兔肉味道还是挺不错的
1166,1166,芭夯兔（温江店）,匿名用户,不错呢  非常喜欢菌汤锅  其他小食也不错(???ω???)很满意  推荐哦
1167,1167,芭夯兔（温江店）,白啊白白白泽,和小伙伴两人吃的情侣套餐，肉很足，不过里面没有素菜要自己点，总的来说很不错味道很好
1168,1168,芭夯兔（温江店）,lhtxuxu520,服务很不错！打包也很耐心细致！
1169,1169,芭夯兔（温江店）,匿名用户,味道很棒 值得推荐 清淡饮食 好吃
1170,1170,芭夯兔（温江店）,UVn569924506,菜品可以，服务可以，就是没有发票
1171,1171,芭夯兔（温江店）,cup杯子cup,味道可以 蔬菜面好吃 肉少了点
1172,1172,芭夯兔（温江店）,jane倩羽,很喜欢喝清汤锅的汤呢！就是青椒味碟给的有点少！
1173,1173,芭夯兔（温江店）,liw932087946,服务是以往的好。口味没没变哈。超赞
1174,1174,芭夯兔（温江店）,yb19870729,味道好，环境也不错，很久没去了，还是原来的味道
1175,1175,芭夯兔（温江店）,普思,味道很好，服务更好，就是有点辣
1176,1176,芭夯兔（温江店）,yJB693600628,一直很喜欢这家，兔子肉好鲜好嫩的说
1177,1177,芭夯兔（温江店）,essiestar1994,味道很好，兔肉很嫩，份量也很足，去也很方便，酱料很香。
1178,1178,芭夯兔（温江店）,hjn950305,兔肉火锅很好吃，下次还会领同学去的！
1179,1179,芭夯兔（温江店）,holicbearxxxx,还是不错的，过年前去吃的哦，中午，可以自取的小零食也蛮好的
1180,1180,芭夯兔（温江店）,匿名用户,很开心的来，不满意的走。服务员的态度以及素质有待提高，八点多去的，吃到差不多九点多，又有人进来用餐，然后从我旁边路过一个短头发的服务员用脏话骂了那个人，很小声，但是很不巧被我听见了，大概就说这么晚了还吃什么吃（原话就不重复了，用词不文明），我想如果可以没人会愿意这么晚来吃饭的，这么晚还来这吃饭也是想到这里的好。可是这个短头发的服务员路过我身边两次，两次都在说同样的话，我想任何用餐的听到了心情都会不好吧，不管说的是不是自己！最后想加几个菜，服务员的态度也是爱理不理的。只能说服务员的素质及态度有待提高，就是那个短头发的！！短头发的！！短头发的！！毕竟重要的事要说三遍
1181,1181,芭夯兔（温江店）,Bta446273277,菜品味道还可以，就是服务员有点懒，站在那聊天，不知道倒水
1182,1182,芭夯兔（温江店）,longzfr,很好吃 老少皆宜 这家店是南浦这边难得的一家老店面了
1183,1183,芭夯兔（温江店）,trs893320228,两个人吃个小锅太多了 建议三个人吃 味道挺好的 兔头很赞
1184,1184,芭夯兔（温江店）,张小熊822,菜品很新鲜，服务态度好，味道也很不错，下次还要去吃
1185,1185,芭夯兔（温江店）,兴兴儿,味道一般，感觉嫩肉粉放的有点多，但人很多
1186,1186,芭夯兔（温江店）,dl8096,吃了几次了，味道和以前一样……
1187,1187,芭夯兔（温江店）,OTK607083031,味道还是可以，也比较实惠。位置也好找，停车也方便
1188,1188,芭夯兔（温江店）,MPy450054013,菜品味道好，服务周到，赞一个！
1189,1189,芭夯兔（温江店）,TPv407201148,味道巴士，很不错的，下次还来，一句话，很好
1190,1190,芭夯兔（温江店）,NmF357754623,吃啦很多次了，每次都还是觉得不错的，清汤的锅还可以喝汤，就是每次加的菜盘子里的量不是很多
